t,seg,active_gate,thrust,thrust_cmd,base_thrust,vtrim,descent_on,desc_leg,descent_bias,descent_gain,v_up_auth,v_down_auth,gate_v_ok,v_committed,floor_on,gate_found,u_err,v_err,size_frac,cy,u_f,u_f2,du_lat,v_f,sz_f,sig_k,live,far_rej,gate_cmd_deg,committed,commit_k,steer,bank_seg,ff_bank_deg,trim_deg,des_roll_deg,roll_n,est_pitch_deg,gyro_pitch,des_pitch_deg,pitch_n,tube_found,u_tube,curvature,area_frac,est_roll_deg,hold_on,tube_solid,u_tube_f,curv_f,rail_k,rail_auth,rail_cmd_deg,v_converge,rail_sep,fit_rms,rail_rows,rail_ylook,rail_merged,rail_ok,rail_v_f,rail_v_tgt,rail_v_trim,rail_v_auth,rail_v_live,loop_hz,det_hz,encap_hex,post_gate_hold_active,hold_bank_cmd,gate2_size_frac,ag2_auth,gate2_exit_k,leg2_arrest,commit_latched,commit_align_count,gate3_flare_on,gate3_flare_thr,gate3_flare_uncl,gate3_desc_on,gate3_desc_raw,du_f,rate_ok,align_ok,commit_stable_s,g3hold_armed,g3hold_on,g3hold_elapsed,g3_last_vf,g3_last_sz,g3_loss_t,g3_delta_app,race_fin
0.009470,0,0,0.281680,0.281680,0.2800,+0.00168,0,0,-0.0050,1.0000,0.0600,0.0450,1,0,0,1,+0.01725,-0.01050,0.07857,178.11,+0.01725,+0.01725,+0.00000,-0.01050,0.07857,1.0000,1,0,+0.000,0,1.0000,0,0,+0.000,+0.000,+0.000,+0.00000,-17.802,+0.00000,+0.00,+0.00000,1,-0.00001,+0.00385,0.00918,-0.010,0,1,-0.00001,+0.00385,1.0000,0.0000,+0.000,-0.34786,0.44276,0.453,82,135.0,0,1,+0.00000,+0.0000,+0.00000,0.0000,0,0.0,0.0,01ef0d000000000000de0c000000000000ffffffffffffffff00000000ffffffffffffffff00000000000000000000fbb55b9b00000018b50a39fd7f45240f0040204000000088136d4000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000088136d4000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0,+0.000,0.07857,1.0000,1.0000,0.00000,0,0,0,0.285,0.003,0,+0.000,+0.0000,1,0,0.000,0,0,0.000,+0.000,0.000,0.000,+0.0000,0
0.028370,0,0,0.281756,0.281756,0.2800,+0.00176,0,0,-0.0050,1.0000,0.0600,0.0450,1,0,0,1,+0.01672,-0.01193,0.07915,177.85,+0.01720,+0.01725,+0.00000,-0.01062,0.07862,1.0000,1,0,+0.000,0,1.0000,0,0,+0.000,+0.000,+0.000,+0.00000,-17.802,+0.00000,+0.00,+0.00000,1,+0.00011,+0.00331,0.00937,-0.010,0,1,-0.00000,+0.00381,1.0000,0.0000,+0.000,-0.34895,0.44275,0.426,83,135.0,0,1,+0.00000,+0.0000,+0.00000,0.0000,0,0.0,0.0,01ef0d000000000000de0c000000000000ffffffffffffffff00000000ffffffffffffffff00000000000000000000fbb55b9b00000018b50a39fd7f45240f0040204000000088136d4000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000088136d4000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0,+0.000,0.07915,1.0000,1.0000,0.00000,0,0,0,0.285,0.003,0,+0.000,+0.0000,1,0,0.000,0,0,0.000,+0.000,0.000,0.000,+0.0000,0
0.043044,0,0,0.281808,0.281808,0.2800,+0.00181,0,0,-0.0050,1.0000,0.0600,0.0450,1,0,0,1,+0.01672,-0.01193,0.07915,177.85,+0.01717,+0.01724,+0.00000,-0.01071,0.07865,1.0000,1,0,+0.000,0,1.0000,0,0,+0.000,+0.000,+0.000,+0.00000,-17.844,-0.00873,+0.00,+0.00000,1,+0.00011,+0.00331,0.00937,-0.004,0,1,+0.00001,+0.00377,1.0000,0.0000,+0.000,-0.34895,0.44275,0.426,83,135.0,0,1,+0.00000,+0.0000,+0.00000,0.0000,0,0.0,0.0,01ef0d000000000000de0c000000000000ffffffffffffffff00000000ffffffffffffffff00000000000000000000fbb55b9b00000018b50a39fd7f45240f0040204000000088136d4000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000088136d4000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0,+0.000,0.07915,1.0000,1.0000,0.00000,0,0,0,0.285,0.003,0,+0.000,+0.0000,1,0,0.000,0,0,0.000,+0.000,0.000,0.000,+0.0000,0
0.058196,0,0,0.281855,0.281855,0.2800,+0.00186,0,0,-0.0050,1.0000,0.0600,0.0450,1,0,0,1,+0.01672,-0.01193,0.07915,177.85,+0.01714,+0.01723,+0.00000,-0.01080,0.07869,1.0000,1,0,+0.000,0,1.0000,0,0,+0.000,+0.000,+0.000,+0.00000,-17.827,-0.01261,+0.00,+0.00000,1,+0.00011,+0.00331,0.00937,-0.003,0,1,+0.00001,+0.00374,1.0000,0.0000,+0.000,-0.34895,0.44275,0.426,83,135.0,0,1,+0.00000,+0.0000,+0.00000,0.0000,0,0.0,0.0,01ef0d000000000000de0c000000000000ffffffffffffffff00000000ffffffffffffffff00000000000000000000fbb55b9b00000018b50a39fd7f45240f0040204000000088136d4000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000088136d4000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0,+0.000,0.07915,1.0000,1.0000,0.00000,0,0,0,0.285,0.003,0,+0.000,+0.0000,1,0,0.000,0,0,0.000,+0.000,0.000,0.000,+0.0000,0
0.072292,0,0,0.281894,0.281894,0.2800,+0.00189,0,0,-0.0050,1.0000,0.0600,0.0450,1,0,0,1,+0.01669,-0.01193,0.07915,177.85,+0.01711,+0.01723,+0.00000,-0.01087,0.07872,1.0000,1,0,+0.000,0,1.0000,0,0,+0.000,+0.000,+0.000,+0.00000,-17.752,-0.00264,+0.00,+0.00000,1,+0.00026,+0.00307,0.00964,-0.006,0,1,+0.00003,+0.00370,1.0000,0.0000,+0.000,-0.35055,0.44253,0.444,87,135.0,0,1,+0.00000,+0.0000,+0.00000,0.0000,0,0.0,0.0,01ef0d000000000000de0c000000000000ffffffffffffffff00000000ffffffffffffffff00000000000000000000fbb55b9b00000018b50a39fd7f45240f0040204000000088136d4000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000088136d4000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0,+0.000,0.07915,1.0000,1.0000,0.00000,0,0,0,0.285,0.003,0,+0.000,+0.0000,1,0,0.000,0,0,0.000,+0.000,0.000,0.000,+0.0000,0
0.087330,0,0,0.281929,0.281929,0.2800,+0.00193,0,0,-0.0050,1.0000,0.0600,0.0450,1,0,0,1,+0.01669,-0.01193,0.07915,177.85,+0.01708,+0.01722,+0.00000,-0.01095,0.07875,1.0000,1,0,+0.000,0,1.0000,0,0,+0.000,+0.000,+0.000,+0.00000,-17.413,-0.00039,+0.00,+0.00000,1,+0.00026,+0.00307,0.00964,-0.007,0,1,+0.00004,+0.00365,1.0000,0.0000,+0.000,-0.35055,0.44253,0.444,87,135.0,0,1,+0.00000,+0.0000,+0.00000,0.0000,0,0.0,0.0,01ef0d000000000000de0c000000000000ffffffffffffffff00000000ffffffffffffffff00000000000000000000fbb55b9b00000018b50a39fd7f45240f0040204000000088136d4000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000088136d4000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0,+0.000,0.07915,1.0000,1.0000,0.00000,0,0,0,0.285,0.003,0,+0.000,+0.0000,1,0,0.000,0,0,0.000,+0.000,0.000,0.000,+0.0000,0
0.102887,0,0,0.282021,0.282021,0.2800,+0.00202,0,0,-0.0050,1.0000,0.0600,0.0450,1,0,0,1,+0.01660,-0.01327,0.07974,177.61,+0.01704,+0.01720,+0.00000,-0.01112,0.07882,1.0000,1,0,+0.000,0,1.0000,0,0,+0.000,+0.000,+0.000,+0.00000,-16.914,-0.00017,+0.00,+0.00000,1,+0.00014,+0.00443,0.00964,-0.009,0,1,+0.00005,+0.00371,1.0000,0.0000,+0.000,-0.35882,0.44210,0.421,86,135.0,0,1,+0.00000,+0.0000,+0.00000,0.0000,0,0.0,0.0,01ef0d000000000000de0c000000000000ffffffffffffffff00000000ffffffffffffffff00000000000000000000fbb55b9b00000018b50a39fd7f45240f0040204000000088136d4000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000088136d4000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0,+0.000,0.07974,1.0000,1.0000,0.00000,0,0,0,0.285,0.003,0,+0.000,+0.0000,1,0,0.000,0,0,0.000,+0.000,0.000,0.000,+0.0000,0
0.117116,0,0,0.282095,0.282095,0.2800,+0.00209,0,0,-0.0050,1.0000,0.0600,0.0450,1,0,0,1,+0.01660,-0.01327,0.07974,177.61,+0.01701,+0.01719,+0.00000,-0.01126,0.07888,1.0000,1,0,+0.000,0,1.0000,0,0,+0.000,+0.000,+0.000,+0.00000,-16.637,-0.00034,+0.00,+0.00000,1,+0.00014,+0.00443,0.00964,-0.008,0,1,+0.00006,+0.00376,1.0000,0.0000,+0.000,-0.35882,0.44210,0.421,86,135.0,0,1,+0.00000,+0.0000,+0.00000,0.0000,0,0.0,0.0,01ef0d000000000000de0c000000000000ffffffffffffffff00000000ffffffffffffffff00000000000000000000fbb55b9b00000018b50a39fd7f45240f0040204000000088136d4000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000088136d4000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0,+0.000,0.07974,1.0000,1.0000,0.00000,0,0,0,0.285,0.003,0,+0.000,+0.0000,1,0,0.000,0,0,0.000,+0.000,0.000,0.000,+0.0000,0
0.130981,0,0,0.282157,0.282157,0.2800,+0.00216,0,0,-0.0050,1.0000,0.0600,0.0450,1,0,0,1,+0.01660,-0.01327,0.07974,177.61,+0.01699,+0.01718,+0.00000,-0.01139,0.07894,1.0000,1,0,+0.000,0,1.0000,0,0,+0.000,+0.000,+0.000,+0.00000,-16.016,+0.01064,+0.00,+0.00000,1,+0.00014,+0.00443,0.00964,-0.008,0,1,+0.00006,+0.00380,1.0000,0.0000,+0.000,-0.35882,0.44210,0.421,86,135.0,0,1,+0.00000,+0.0000,+0.00000,0.0000,0,0.0,0.0,01ef0d000000000000de0c000000000000ffffffffffffffff00000000ffffffffffffffff00000000000000000000fbb55b9b00000018b50a39fd7f45240f0040204000000088136d4000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000088136d4000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0,+0.000,0.07974,1.0000,1.0000,0.00000,0,0,0,0.285,0.003,0,+0.000,+0.0000,1,0,0.000,0,0,0.000,+0.000,0.000,0.000,+0.0000,0
0.144612,0,0,0.282265,0.282265,0.2800,+0.00227,0,0,-0.0050,1.0000,0.0600,0.0450,1,0,0,1,+0.01690,-0.01462,0.08032,177.37,+0.01698,+0.01716,+0.00000,-0.01159,0.07903,1.0000,1,0,+0.000,0,1.0000,0,0,+0.000,+0.000,+0.000,+0.00000,-15.755,+0.01055,+0.00,+0.00000,1,+0.00009,+0.00375,0.00951,-0.008,0,1,+0.00006,+0.00380,1.0000,0.0000,+0.000,-0.35657,0.44412,0.403,79,135.0,0,1,+0.00000,+0.0000,+0.00000,0.0000,0,0.0,0.0,01ef0d000000000000de0c000000000000ffffffffffffffff00000000ffffffffffffffff00000000000000000000fbb55b9b00000018b50a39fd7f45240f0040204000000088136d4000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000088136d4000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0,+0.000,0.08032,1.0000,1.0000,0.00000,0,0,0,0.285,0.003,0,+0.000,+0.0000,1,0,0.000,0,0,0.000,+0.000,0.000,0.000,+0.0000,0
