t,seg,active_gate,thrust,thrust_cmd,base_thrust,vtrim,descent_on,desc_leg,descent_bias,descent_gain,v_up_auth,v_down_auth,gate_v_ok,v_committed,floor_on,gate_found,u_err,v_err,size_frac,cy,u_f,u_f2,du_lat,v_f,sz_f,sig_k,live,far_rej,gate_cmd_deg,committed,commit_k,steer,bank_seg,ff_bank_deg,trim_deg,des_roll_deg,roll_n,est_pitch_deg,gyro_pitch,des_pitch_deg,pitch_n,tube_found,u_tube,curvature,area_frac,est_roll_deg,hold_on,tube_solid,u_tube_f,curv_f,rail_k,rail_auth,rail_cmd_deg,v_converge,rail_sep,fit_rms,rail_rows,rail_ylook,rail_merged,rail_ok,rail_v_f,rail_v_tgt,rail_v_trim,rail_v_auth,rail_v_live,loop_hz,det_hz,encap_hex,post_gate_hold_active,hold_bank_cmd,gate2_size_frac,ag2_auth,gate2_exit_k,leg2_arrest,commit_latched,commit_align_count,gate3_flare_on,gate3_flare_thr,gate3_flare_uncl,gate3_desc_on,gate3_desc_raw,du_f,rate_ok,align_ok,commit_stable_s,g3hold_armed,g3hold_on,g3hold_elapsed,g3_last_vf,g3_last_sz,g3_loss_t,g3_delta_app,race_fin
0.011014,0,0,0.283411,0.283411,0.2800,+0.00341,0,0,-0.0050,1.0000,0.0600,0.0450,1,0,0,1,+0.01595,-0.02132,0.08498,176.16,+0.01595,+0.01595,+0.00000,-0.02132,0.08498,1.0000,1,0,+0.000,0,1.0000,0,0,+0.000,+0.000,+0.000,+0.00000,-17.802,+0.00000,+0.00,+0.00000,1,+0.03230,-0.04145,0.05561,+0.011,0,1,+0.03230,-0.04145,1.0000,0.0000,+0.000,-0.54253,0.40636,1.254,60,135.0,0,1,+0.00000,+0.0000,+0.00000,0.0000,0,0.0,0.0,01090e000000000000e50c000000000000ffffffffffffffff00000000ffffffffffffffff00000000000000000000fbb55b9b00000018b50a39fd7f45240f0040204000000088136d4000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000088136d4000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0,+0.000,0.08498,1.0000,1.0000,0.00000,0,0,0,0.285,0.002,0,+0.000,+0.0000,1,0,0.000,0,0,0.000,+0.000,0.000,0.000,+0.0000,0
0.030767,0,0,0.283411,0.283411,0.2800,+0.00341,0,0,-0.0050,1.0000,0.0600,0.0450,1,0,0,1,+0.01595,-0.02132,0.08498,176.16,+0.01595,+0.01595,+0.00000,-0.02132,0.08498,1.0000,1,0,+0.000,0,1.0000,0,0,+0.000,+0.000,+0.000,+0.00000,-17.802,+0.00000,+0.00,+0.00000,1,+0.03230,-0.04145,0.05561,+0.011,0,1,+0.03230,-0.04145,1.0000,0.0000,+0.000,-0.54253,0.40636,1.254,60,135.0,0,1,+0.00000,+0.0000,+0.00000,0.0000,0,0.0,0.0,01090e000000000000e50c000000000000ffffffffffffffff00000000ffffffffffffffff00000000000000000000fbb55b9b00000018b50a39fd7f45240f0040204000000088136d4000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000088136d4000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0,+0.000,0.08498,1.0000,1.0000,0.00000,0,0,0,0.285,0.002,0,+0.000,+0.0000,1,0,0.000,0,0,0.000,+0.000,0.000,0.000,+0.0000,0
0.048854,0,0,0.283411,0.283411,0.2800,+0.00341,0,0,-0.0050,1.0000,0.0600,0.0450,1,0,0,1,+0.01592,-0.02132,0.08498,176.16,+0.01594,+0.01595,+0.00000,-0.02132,0.08498,1.0000,1,0,+0.000,0,1.0000,0,0,+0.000,+0.000,+0.000,+0.00000,-17.809,-0.01319,+0.00,+0.00000,1,+0.02432,-0.03404,0.08311,+0.008,0,1,+0.03164,-0.04084,1.0000,0.0000,+0.000,-0.38685,0.39183,3.371,62,135.0,0,0,+0.00000,+0.0000,+0.00000,0.0000,0,0.0,0.0,01090e000000000000e50c000000000000ffffffffffffffff00000000ffffffffffffffff00000000000000000000fbb55b9b00000018b50a39fd7f45240f0040204000000088136d4000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000088136d4000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0,+0.000,0.08498,1.0000,1.0000,0.00000,0,0,0,0.285,0.002,0,+0.000,+0.0000,1,0,0.000,0,0,0.000,+0.000,0.000,0.000,+0.0000,0
0.064869,0,0,0.283411,0.283411,0.2800,+0.00341,0,0,-0.0050,1.0000,0.0600,0.0450,1,0,0,1,+0.01592,-0.02132,0.08498,176.16,+0.01594,+0.01595,+0.00000,-0.02132,0.08498,1.0000,1,0,+0.000,0,1.0000,0,0,+0.000,+0.000,+0.000,+0.00000,-17.740,-0.00562,+0.00,+0.00000,1,+0.02432,-0.03404,0.08311,+0.009,0,1,+0.03109,-0.04034,1.0000,0.0000,+0.000,-0.38685,0.39183,3.371,62,135.0,0,0,+0.00000,+0.0000,+0.00000,0.0000,0,0.0,0.0,01090e000000000000e50c000000000000ffffffffffffffff00000000ffffffffffffffff00000000000000000000fbb55b9b00000018b50a39fd7f45240f0040204000000088136d4000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000088136d4000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0,+0.000,0.08498,1.0000,1.0000,0.00000,0,0,0,0.285,0.002,0,+0.000,+0.0000,1,0,0.000,0,0,0.000,+0.000,0.000,0.000,+0.0000,0
0.081843,0,0,0.283365,0.283365,0.2800,+0.00337,0,0,-0.0050,1.0000,0.0600,0.0450,1,0,0,1,+0.01564,-0.02038,0.08407,176.33,+0.01592,+0.01594,+0.00000,-0.02125,0.08491,1.0000,1,0,+0.000,0,1.0000,0,0,+0.000,+0.000,+0.000,+0.00000,-17.562,-0.00055,+0.00,+0.00000,1,+0.01212,-0.01041,0.08078,+0.014,0,1,+0.02961,-0.03799,1.0000,0.0000,+0.000,-0.26529,0.40710,3.613,96,135.0,0,0,+0.00000,+0.0000,+0.00000,0.0000,0,0.0,0.0,01090e000000000000e50c000000000000ffffffffffffffff00000000ffffffffffffffff00000000000000000000fbb55b9b00000018b50a39fd7f45240f0040204000000088136d4000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000088136d4000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0,+0.000,0.08407,1.0000,1.0000,0.00000,0,0,0,0.285,0.002,0,+0.000,+0.0000,1,0,0.000,0,0,0.000,+0.000,0.000,0.000,+0.0000,0
0.097360,0,0,0.283329,0.283329,0.2800,+0.00333,0,0,-0.0050,1.0000,0.0600,0.0450,1,0,0,1,+0.01564,-0.02038,0.08407,176.33,+0.01590,+0.01594,+0.00000,-0.02118,0.08485,1.0000,1,0,+0.000,0,1.0000,0,0,+0.000,+0.000,+0.000,+0.00000,-17.191,+0.00033,+0.00,+0.00000,1,+0.01212,-0.01041,0.08078,+0.013,0,1,+0.02835,-0.03601,1.0000,0.0000,+0.000,-0.26529,0.40710,3.613,96,135.0,0,0,+0.00000,+0.0000,+0.00000,0.0000,0,0.0,0.0,01090e000000000000e50c000000000000ffffffffffffffff00000000ffffffffffffffff00000000000000000000fbb55b9b00000018b50a39fd7f45240f0040204000000088136d4000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000088136d4000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0,+0.000,0.08407,1.0000,1.0000,0.00000,0,0,0,0.285,0.002,0,+0.000,+0.0000,1,0,0.000,0,0,0.000,+0.000,0.000,0.000,+0.0000,0
0.112385,0,0,0.283298,0.283298,0.2800,+0.00330,0,0,-0.0050,1.0000,0.0600,0.0450,1,0,0,1,+0.01564,-0.02038,0.08407,176.33,+0.01588,+0.01594,+0.00000,-0.02113,0.08480,1.0000,1,0,+0.000,0,1.0000,0,0,+0.000,+0.000,+0.000,+0.00000,-16.598,+0.00006,+0.00,+0.00000,1,+0.01212,-0.01041,0.08078,+0.014,0,1,+0.02722,-0.03422,1.0000,0.0000,+0.000,-0.26529,0.40710,3.613,96,135.0,0,0,+0.00000,+0.0000,+0.00000,0.0000,0,0.0,0.0,01090e000000000000e50c000000000000ffffffffffffffff00000000ffffffffffffffff00000000000000000000fbb55b9b00000018b50a39fd7f45240f0040204000000088136d4000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000088136d4000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0,+0.000,0.08407,1.0000,1.0000,0.00000,0,0,0,0.285,0.002,0,+0.000,+0.0000,1,0,0.000,0,0,0.000,+0.000,0.000,0.000,+0.0000,0
0.126281,0,0,0.283027,0.283027,0.2800,+0.00303,0,0,-0.0050,1.0000,0.0600,0.0450,1,0,0,1,+0.01442,-0.01436,0.08089,177.42,+0.01578,+0.01593,+0.00000,-0.02069,0.08454,1.0000,1,0,+0.000,0,1.0000,0,0,+0.000,+0.000,+0.000,+0.00000,-16.299,-0.00138,+0.00,+0.00000,1,+0.00684,-0.00135,0.05573,+0.014,0,1,+0.02589,-0.03208,1.0000,0.0000,+0.000,-0.21957,0.42723,2.950,99,135.0,0,0,+0.00000,+0.0000,+0.00000,0.0000,0,0.0,0.0,01090e000000000000e50c000000000000ffffffffffffffff00000000ffffffffffffffff00000000000000000000fbb55b9b00000018b50a39fd7f45240f0040204000000088136d4000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000088136d4000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0,+0.000,0.08089,1.0000,1.0000,0.00000,0,0,0,0.285,0.002,0,+0.000,+0.0000,1,0,0.000,0,0,0.000,+0.000,0.000,0.000,+0.0000,0
0.141824,0,0,0.282763,0.282763,0.2800,+0.00276,0,0,-0.0050,1.0000,0.0600,0.0450,1,0,0,1,+0.01442,-0.01436,0.08089,177.42,+0.01569,+0.01591,+0.00000,-0.02023,0.08428,1.0000,1,0,+0.000,0,1.0000,0,0,+0.000,+0.000,+0.000,+0.00000,-15.748,-0.00245,+0.00,+0.00000,1,+0.00684,-0.00135,0.05573,+0.015,0,1,+0.02452,-0.02987,1.0000,0.0000,+0.000,-0.21957,0.42723,2.950,99,135.0,0,0,+0.00000,+0.0000,+0.00000,0.0000,0,0.0,0.0,01090e000000000000e50c000000000000ffffffffffffffff00000000ffffffffffffffff00000000000000000000fbb55b9b00000018b50a39fd7f45240f0040204000000088136d4000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000088136d4000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0,+0.000,0.08089,1.0000,1.0000,0.00000,0,0,0,0.285,0.002,0,+0.000,+0.0000,1,0,0.000,0,0,0.000,+0.000,0.000,0.000,+0.0000,0
0.158038,0,0,0.282395,0.282395,0.2800,+0.00240,0,0,-0.0050,1.0000,0.0600,0.0450,1,0,0,1,+0.01437,-0.01159,0.07993,177.91,+0.01559,+0.01588,+0.00000,-0.01958,0.08395,1.0000,1,0,+0.000,0,1.0000,0,0,+0.000,+0.000,+0.000,+0.00000,-15.117,-0.00339,+0.00,+0.00000,1,+0.00258,+0.00386,0.03427,+0.015,0,1,+0.02287,-0.02734,1.0000,0.0000,+0.000,-0.21808,0.44555,1.564,83,135.0,0,1,+0.00000,+0.0000,+0.00000,0.0000,0,0.0,0.0,01090e000000000000e50c000000000000ffffffffffffffff00000000ffffffffffffffff00000000000000000000fbb55b9b00000018b50a39fd7f45240f0040204000000088136d4000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000088136d4000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0,+0.000,0.07993,1.0000,1.0000,0.00000,0,0,0,0.285,0.003,0,+0.000,+0.0000,1,0,0.000,0,0,0.000,+0.000,0.000,0.000,+0.0000,0
