t,seg,active_gate,thrust,thrust_cmd,base_thrust,vtrim,descent_on,desc_leg,descent_bias,descent_gain,v_up_auth,v_down_auth,gate_v_ok,v_committed,floor_on,gate_found,u_err,v_err,size_frac,cy,u_f,u_f2,du_lat,v_f,sz_f,sig_k,live,far_rej,gate_cmd_deg,committed,commit_k,steer,bank_seg,ff_bank_deg,trim_deg,des_roll_deg,roll_n,est_pitch_deg,gyro_pitch,des_pitch_deg,pitch_n,tube_found,u_tube,curvature,area_frac,est_roll_deg,hold_on,tube_solid,u_tube_f,curv_f,rail_k,rail_auth,rail_cmd_deg,v_converge,rail_sep,fit_rms,rail_rows,rail_ylook,rail_merged,rail_ok,rail_v_f,rail_v_tgt,rail_v_trim,rail_v_auth,rail_v_live,loop_hz,det_hz,encap_hex,post_gate_hold_active,hold_bank_cmd,gate2_size_frac,ag2_auth,gate2_exit_k,leg2_arrest,commit_latched,commit_align_count,gate3_flare_on,gate3_flare_thr,gate3_flare_uncl,gate3_desc_on,gate3_desc_raw,du_f,rate_ok,align_ok,commit_stable_s,g3hold_armed,g3hold_on,g3hold_elapsed,g3_last_vf,g3_last_sz,g3_loss_t,g3_delta_app,race_fin
0.184340,0,0,0.284281,0.284281,0.2800,+0.00428,0,0,-0.0050,1.0000,0.0600,0.0450,1,0,0,1,+0.01666,-0.02941,0.08259,174.71,+0.01574,+0.01555,+0.00000,-0.04861,0.07465,1.0000,1,0,+0.000,0,1.0000,0,0,+0.000,+0.000,+0.000,+0.00000,-13.979,+0.00070,+0.00,+0.00000,1,+0.00092,+0.00250,0.01443,-0.029,0,1,+0.00067,+0.00321,1.0000,0.0000,+0.000,-0.35581,0.44623,0.369,81,135.0,0,1,+0.00000,+0.0000,+0.00000,0.0000,0,0.0,0.0,01040e000000000000e80c000000000000ffffffffffffffff00000000ffffffffffffffff00000000000000000000fbb55b9b00000018b50a39fd7f45240f0040204000000088136d4000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000088136d4000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0,+0.000,0.08259,1.0000,1.0000,0.00000,0,0,0,0.285,0.001,0,+0.000,+0.0000,1,0,0.000,0,0,0.000,+0.000,0.000,0.000,+0.0000,0
0.199992,0,0,0.283395,0.283395,0.2800,+0.00340,0,0,-0.0050,1.0000,0.0600,0.0450,1,0,0,1,+0.01594,-0.02344,0.08407,175.78,+0.01576,+0.01557,+0.00000,-0.04678,0.07533,1.0000,1,0,+0.000,0,1.0000,0,0,+0.000,+0.000,+0.000,+0.00000,-13.676,+0.00055,+0.00,+0.00000,1,+0.00079,+0.00248,0.01429,-0.029,0,1,+0.00068,+0.00316,1.0000,0.0000,+0.000,-0.35957,0.44984,0.383,77,135.0,0,1,+0.00000,+0.0000,+0.00000,0.0000,0,0.0,0.0,01040e000000000000e80c000000000000ffffffffffffffff00000000ffffffffffffffff00000000000000000000fbb55b9b00000018b50a39fd7f45240f0040204000000088136d4000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000088136d4000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0,+0.000,0.08407,1.0000,1.0000,0.00000,0,0,0,0.285,0.002,0,+0.000,+0.0000,1,0,0.000,0,0,0.000,+0.000,0.000,0.000,+0.0000,0
0.215426,0,0,0.282645,0.282645,0.2800,+0.00264,0,0,-0.0050,1.0000,0.0600,0.0450,1,0,0,1,+0.01594,-0.02344,0.08407,175.78,+0.01577,+0.01558,+0.00000,-0.04511,0.07596,1.0000,1,0,+0.000,0,1.0000,0,0,+0.000,+0.000,+0.000,+0.00000,-13.109,+0.00070,+0.00,+0.00000,1,+0.00079,+0.00248,0.01429,-0.028,0,1,+0.00069,+0.00311,1.0000,0.0000,+0.000,-0.35957,0.44984,0.383,77,135.0,0,1,+0.00000,+0.0000,+0.00000,0.0000,0,0.0,0.0,01040e000000000000e80c000000000000ffffffffffffffff00000000ffffffffffffffff00000000000000000000fbb55b9b00000018b50a39fd7f45240f0040204000000088136d4000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000088136d4000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0,+0.000,0.08407,1.0000,1.0000,0.00000,0,0,0,0.285,0.002,0,+0.000,+0.0000,1,0,0.000,0,0,0.000,+0.000,0.000,0.000,+0.0000,0
0.231851,0,0,0.281968,0.281968,0.2800,+0.00197,0,0,-0.0050,1.0000,0.0600,0.0450,1,0,0,1,+0.01594,-0.02344,0.08407,175.78,+0.01578,+0.01560,+0.00000,-0.04346,0.07658,1.0000,1,0,+0.000,0,1.0000,0,0,+0.000,+0.000,+0.000,+0.00000,-12.898,+0.00073,+0.00,+0.00000,1,+0.00079,+0.00248,0.01429,-0.027,0,1,+0.00070,+0.00306,1.0000,0.0000,+0.000,-0.35957,0.44984,0.383,77,135.0,0,1,+0.00000,+0.0000,+0.00000,0.0000,0,0.0,0.0,01040e000000000000e80c000000000000ffffffffffffffff00000000ffffffffffffffff00000000000000000000fbb55b9b00000018b50a39fd7f45240f0040204000000088136d4000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000088136d4000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0,+0.000,0.08407,1.0000,1.0000,0.00000,0,0,0,0.285,0.003,0,+0.000,+0.0000,1,0,0.000,0,0,0.000,+0.000,0.000,0.000,+0.0000,0
0.248754,0,0,0.281359,0.281359,0.2800,+0.00136,0,0,-0.0050,1.0000,0.0600,0.0450,1,0,0,1,+0.01552,-0.02284,0.08462,175.89,+0.01576,+0.01561,+0.00000,-0.04186,0.07720,1.0000,1,0,+0.000,0,1.0000,0,0,+0.000,+0.000,+0.000,+0.00000,-12.344,+0.00078,+0.00,+0.00000,1,+0.00107,+0.00287,0.01552,-0.026,0,1,+0.00073,+0.00304,1.0000,0.0000,+0.000,-0.36000,0.45455,0.387,84,135.0,0,1,+0.00000,+0.0000,+0.00000,0.0000,0,0.0,0.0,01000f000000000000e80c000000000000ffffffffffffffff00000000ffffffffffffffff00000000000000000000fbb55b9b00000018b50a39fd7f45240f0040204000000088136d4000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000088136d4000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0,+0.000,0.08462,1.0000,1.0000,0.00000,0,0,0,0.285,0.004,0,+0.000,+0.0000,1,0,0.000,0,0,0.000,+0.000,0.000,0.000,+0.0000,0
0.264595,0,0,0.280915,0.280915,0.2800,+0.00092,0,0,-0.0050,1.0000,0.0600,0.0450,1,0,0,1,+0.01529,-0.02359,0.08517,175.75,+0.01573,+0.01562,+0.00000,-0.04052,0.07779,1.0000,1,0,+0.000,0,1.0000,0,0,+0.000,+0.000,+0.000,+0.00000,-11.815,+0.00069,+0.00,+0.00000,1,+0.00122,+0.00205,0.01700,-0.026,0,1,+0.00076,+0.00297,1.0000,0.0000,+0.000,-0.35283,0.46005,0.396,81,135.0,0,1,+0.00000,+0.0000,+0.00000,0.0000,0,0.0,0.0,01000f000000000000e80c000000000000ffffffffffffffff00000000ffffffffffffffff00000000000000000000fbb55b9b00000018b50a39fd7f45240f0040204000000088136d4000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000088136d4000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0,+0.000,0.08517,1.0000,1.0000,0.00000,0,0,0,0.285,0.004,0,+0.000,+0.0000,1,0,0.000,0,0,0.000,+0.000,0.000,0.000,+0.0000,0
0.281273,0,0,0.280534,0.280534,0.2800,+0.00053,0,0,-0.0050,1.0000,0.0600,0.0450,1,0,0,1,+0.01529,-0.02359,0.08517,175.75,+0.01569,+0.01562,+0.00000,-0.03921,0.07836,1.0000,1,0,+0.000,0,1.0000,0,0,+0.000,+0.000,+0.000,+0.00000,-11.349,+0.00060,+0.00,+0.00000,1,+0.00122,+0.00205,0.01700,-0.025,0,1,+0.00080,+0.00290,1.0000,0.0000,+0.000,-0.35283,0.46005,0.396,81,135.0,0,1,+0.00000,+0.0000,+0.00000,0.0000,0,0.0,0.0,01000f000000000000e80c000000000000ffffffffffffffff00000000ffffffffffffffff00000000000000000000fbb55b9b00000018b50a39fd7f45240f0040204000000088136d4000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000088136d4000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0,+0.000,0.08517,1.0000,1.0000,0.00000,0,0,0,0.285,0.004,0,+0.000,+0.0000,1,0,0.000,0,0,0.000,+0.000,0.000,0.000,+0.0000,0
0.303773,0,0,0.280082,0.280082,0.2800,+0.00008,0,0,-0.0050,1.0000,0.0600,0.0450,1,0,0,1,+0.01565,-0.02246,0.08498,175.96,+0.01569,+0.01563,+0.00000,-0.03752,0.07903,1.0000,1,0,+0.000,0,1.0000,0,0,+0.000,+0.000,+0.000,+0.00000,-10.633,+0.00055,+0.00,+0.00000,1,+0.04830,-0.04818,0.09934,-0.024,0,1,+0.00560,-0.00226,1.0000,0.0000,+0.000,-0.65441,0.41911,5.744,86,135.0,0,0,+0.00000,+0.0000,+0.00000,0.0000,0,0.0,0.0,01000f000000000000e80c000000000000ffffffffffffffff00000000ffffffffffffffff00000000000000000000fbb55b9b00000018b50a39fd7f45240f0040204000000088136d4000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000088136d4000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0,+0.000,0.08498,1.0000,1.0000,0.00000,0,0,0,0.285,0.005,0,+0.000,+0.0000,1,0,0.000,0,0,0.000,+0.000,0.000,0.000,+0.0000,0
0.319849,0,0,0.279825,0.279825,0.2800,-0.00018,0,0,-0.0050,1.0000,0.0600,0.0450,1,0,0,1,+0.01565,-0.02246,0.08498,175.96,+0.01569,+0.01564,+0.00000,-0.03640,0.07947,1.0000,1,0,+0.000,0,1.0000,0,0,+0.000,+0.000,+0.000,+0.00000,-10.406,+0.00053,+0.00,+0.00000,1,+0.04830,-0.04818,0.09934,-0.023,0,1,+0.00878,-0.00568,1.0000,0.0000,+0.000,-0.65441,0.41911,5.744,86,135.0,0,0,+0.00000,+0.0000,+0.00000,0.0000,0,0.0,0.0,01000f000000000000e80c000000000000ffffffffffffffff00000000ffffffffffffffff00000000000000000000fbb55b9b00000018b50a39fd7f45240f0040204000000088136d4000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000088136d4000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0,+0.000,0.08498,1.0000,1.0000,0.00000,0,0,0,0.285,0.005,0,+0.000,+0.0000,1,0,0.000,0,0,0.000,+0.000,0.000,0.000,+0.0000,0
0.337696,0,0,0.279634,0.279634,0.2800,-0.00037,0,0,-0.0050,1.0000,0.0600,0.0450,1,0,0,1,+0.01519,-0.02295,0.08425,175.87,+0.01565,+0.01564,+0.00000,-0.03530,0.07986,1.0000,1,0,+0.000,0,1.0000,0,0,+0.000,+0.000,+0.000,+0.00000,-9.778,+0.00049,+0.00,+0.00000,0,+0.06576,-0.11627,0.17484,-0.022,0,0,+0.00878,-0.00568,1.0000,0.0000,+0.000,-0.07778,0.37417,11.337,90,135.0,0,0,+0.00000,+0.0000,+0.00000,0.0000,0,0.0,0.0,01000f000000000000e80c000000000000ffffffffffffffff00000000ffffffffffffffff00000000000000000000fbb55b9b00000018b50a39fd7f45240f0040204000000088136d4000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000088136d4000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0,+0.000,0.08425,1.0000,1.0000,0.00000,0,0,0,0.285,0.005,0,+0.000,+0.0000,1,0,0.000,0,0,0.000,+0.000,0.000,0.000,+0.0000,0
