t,seg,active_gate,thrust,thrust_cmd,base_thrust,vtrim,descent_on,desc_leg,descent_bias,descent_gain,v_up_auth,v_down_auth,gate_v_ok,v_committed,floor_on,gate_found,u_err,v_err,size_frac,cy,u_f,u_f2,du_lat,v_f,sz_f,sig_k,live,far_rej,gate_cmd_deg,committed,commit_k,steer,bank_seg,ff_bank_deg,trim_deg,des_roll_deg,roll_n,est_pitch_deg,gyro_pitch,des_pitch_deg,pitch_n,tube_found,u_tube,curvature,area_frac,est_roll_deg,hold_on,tube_solid,u_tube_f,curv_f,rail_k,rail_auth,rail_cmd_deg,v_converge,rail_sep,fit_rms,rail_rows,rail_ylook,rail_merged,rail_ok,rail_v_f,rail_v_tgt,rail_v_trim,rail_v_auth,rail_v_live,loop_hz,det_hz,encap_hex,post_gate_hold_active,hold_bank_cmd,gate2_size_frac,ag2_auth,gate2_exit_k,leg2_arrest,commit_latched,commit_align_count,gate3_flare_on,gate3_flare_thr,gate3_flare_uncl,gate3_desc_on,gate3_desc_raw,du_f,rate_ok,align_ok,commit_stable_s,g3hold_armed,g3hold_on,g3hold_elapsed,g3_last_vf,g3_last_sz,g3_loss_t,g3_delta_app,race_fin
0.025251,0,0,0.281103,0.281103,0.2800,+0.00110,0,0,-0.0050,1.0000,0.0600,0.0450,1,0,0,1,+0.01838,-0.00690,0.07915,178.76,+0.01838,+0.01838,+0.00000,-0.00690,0.07915,1.0000,1,0,+0.000,0,1.0000,0,0,+0.000,+0.000,+0.000,+0.00000,-17.803,+0.00000,+0.00,+0.00000,1,+0.02225,-0.02964,0.11609,+0.014,0,1,+0.02225,-0.02964,1.0000,0.0000,+0.000,-0.34944,0.38594,3.716,63,135.0,0,0,+0.00000,+0.0000,+0.00000,0.0000,0,0.0,0.0,01540d000000000000e40c000000000000ffffffffffffffff00000000ffffffffffffffff00000000000000000000fbb55b9b00000018b50a39fd7f45240f0040204000000088136d4000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000088136d4000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0,+0.000,0.07915,1.0000,1.0000,0.00000,0,0,0,0.285,0.004,0,+0.000,+0.0000,1,0,0.000,0,0,0.000,+0.000,0.000,0.000,+0.0000,0
0.044912,0,0,0.280201,0.280201,0.2800,+0.00020,0,0,-0.0050,1.0000,0.0600,0.0450,1,0,0,1,+0.01725,+0.00949,0.07265,181.71,+0.01828,+0.01837,+0.00000,-0.00543,0.07857,1.0000,1,0,+0.000,0,1.0000,0,0,+0.000,+0.000,+0.000,+0.00000,-17.803,+0.00000,+0.00,+0.00000,1,+0.00637,-0.00180,0.10351,+0.014,0,1,+0.02082,-0.02715,1.0000,0.0000,+0.000,-0.21919,0.41385,3.685,101,135.0,0,0,+0.00000,+0.0000,+0.00000,0.0000,0,0.0,0.0,01540d000000000000e40c000000000000ffffffffffffffff00000000ffffffffffffffff00000000000000000000fbb55b9b00000018b50a39fd7f45240f0040204000000088136d4000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000088136d4000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0,+0.000,0.07265,1.0000,1.0000,0.00000,0,0,0,0.285,0.005,0,+0.000,+0.0000,1,0,0.000,0,0,0.000,+0.000,0.000,0.000,+0.0000,0
0.061092,0,0,0.279356,0.279356,0.2800,-0.00064,0,0,-0.0050,1.0000,0.0600,0.0450,1,0,0,1,+0.01677,+0.01377,0.07179,182.48,+0.01817,+0.01836,+0.00000,-0.00399,0.07806,1.0000,1,0,+0.000,0,1.0000,0,0,+0.000,+0.000,+0.000,+0.00000,-17.797,-0.02245,+0.00,+0.00000,1,+0.01251,-0.01719,0.07123,+0.020,0,1,+0.02020,-0.02640,1.0000,0.0000,+0.000,-0.18621,0.43161,3.170,88,135.0,0,0,+0.00000,+0.0000,+0.00000,0.0000,0,0.0,0.0,01540d000000000000e40c000000000000ffffffffffffffff00000000ffffffffffffffff00000000000000000000fbb55b9b00000018b50a39fd7f45240f0040204000000088136d4000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000088136d4000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0,+0.000,0.07179,1.0000,1.0000,0.00000,0,0,0,0.285,0.006,0,+0.000,+0.0000,1,0,0.000,0,0,0.000,+0.000,0.000,0.000,+0.0000,0
0.078992,0,0,0.278559,0.278559,0.2800,-0.00144,0,0,-0.0050,1.0000,0.0600,0.0450,1,0,0,1,+0.01677,+0.01377,0.07179,182.48,+0.01805,+0.01833,+0.00000,-0.00253,0.07755,1.0000,1,0,+0.000,0,1.0000,0,0,+0.000,+0.000,+0.000,+0.00000,-17.733,+0.00209,+0.00,+0.00000,1,+0.01251,-0.01719,0.07123,+0.020,0,1,+0.01957,-0.02565,1.0000,0.0000,+0.000,-0.18621,0.43161,3.170,88,135.0,0,0,+0.00000,+0.0000,+0.00000,0.0000,0,0.0,0.0,01540d000000000000e40c000000000000ffffffffffffffff00000000ffffffffffffffff00000000000000000000fbb55b9b00000018b50a39fd7f45240f0040204000000088136d4000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000088136d4000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0,+0.000,0.07179,1.0000,1.0000,0.00000,0,0,0,0.285,0.006,0,+0.000,+0.0000,1,0,0.000,0,0,0.000,+0.000,0.000,0.000,+0.0000,0
0.095454,0,0,0.277928,0.277928,0.2800,-0.00207,0,0,-0.0050,1.0000,0.0600,0.0450,1,0,0,1,+0.01677,+0.01377,0.07179,182.48,+0.01795,+0.01830,+0.00000,-0.00129,0.07711,1.0000,1,0,+0.000,0,1.0000,0,0,+0.000,+0.000,+0.000,+0.00000,-17.434,+0.00022,+0.00,+0.00000,1,+0.01251,-0.01719,0.07123,+0.025,0,1,+0.01903,-0.02500,1.0000,0.0000,+0.000,-0.18621,0.43161,3.170,88,135.0,0,0,+0.00000,+0.0000,+0.00000,0.0000,0,0.0,0.0,01540d000000000000e40c000000000000ffffffffffffffff00000000ffffffffffffffff00000000000000000000fbb55b9b00000018b50a39fd7f45240f0040204000000088136d4000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000088136d4000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0,+0.000,0.07179,1.0000,1.0000,0.00000,0,0,0,0.285,0.007,0,+0.000,+0.0000,1,0,0.000,0,0,0.000,+0.000,0.000,0.000,+0.0000,0
0.112199,0,0,0.277400,0.277400,0.2800,-0.00260,0,0,-0.0050,1.0000,0.0600,0.0450,1,0,0,1,+0.01684,+0.01337,0.07179,182.41,+0.01787,+0.01827,+0.00000,-0.00016,0.07670,1.0000,1,0,+0.000,0,1.0000,0,0,+0.000,+0.000,+0.000,+0.00000,-17.007,-0.00093,+0.00,+0.00000,1,+0.00157,+0.00579,0.03734,+0.022,0,1,+0.01769,-0.02262,1.0000,0.0000,+0.000,-0.21675,0.44228,1.960,88,135.0,0,1,+0.00000,+0.0000,+0.00000,0.0000,0,0.0,0.0,01540d000000000000e40c000000000000ffffffffffffffff00000000ffffffffffffffff00000000000000000000fbb55b9b00000018b50a39fd7f45240f0040204000000088136d4000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000088136d4000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0,+0.000,0.07179,1.0000,1.0000,0.00000,0,0,0,0.285,0.008,0,+0.000,+0.0000,1,0,0.000,0,0,0.000,+0.000,0.000,0.000,+0.0000,0
0.127411,0,0,0.276988,0.276988,0.2800,-0.00301,0,0,-0.0050,1.0000,0.0600,0.0450,1,0,0,1,+0.01684,+0.01337,0.07179,182.41,+0.01780,+0.01824,+0.00000,+0.00080,0.07635,1.0000,1,0,+0.000,0,1.0000,0,0,+0.000,+0.000,+0.000,+0.00000,-16.750,+0.00014,+0.00,+0.00000,1,+0.00157,+0.00579,0.03734,+0.023,0,1,+0.01655,-0.02062,1.0000,0.0000,+0.000,-0.21675,0.44228,1.960,88,135.0,0,1,+0.00000,+0.0000,+0.00000,0.0000,0,0.0,0.0,01540d000000000000e40c000000000000ffffffffffffffff00000000ffffffffffffffff00000000000000000000fbb55b9b00000018b50a39fd7f45240f0040204000000088136d4000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000088136d4000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0,+0.000,0.07179,1.0000,1.0000,0.00000,0,0,0,0.285,0.008,0,+0.000,+0.0000,1,0,0.000,0,0,0.000,+0.000,0.000,0.000,+0.0000,0
0.143720,0,0,0.276727,0.276727,0.2800,-0.00327,0,0,-0.0050,1.0000,0.0600,0.0450,1,0,0,1,+0.01735,+0.01098,0.07328,181.98,+0.01776,+0.01820,+0.00000,+0.00156,0.07612,1.0000,1,0,+0.000,0,1.0000,0,0,+0.000,+0.000,+0.000,+0.00000,-16.133,-0.00082,+0.00,+0.00000,1,+0.00271,+0.00777,0.02139,+0.022,0,1,+0.01550,-0.01848,1.0000,0.0000,+0.000,-0.23755,0.44619,1.815,94,135.0,0,1,+0.00000,+0.0000,+0.00000,0.0000,0,0.0,0.0,01540d000000000000e40c000000000000ffffffffffffffff00000000ffffffffffffffff00000000000000000000fbb55b9b00000018b50a39fd7f45240f0040204000000088136d4000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000088136d4000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0,+0.000,0.07328,1.0000,1.0000,0.00000,0,0,0,0.285,0.008,0,+0.000,+0.0000,1,0,0.000,0,0,0.000,+0.000,0.000,0.000,+0.0000,0
0.161113,0,0,0.276502,0.276502,0.2800,-0.00350,0,0,-0.0050,1.0000,0.0600,0.0450,1,0,0,1,+0.01735,+0.01098,0.07328,181.98,+0.01773,+0.01816,+0.00000,+0.00232,0.07590,1.0000,1,0,+0.000,0,1.0000,0,0,+0.000,+0.000,+0.000,+0.00000,-15.523,-0.00137,+0.00,+0.00000,1,+0.00271,+0.00777,0.02139,+0.021,0,1,+0.01448,-0.01638,1.0000,0.0000,+0.000,-0.23755,0.44619,1.815,94,135.0,0,1,+0.00000,+0.0000,+0.00000,0.0000,0,0.0,0.0,01540d000000000000e40c000000000000ffffffffffffffff00000000ffffffffffffffff00000000000000000000fbb55b9b00000018b50a39fd7f45240f0040204000000088136d4000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000088136d4000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0,+0.000,0.07328,1.0000,1.0000,0.00000,0,0,0,0.285,0.008,0,+0.000,+0.0000,1,0,0.000,0,0,0.000,+0.000,0.000,0.000,+0.0000,0
0.176826,0,0,0.276387,0.276387,0.2800,-0.00361,0,0,-0.0050,1.0000,0.0600,0.0450,1,0,0,1,+0.01794,+0.00986,0.07391,181.77,+0.01774,+0.01813,+0.00000,+0.00287,0.07575,1.0000,1,0,+0.000,0,1.0000,0,0,+0.000,+0.000,+0.000,+0.00000,-14.957,-0.00136,+0.00,+0.00000,1,+0.00198,+0.00694,0.01569,+0.020,0,1,+0.01357,-0.01468,1.0000,0.0000,+0.000,-0.25581,0.44990,1.648,96,135.0,0,1,+0.00000,+0.0000,+0.00000,0.0000,0,0.0,0.0,01540d000000000000e40c000000000000ffffffffffffffff00000000ffffffffffffffff00000000000000000000fbb55b9b00000018b50a39fd7f45240f0040204000000088136d4000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000088136d4000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0,+0.000,0.07391,1.0000,1.0000,0.00000,0,0,0,0.285,0.009,0,+0.000,+0.0000,1,0,0.000,0,0,0.000,+0.000,0.000,0.000,+0.0000,0
