t,seg,active_gate,thrust,gate_found,v_err,size_frac,cy,est_pitch_deg,gyro_pitch,des_pitch_deg,pitch_n,tube_found,u_tube,curvature,area_frac,est_roll_deg,hold_on,loop_hz,det_hz
0.0200,0,0,0.2750,1,-0.00514,0.07876,179.07,-17.802,+0.00000,-17.80,+0.00000,1,-0.01433,-0.00316,0.01935,+0.016,0,0.0,0.0
0.0554,0,0,0.2750,1,-0.00699,0.07954,178.74,-17.802,+0.00000,-17.80,+0.00000,1,-0.01248,-0.00562,0.01911,+0.016,0,0.0,0.0
0.0844,0,0,0.2750,1,-0.00816,0.07993,178.53,-17.877,-0.00985,-17.80,+0.00000,1,-0.01118,-0.00798,0.01898,-0.006,0,0.0,0.0
0.1141,0,0,0.2750,1,-0.00816,0.07993,178.53,-17.530,-0.00005,-17.80,+0.00000,1,-0.01118,-0.00798,0.01898,+0.007,0,0.0,0.0
0.1428,0,0,0.2750,1,-0.00916,0.08070,178.35,-16.816,-0.00100,-17.80,+0.00000,1,-0.01810,+0.00102,0.01863,+0.007,0,0.0,0.0
0.1743,0,0,0.2750,1,-0.00964,0.08089,178.26,-15.670,-0.00060,-17.80,+0.00000,1,-0.01917,+0.00173,0.01849,+0.139,0,0.0,0.0
0.2057,0,0,0.2750,1,-0.01394,0.08315,177.49,-14.481,+0.00458,-17.80,+0.00000,1,-0.01936,-0.00057,0.01834,+0.267,0,0.0,0.0
0.2357,0,0,0.2750,1,-0.01394,0.08315,177.49,-13.765,+0.00056,-17.80,+0.00000,1,-0.01936,-0.00057,0.01834,+0.330,0,0.0,0.0
0.2629,0,0,0.2750,1,-0.01191,0.08032,177.86,-12.987,+0.00081,-17.80,+0.00000,1,-0.01357,-0.00474,0.01832,+0.370,0,0.0,0.0
0.2892,0,0,0.2750,1,-0.01440,0.08165,177.41,-12.330,+0.00100,-17.80,+0.00000,1,-0.01880,+0.00044,0.01790,+0.408,0,0.0,0.0
0.3185,0,0,0.2750,1,-0.01288,0.08240,177.68,-11.629,+0.00077,-17.80,+0.00000,1,-0.02701,+0.00579,0.01812,+0.433,0,0.0,0.0
0.3477,0,0,0.2750,1,-0.01288,0.08240,177.68,-11.274,+0.00071,-17.80,+0.00000,1,-0.02701,+0.00579,0.01812,+0.437,0,0.0,0.0
0.3765,0,0,0.2750,1,-0.01369,0.08315,177.54,-10.440,+0.00060,-17.80,+0.00000,1,-0.02044,-0.00108,0.01806,+0.468,0,0.0,0.0
0.4032,0,0,0.2750,1,-0.01369,0.08315,177.54,-9.829,+0.00055,-17.80,+0.00000,1,-0.02044,-0.00108,0.01806,+0.512,0,0.0,0.0
0.4296,0,0,0.2750,1,-0.01291,0.08278,177.68,-9.303,+0.00049,-17.80,+0.00000,1,-0.03273,+0.01236,0.01844,+0.541,0,0.0,0.0
0.4585,0,0,0.2750,1,-0.01400,0.08221,177.48,-8.899,+0.00043,-17.80,+0.00000,1,-0.04036,+0.02117,0.01927,+0.549,0,0.0,0.0
0.4892,0,0,0.2750,1,-0.01524,0.08203,177.26,-8.277,+0.00037,-17.80,+0.00000,1,-0.14152,+0.11594,0.02490,+0.572,0,0.0,0.0
0.5156,0,0,0.2750,1,-0.01575,0.08425,177.17,-7.851,+0.00033,-17.80,+0.00000,1,-0.03433,-0.02987,0.11916,+0.604,0,0.0,0.0
0.5431,0,0,0.2750,1,-0.01575,0.08425,177.17,-7.289,+0.00028,-17.80,+0.00000,1,-0.03433,-0.02987,0.11916,+0.773,0,0.0,0.0
0.5714,0,0,0.2750,1,-0.00356,0.07857,179.36,-6.942,+0.00026,-17.80,+0.00000,1,-0.01094,+0.01536,0.17854,+0.954,0,0.0,0.0
0.6009,0,0,0.2750,1,+0.01621,0.06961,182.92,-6.586,+0.00023,-17.80,+0.00000,1,-0.00972,+0.01675,0.20051,+1.013,0,0.0,0.0
0.6269,0,0,0.2750,1,+0.02289,0.06781,184.12,-6.278,+0.00020,-17.80,+0.00000,1,-0.01394,+0.02268,0.18996,+0.983,0,0.0,0.0
0.6578,0,0,0.2750,1,+0.01677,0.07049,183.02,-5.849,+0.00018,-17.80,+0.00000,1,-0.01200,+0.02115,0.15135,+0.803,0,0.0,0.0
0.6852,0,0,0.2750,1,+0.00916,0.07495,181.65,-5.580,+0.00016,-17.80,+0.00000,1,+0.00551,+0.00503,0.10858,+0.681,0,0.0,0.0
0.7160,0,0,0.2750,1,+0.00226,0.07798,180.41,-5.202,+0.00014,-17.80,+0.00000,1,-0.12056,+0.13518,0.07002,+0.573,0,0.0,0.0
0.7430,0,0,0.2750,1,-0.00597,0.08089,178.92,-4.987,+0.00012,-17.80,+0.00000,1,-0.20663,+0.22295,0.04914,+0.486,0,0.0,0.0
0.7723,0,0,0.2750,1,-0.00941,0.08278,178.31,-4.889,+0.00011,-17.80,+0.00000,1,-0.24166,+0.25854,0.03695,+0.466,0,0.0,0.0
0.7979,0,0,0.2750,1,-0.00941,0.08278,178.31,-4.708,+0.00009,-17.80,+0.00000,1,-0.24166,+0.25854,0.03695,+0.764,0,0.0,0.0
0.8263,0,0,0.2750,1,-0.01033,0.08660,178.14,-4.516,+0.00008,-17.80,+0.00000,1,-0.29755,+0.30001,0.02922,+1.096,0,0.0,0.0
0.8526,0,0,0.2750,1,-0.01066,0.08278,178.08,-4.420,+0.00008,-17.80,+0.00000,1,-0.31783,+0.30462,0.02098,+1.467,0,0.0,0.0
0.8827,0,0,0.2750,1,-0.00404,0.08240,179.27,-4.070,+0.00006,-17.80,+0.00000,0,+0.00000,+0.00000,0.01350,+1.896,0,0.0,0.0
0.9081,0,0,0.2750,1,-0.00788,0.08370,178.58,-3.994,+0.00006,-17.80,+0.00000,0,+0.00000,+0.00000,0.01073,+2.268,0,0.0,0.0
0.9357,0,0,0.2750,1,-0.00788,0.08370,178.58,-3.900,+0.00005,-17.80,+0.00000,0,+0.00000,+0.00000,0.01073,+2.453,0,0.0,0.0
0.9628,0,0,0.2750,1,-0.00957,0.08315,178.28,-3.822,+0.00005,-17.80,+0.00000,0,+0.00000,+0.00000,0.00896,+2.153,0,0.0,0.0
0.9866,0,0,0.2750,1,-0.00909,0.08333,178.36,-3.665,+0.00004,-17.80,+0.00000,0,+0.00000,+0.00000,0.00597,+1.818,0,0.0,0.0
1.0140,0,0,0.2750,1,-0.00909,0.08333,178.36,-3.595,+0.00004,-17.80,+0.00000,0,+0.00000,+0.00000,0.00597,+1.534,0,0.0,0.0
1.0391,0,0,0.2750,1,-0.01072,0.08407,178.07,-3.623,+0.00003,-17.80,+0.00000,0,+0.00000,+0.00000,0.00289,+1.311,0,36.2,35.2
1.0659,0,0,0.2750,1,-0.01729,0.08625,176.89,-3.639,+0.00003,-17.80,+0.00000,0,+0.00000,+0.00000,0.00234,+1.119,0,36.2,35.2
1.0930,0,0,0.2750,1,-0.01943,0.08802,176.50,-3.566,+0.00003,-17.80,+0.00000,0,+0.00000,+0.00000,0.00219,+0.909,0,36.2,35.2
1.1213,0,0,0.2750,1,-0.02319,0.09010,175.83,-3.597,+0.00002,-17.80,+0.00000,0,+0.00000,+0.00000,0.00217,+0.754,0,36.2,35.2
1.1465,0,0,0.2750,1,-0.02568,0.09129,175.38,-3.533,+0.00002,-17.80,+0.00000,0,+0.00000,+0.00000,0.00220,+0.644,0,36.2,35.2
1.1719,0,0,0.2750,1,-0.02568,0.09129,175.38,-3.557,+0.00002,-17.80,+0.00000,0,+0.00000,+0.00000,0.00220,+0.568,0,36.2,35.2
1.1959,0,0,0.2750,1,-0.02693,0.09230,175.15,-3.506,+0.00002,-17.80,+0.00000,0,+0.00000,+0.00000,0.00228,+0.485,0,36.2,35.2
1.2211,0,0,0.2750,1,-0.02967,0.09329,174.66,-3.391,+0.00001,-17.80,+0.00000,0,+0.00000,+0.00000,0.00252,+0.427,0,36.2,35.2
1.2463,0,0,0.2750,1,-0.02967,0.09329,174.66,-3.371,+0.00001,-17.80,+0.00000,0,+0.00000,+0.00000,0.00252,+0.363,0,36.2,35.2
1.2745,0,0,0.2750,1,-0.03077,0.09461,174.46,-3.388,+0.00001,-17.80,+0.00000,0,+0.00000,+0.00000,0.00551,+0.299,0,36.2,35.2
1.3010,0,0,0.2750,1,-0.03077,0.09461,174.46,-3.368,+0.00001,-17.80,+0.00000,0,+0.00000,+0.00000,0.00551,+0.252,0,36.2,35.2
1.3311,0,0,0.2750,1,-0.03270,0.09590,174.11,-3.466,+0.00001,-17.80,+0.00000,0,+0.00000,+0.00000,0.00695,+0.183,0,36.2,35.2
1.3577,0,0,0.2750,1,-0.03238,0.09655,174.17,-3.537,+0.00001,-17.80,+0.00000,0,+0.00000,+0.00000,0.00708,+0.138,0,36.2,35.2
1.3846,0,0,0.2750,1,-0.03060,0.09639,174.49,-3.572,+0.00001,-17.80,+0.00000,0,+0.00000,+0.00000,0.00758,+0.106,0,36.2,35.2
1.4112,0,0,0.2750,1,-0.03100,0.09623,174.42,-3.627,+0.00001,-17.80,+0.00000,0,+0.00000,+0.00000,0.00790,+0.076,0,36.2,35.2
1.4390,0,0,0.2750,1,-0.03100,0.09623,174.42,-3.684,+0.00001,-17.80,+0.00000,0,+0.00000,+0.00000,0.00790,+0.052,0,36.2,35.2
1.4672,0,0,0.2750,1,-0.03436,0.09686,173.82,-3.692,+0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00855,+0.037,0,36.2,35.2
1.4956,0,0,0.2750,1,-0.03589,0.09686,173.54,-3.754,+0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00873,+0.019,0,36.2,35.2
1.5206,0,0,0.2750,1,-0.03524,0.09766,173.66,-3.796,+0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00907,+0.007,0,36.2,35.2
1.5473,0,0,0.2750,1,-0.03527,0.09876,173.65,-3.930,+0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00952,-0.019,0,36.2,35.2
1.5793,0,0,0.2750,1,-0.03802,0.09907,173.16,-3.964,+0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00995,-0.023,0,36.2,35.2
1.6054,0,0,0.2750,1,-0.03802,0.09907,173.16,-4.117,+0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00995,-0.049,0,36.2,35.2
1.6327,0,0,0.2750,1,-0.03887,0.09985,173.00,-4.193,+0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.01128,-0.057,0,36.2,35.2
1.6706,0,0,0.2750,1,-0.03933,0.10092,172.92,-4.352,+0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.02491,-0.073,0,36.2,35.2
1.6983,0,0,0.2750,1,-0.03830,0.10077,173.11,-4.413,+0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.04559,-0.074,0,36.2,35.2
1.7269,0,0,0.2750,1,-0.04191,0.10199,172.46,-4.505,+0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.05264,-0.079,0,36.2,35.2
1.7541,0,0,0.2750,1,-0.04154,0.10259,172.52,-4.603,+0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.05705,-0.081,0,36.2,35.2
1.7801,0,0,0.2750,1,-0.04144,0.10304,172.54,-4.632,+0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.05829,-0.072,0,36.2,35.2
1.8086,0,0,0.2750,1,-0.04144,0.10304,172.54,-4.795,+0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.05829,-0.090,0,36.2,35.2
1.8361,0,0,0.2750,1,-0.04366,0.10453,172.14,-4.875,+0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.05865,-0.090,0,36.2,35.2
1.8618,0,0,0.2750,1,-0.04294,0.10556,172.27,-4.899,+0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.05623,-0.079,0,36.2,35.2
1.8890,0,0,0.2750,1,-0.04349,0.10541,172.17,-4.965,+0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.05102,-0.074,0,36.2,35.2
1.9153,0,0,0.2750,1,-0.04222,0.10526,172.40,-5.076,+0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.04545,-0.079,0,36.2,35.2
1.9421,0,0,0.2750,1,-0.04222,0.10526,172.40,-5.177,+0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.04545,-0.082,0,36.2,35.2
1.9665,0,0,0.2750,1,-0.03603,0.10393,173.51,-5.271,+0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.03738,-0.084,0,36.2,35.2
1.9944,0,0,0.2750,1,-0.02814,0.09985,174.93,-5.416,+0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.03172,-0.091,0,36.2,35.2
2.0213,0,0,0.2750,1,-0.02455,0.09938,175.58,-5.515,+0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.02597,-0.093,0,36.2,35.2
2.0478,0,0,0.2750,1,-0.02654,0.10046,175.22,-5.594,+0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.02141,-0.089,0,36.7,36.7
2.0716,0,0,0.2750,1,-0.02654,0.10046,175.22,-5.698,+0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.02141,-0.098,0,36.7,36.7
2.1014,0,0,0.2750,1,-0.03270,0.10153,174.11,-5.866,+0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.01984,-0.107,0,36.7,36.7
2.1266,0,0,0.2750,1,-0.03432,0.10556,173.82,-5.942,+0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.01842,-0.102,0,36.7,36.7
2.1691,0,0,0.2750,1,-0.03375,0.10393,173.93,-6.129,+0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.01731,-0.107,0,36.7,36.7
2.1975,0,0,0.2750,1,-0.03854,0.10830,173.06,-6.246,+0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.01633,-0.110,0,36.7,36.7
2.2257,0,0,0.2750,1,-0.04215,0.10872,172.41,-6.367,-0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.01536,-0.114,0,36.7,36.7
2.2533,0,0,0.2750,1,-0.04397,0.11069,172.09,-6.472,+0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.01433,-0.114,0,36.7,36.7
2.2804,0,0,0.2750,1,-0.04510,0.11208,171.88,-6.593,+0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.01375,-0.120,0,36.7,36.7
2.3084,0,0,0.2750,1,-0.04510,0.11208,171.88,-6.717,+0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.01375,-0.115,0,36.7,36.7
2.3380,0,0,0.2750,1,-0.04749,0.11480,171.45,-6.778,+0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.01313,-0.102,0,36.7,36.7
2.3663,0,0,0.2750,1,-0.04948,0.11733,171.09,-6.933,+0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.01321,-0.115,0,36.7,36.7
2.3954,0,0,0.2750,1,-0.05080,0.11798,170.86,-7.102,+0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.01324,-0.125,0,36.7,36.7
2.4237,0,0,0.2750,1,-0.05210,0.12083,170.62,-7.207,+0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.01326,-0.125,0,36.7,36.7
2.4528,0,0,0.2750,1,-0.05642,0.12423,169.84,-7.290,+0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.01320,-0.119,0,36.7,36.7
2.4797,0,0,0.2750,1,-0.05723,0.12472,169.70,-7.484,+0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.01316,-0.135,0,36.7,36.7
2.5117,0,0,0.2750,1,-0.05723,0.12472,169.70,-7.557,+0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.01316,-0.125,0,36.7,36.7
2.5423,0,0,0.2750,1,-0.06104,0.12993,169.01,-7.725,+0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.01374,-0.133,0,36.7,36.7
2.5735,0,0,0.2750,1,-0.06095,0.13076,169.03,-7.858,+0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.01396,-0.141,0,36.7,36.7
2.6016,0,0,0.2750,1,-0.06095,0.13076,169.03,-7.998,+0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.01396,-0.143,0,36.7,36.7
2.6321,0,0,0.2750,1,-0.06663,0.13483,168.01,-8.129,+0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.01488,-0.150,0,36.7,36.7
2.6624,0,0,0.2750,1,-0.06552,0.13699,168.21,-8.280,+0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.01569,-0.154,0,36.7,36.7
2.6937,0,0,0.2750,1,-0.06737,0.13811,167.87,-8.390,+0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.01576,-0.155,0,36.7,36.7
2.7217,0,0,0.2750,1,-0.06479,0.13922,168.34,-8.551,+0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.01681,-0.162,0,36.7,36.7
2.7555,0,0,0.2750,1,-0.06901,0.14218,167.58,-8.678,+0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.01773,-0.159,0,36.7,36.7
2.7870,0,0,0.2750,1,-0.07080,0.14466,167.26,-8.917,+0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.01844,-0.205,0,36.7,36.7
2.8194,0,0,0.2750,1,-0.07299,0.14635,166.86,-9.036,-0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.01944,-0.199,0,36.7,36.7
2.8524,0,0,0.2750,1,-0.07332,0.14803,166.80,-9.191,-0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.02130,-0.214,0,36.7,36.7
2.8791,0,0,0.2750,1,-0.07678,0.15062,166.18,-9.340,-0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.02622,-0.219,0,36.7,36.7
2.9107,0,0,0.2750,1,-0.07622,0.15194,166.28,-9.441,-0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.03821,-0.216,0,36.7,36.7
2.9406,0,0,0.2750,1,-0.07622,0.15194,166.28,-9.566,-0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.03821,-0.211,0,36.7,36.7
2.9727,0,0,0.2750,1,-0.07839,0.15763,165.89,-9.711,-0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.05548,-0.214,0,36.7,36.7
3.0008,0,0,0.2750,1,-0.07768,0.15880,166.02,-9.820,-0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.05740,-0.217,0,36.7,36.7
3.0301,0,0,0.2750,1,-0.07925,0.16073,165.73,-9.938,-0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.05556,-0.224,0,36.7,36.7
3.0588,0,0,0.2750,1,-0.08276,0.16518,165.10,-10.039,-0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.05381,-0.213,0,33.6,33.6
3.0883,0,0,0.2750,1,-0.08273,0.16620,165.11,-10.129,-0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.05159,-0.210,0,33.6,33.6
3.1191,0,0,0.2750,1,-0.08549,0.17042,164.61,-10.230,-0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.04928,-0.199,0,33.6,33.6
3.1507,0,0,0.2750,1,-0.08481,0.17123,164.73,-10.369,-0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.04675,-0.219,0,33.6,33.6
3.1855,0,0,0.2750,1,-0.08959,0.17542,163.87,-10.483,-0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.04405,-0.215,0,33.6,33.6
3.2199,0,0,0.2750,1,-0.08642,0.17647,164.44,-10.607,-0.00000,-17.80,+0.00000,1,+0.12250,+0.34651,0.04119,-0.217,0,33.6,33.6
3.2510,0,0,0.2750,1,-0.09268,0.18053,163.32,-10.731,-0.00000,-17.80,+0.00000,1,+0.12501,+0.36503,0.03793,-0.221,0,33.6,33.6
3.2886,0,0,0.2750,1,-0.09232,0.18442,163.38,-10.810,+0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.03522,-0.882,0,33.6,33.6
3.3647,0,0,0.2750,1,-0.11177,0.19181,159.88,-11.120,+0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.02898,-3.136,0,33.6,33.6
3.3937,0,0,0.2750,1,-0.11932,0.19579,158.52,-11.201,+0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.02487,-3.507,0,33.6,33.6
3.4317,0,0,0.2750,1,-0.12646,0.20108,157.24,-11.300,-0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.02361,-2.926,0,33.6,33.6
3.4690,0,0,0.2750,1,-0.12843,0.20780,156.88,-11.432,-0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.02300,-2.322,0,33.6,33.6
3.5021,0,0,0.2750,1,-0.12699,0.21380,157.14,-11.519,-0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.02059,-1.997,0,33.6,33.6
3.5352,0,0,0.2750,1,-0.12632,0.21893,157.26,-11.653,-0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.01823,-1.693,0,33.6,33.6
3.5725,0,0,0.2750,1,-0.12774,0.22839,157.01,-11.769,-0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.01659,-1.383,0,33.6,33.6
3.6069,0,0,0.2750,1,-0.13109,0.24394,156.40,-11.853,-0.00000,-17.80,+0.00000,1,+0.15554,+0.42929,0.01345,-1.162,0,33.6,33.6
3.6472,0,0,0.2750,1,-0.12985,0.24988,156.63,-12.006,-0.00000,-17.80,+0.00000,1,+0.17003,+0.43455,0.01289,-0.958,0,33.6,33.6
3.6894,0,0,0.2750,1,-0.13330,0.25903,156.01,-12.117,+0.00000,-17.80,+0.00000,1,+0.16671,+0.46965,0.01342,-1.637,0,33.6,33.6
3.7259,0,0,0.2750,1,-0.15280,0.26891,152.50,-12.266,+0.00000,-17.80,+0.00000,1,+0.16529,+0.49569,0.01391,-2.833,0,33.6,33.6
3.7641,0,0,0.2750,1,-0.16698,0.27611,149.94,-12.382,+0.00000,-17.80,+0.00000,1,+0.16628,+0.51079,0.01412,-3.699,0,33.6,33.6
3.8048,0,0,0.2750,1,-0.16168,0.29355,150.90,-12.531,+0.00000,-17.80,+0.00000,1,+0.16761,+0.51662,0.01412,-4.650,0,33.6,33.6
3.8460,0,0,0.2750,1,-0.22176,0.30414,140.08,-12.658,+0.00000,-17.80,+0.00000,1,+0.18505,+0.47420,0.01320,-5.468,0,33.6,33.6
3.8864,0,0,0.2750,1,-0.24531,0.31715,135.84,-12.801,-0.00000,-17.80,+0.00000,1,+0.19701,+0.43935,0.01317,-6.195,0,33.6,33.6
3.9302,0,0,0.2750,1,-0.26581,0.32679,132.15,-12.966,+0.00000,-17.80,+0.00000,1,+0.19478,+0.43108,0.01306,-6.942,0,33.6,33.6
3.9759,0,0,0.2750,1,-0.29132,0.34116,127.56,-13.101,+0.00000,-17.80,+0.00000,1,+0.19797,+0.39575,0.01295,-7.670,0,33.6,33.6
4.0239,0,0,0.2750,1,-0.35336,0.37193,116.39,-13.243,+0.00000,-17.80,+0.00000,1,+0.19663,+0.33556,0.01273,-8.414,0,33.6,33.6
4.0814,0,0,0.2750,1,-0.37866,0.38366,111.84,-13.416,+0.00000,-17.80,+0.00000,1,+0.19453,+0.34726,0.01247,-9.083,0,25.4,25.4
4.1357,1,0,0.1800,1,-0.44609,0.41925,99.70,-13.635,+0.00000,-17.80,+0.00000,1,+0.19760,+0.34090,0.01072,-9.516,0,25.4,25.4
4.2007,1,0,0.1800,1,-0.46218,0.42499,96.81,-13.809,+0.00000,-17.80,+0.00000,1,+0.19703,+0.25572,0.00921,-10.141,0,25.4,25.4
4.2665,1,0,0.1800,1,-0.44593,0.40666,99.73,-13.909,+0.00000,-17.80,+0.00000,1,+0.19720,+0.18090,0.00929,-12.027,0,25.4,25.4
4.3252,1,0,0.1800,1,-0.38372,0.35961,110.93,-13.878,-0.00000,-17.80,+0.00000,1,+0.19927,+0.19191,0.01014,-11.393,0,25.4,25.4
4.3795,1,0,0.1800,1,-0.42621,0.35425,103.28,-13.802,-0.00000,-17.80,+0.00000,1,+0.23189,+0.22367,0.00752,-9.696,0,25.4,25.4
4.4278,1,0,0.1800,1,-0.50781,0.32246,88.59,-13.798,+0.00000,-17.80,+0.00000,1,+0.24904,+0.25483,0.00649,-9.584,0,25.4,25.4
4.4735,1,0,0.1800,1,-0.63683,0.19868,65.37,-13.793,-0.00000,-17.80,+0.00000,1,+0.24519,+0.26041,0.00846,-9.490,0,25.4,25.4
4.5111,1,0,0.1800,1,+0.26832,0.07617,228.30,-13.749,+0.00000,-17.80,+0.00000,1,+0.25633,+0.26734,0.01046,-8.274,0,25.4,25.4
4.5361,1,0,0.1800,1,+0.27148,0.07738,228.87,-13.727,+0.00000,-17.80,+0.00000,1,+0.26554,+0.29423,0.01089,-7.611,0,25.4,25.4
4.5622,1,0,0.1800,1,+0.27517,0.07778,229.53,-13.730,+0.00000,-17.80,+0.00000,1,+0.26879,+0.33456,0.01176,-7.695,0,25.4,25.4
4.5883,1,0,0.1800,1,+0.27628,0.07857,229.73,-13.754,-0.00000,-17.80,+0.00000,1,+0.27970,+0.34028,0.01280,-8.454,0,25.4,25.4
4.6178,1,0,0.1800,1,+0.26747,0.07993,228.14,-13.788,+0.00000,-17.80,+0.00000,1,+0.26873,+0.34920,0.01484,-9.401,0,25.4,25.4
4.6454,1,0,0.1800,1,+0.26182,0.08108,227.13,-13.828,+0.00000,-17.80,+0.00000,1,+0.25890,+0.35166,0.01637,-10.404,0,25.4,25.4
4.6710,1,0,0.1800,1,+0.26182,0.08108,227.13,-13.852,+0.00000,-17.80,+0.00000,1,+0.25890,+0.35166,0.01637,-10.966,0,25.4,25.4
4.6994,1,0,0.1800,1,+0.25470,0.08240,225.85,-13.903,+0.00000,-17.80,+0.00000,1,+0.24946,+0.36154,0.01886,-12.046,0,25.4,25.4
4.7288,1,0,0.1800,1,+0.24827,0.08259,224.69,-13.947,+0.00000,-17.80,+0.00000,1,+0.23163,+0.37190,0.02047,-12.903,0,25.4,25.4
4.7577,1,0,0.1800,1,+0.23684,0.08389,222.63,-14.002,-0.00000,-17.80,+0.00000,1,+0.19883,+0.39591,0.02246,-13.911,0,25.4,25.4
4.7852,1,0,0.1800,1,+0.22846,0.08517,221.12,-14.050,+0.00000,-17.80,+0.00000,1,+0.20009,+0.37188,0.02446,-14.715,0,25.4,25.4
4.8120,1,0,0.1800,1,+0.21903,0.08607,219.43,-14.095,+0.00000,-17.80,+0.00000,1,+0.18021,+0.37058,0.02533,-15.422,0,25.4,25.4
4.8405,1,0,0.1800,1,+0.21903,0.08607,219.43,-14.137,+0.00000,-17.80,+0.00000,1,+0.18021,+0.37058,0.02533,-16.060,0,25.4,25.4
4.8687,1,0,0.1800,1,+0.21189,0.08660,218.14,-14.168,+0.00000,-17.80,+0.00000,1,+0.17825,+0.35801,0.02565,-16.511,0,25.4,25.4
4.8973,1,0,0.1800,1,+0.20496,0.08802,216.89,-14.192,-0.00000,-17.80,+0.00000,1,+0.15945,+0.36815,0.02569,-16.849,0,25.4,25.4
4.9227,1,0,0.1800,1,+0.19633,0.08802,215.34,-14.224,-0.00000,-17.80,+0.00000,1,+0.15755,+0.36609,0.02523,-17.284,0,25.4,25.4
4.9506,1,0,0.1800,1,+0.19103,0.08958,214.38,-14.244,-0.00000,-17.80,+0.00000,1,+0.14364,+0.37343,0.02460,-17.552,0,25.4,25.4
4.9801,1,0,0.1800,1,+0.19103,0.08958,214.38,-14.260,+0.00000,-17.80,+0.00000,1,+0.14364,+0.37343,0.02460,-17.760,0,25.4,25.4
