t,seg,active_gate,thrust,gate_found,v_err,size_frac,cy,est_pitch_deg,gyro_pitch,des_pitch_deg,pitch_n,tube_found,u_tube,curvature,area_frac,est_roll_deg,hold_on,loop_hz,det_hz
9.6509,2,0,0.1800,1,-0.28897,0.06667,127.99,-15.259,-0.08189,-17.80,-0.01074,0,+0.00000,+0.00000,0.00613,+7.263,1,127.7,19.0
9.6598,2,0,0.1800,1,-0.28897,0.06667,127.99,-15.303,-0.08189,-17.80,-0.01056,0,+0.00000,+0.00000,0.00613,+7.121,1,127.7,19.0
9.6643,2,0,0.1800,1,-0.28897,0.06667,127.99,-15.283,-0.08189,-17.80,-0.01064,0,+0.00000,+0.00000,0.00613,+7.184,1,127.7,19.0
9.6687,2,0,0.1800,1,-0.28897,0.06667,127.99,-15.269,-0.08189,-17.80,-0.01070,0,+0.00000,+0.00000,0.00613,+7.227,1,127.7,19.0
9.6732,2,0,0.1800,1,-0.28897,0.06667,127.99,-15.269,-0.08189,-17.80,-0.01070,0,+0.00000,+0.00000,0.00613,+7.227,1,127.7,19.0
9.6776,2,0,0.1800,1,-0.28897,0.06667,127.99,-15.270,-0.08189,-17.80,-0.01070,0,+0.00000,+0.00000,0.00613,+7.223,1,127.7,19.0
9.6818,2,0,0.1800,1,-0.28897,0.06667,127.99,-15.270,-0.08189,-17.80,-0.01070,0,+0.00000,+0.00000,0.00613,+7.223,1,127.7,19.0
9.6862,2,0,0.1800,1,-0.28897,0.06667,127.99,-15.270,-0.08189,-17.80,-0.01070,0,+0.00000,+0.00000,0.00613,+7.220,1,127.7,19.0
9.6908,2,0,0.1800,1,-0.28897,0.06667,127.99,-15.270,-0.08189,-17.80,-0.01070,0,+0.00000,+0.00000,0.00613,+7.220,1,127.7,19.0
9.6955,2,0,0.1800,1,-0.28897,0.06667,127.99,-15.275,-0.08189,-17.80,-0.01067,0,+0.00000,+0.00000,0.00613,+7.202,1,127.7,19.0
9.7002,2,0,0.1800,1,-0.28897,0.06667,127.99,-15.275,-0.08189,-17.80,-0.01067,0,+0.00000,+0.00000,0.00613,+7.202,1,127.7,19.0
9.7048,2,0,0.1800,1,-0.28897,0.06667,127.99,-15.267,-0.08189,-17.80,-0.01071,0,+0.00000,+0.00000,0.00613,+7.226,1,127.7,19.0
9.7092,2,0,0.1800,1,-0.28897,0.06667,127.99,-15.267,-0.08189,-17.80,-0.01071,0,+0.00000,+0.00000,0.00613,+7.226,1,127.7,19.0
9.7137,2,0,0.1800,1,-0.28897,0.06667,127.99,-15.267,-0.08189,-17.80,-0.01071,0,+0.00000,+0.00000,0.00613,+7.226,1,127.7,19.0
9.7181,2,0,0.1800,1,-0.28897,0.06667,127.99,-15.267,-0.08189,-17.80,-0.01071,0,+0.00000,+0.00000,0.00613,+7.226,1,127.7,19.0
9.7226,2,0,0.1800,1,-0.28897,0.06667,127.99,-15.274,-0.08189,-17.80,-0.01068,0,+0.00000,+0.00000,0.00613,+7.204,1,127.7,19.0
9.7273,2,0,0.1800,1,-0.28897,0.06667,127.99,-15.274,-0.08189,-17.80,-0.01068,0,+0.00000,+0.00000,0.00613,+7.204,1,127.7,19.0
9.7317,2,0,0.1800,1,-0.28897,0.06667,127.99,-15.260,-0.08189,-17.80,-0.01074,0,+0.00000,+0.00000,0.00613,+7.247,1,127.7,19.0
9.7365,2,0,0.1800,1,-0.28897,0.06667,127.99,-15.257,-0.08189,-17.80,-0.01075,0,+0.00000,+0.00000,0.00613,+7.254,1,127.7,19.0
9.7407,2,0,0.1800,1,-0.28897,0.06667,127.99,-15.257,-0.08189,-17.80,-0.01075,0,+0.00000,+0.00000,0.00613,+7.254,1,127.7,19.0
9.7454,2,0,0.1800,1,-0.28897,0.06667,127.99,-15.256,-0.08189,-17.80,-0.01076,0,+0.00000,+0.00000,0.00613,+7.258,1,127.7,19.0
9.7500,2,0,0.1800,1,-0.28897,0.06667,127.99,-15.256,-0.08189,-17.80,-0.01076,0,+0.00000,+0.00000,0.00613,+7.258,1,127.7,19.0
9.7553,2,0,0.1800,1,-0.28897,0.06667,127.99,-15.256,-0.08189,-17.80,-0.01076,0,+0.00000,+0.00000,0.00613,+7.258,1,127.7,19.0
9.7607,2,0,0.1800,1,-0.28897,0.06667,127.99,-15.266,-0.08189,-17.80,-0.01071,0,+0.00000,+0.00000,0.00613,+7.223,1,127.7,19.0
9.7650,2,0,0.1800,1,-0.28897,0.06667,127.99,-15.261,-0.08189,-17.80,-0.01074,0,+0.00000,+0.00000,0.00613,+7.237,1,127.7,19.0
9.7693,2,0,0.1800,1,-0.28897,0.06667,127.99,-15.261,-0.08189,-17.80,-0.01074,0,+0.00000,+0.00000,0.00613,+7.237,1,127.7,19.0
9.7736,2,0,0.1800,1,-0.28897,0.06667,127.99,-15.261,-0.08189,-17.80,-0.01074,0,+0.00000,+0.00000,0.00613,+7.237,1,127.7,19.0
9.7782,2,0,0.1800,1,-0.28897,0.06667,127.99,-15.261,-0.08189,-17.80,-0.01074,0,+0.00000,+0.00000,0.00613,+7.236,1,127.7,19.0
9.7824,2,0,0.1800,1,-0.28897,0.06667,127.99,-15.259,-0.08189,-17.80,-0.01075,0,+0.00000,+0.00000,0.00613,+7.242,1,127.7,19.0
9.7870,2,0,0.1800,1,-0.28897,0.06667,127.99,-15.259,-0.08189,-17.80,-0.01075,0,+0.00000,+0.00000,0.00613,+7.242,1,127.7,19.0
9.7918,2,0,0.1800,1,-0.28897,0.06667,127.99,-15.255,-0.08189,-17.80,-0.01076,0,+0.00000,+0.00000,0.00613,+7.255,1,127.7,19.0
9.7961,2,0,0.1800,1,-0.28897,0.06667,127.99,-15.255,-0.08189,-17.80,-0.01076,0,+0.00000,+0.00000,0.00613,+7.255,1,127.7,19.0
9.8007,2,0,0.1800,1,-0.28897,0.06667,127.99,-15.247,-0.08189,-17.80,-0.01080,0,+0.00000,+0.00000,0.00613,+7.277,1,127.7,19.0
9.8050,2,0,0.1800,1,-0.28897,0.06667,127.99,-15.247,-0.08189,-17.80,-0.01080,0,+0.00000,+0.00000,0.00613,+7.277,1,127.7,19.0
9.8100,2,0,0.1800,1,-0.28897,0.06667,127.99,-15.246,-0.08189,-17.80,-0.01080,0,+0.00000,+0.00000,0.00613,+7.280,1,127.7,19.0
9.8150,2,0,0.1800,1,-0.28897,0.06667,127.99,-15.246,-0.08189,-17.80,-0.01080,0,+0.00000,+0.00000,0.00613,+7.280,1,127.7,19.0
9.8197,2,0,0.1800,1,-0.28897,0.06667,127.99,-15.249,-0.08189,-17.80,-0.01079,0,+0.00000,+0.00000,0.00613,+7.268,1,127.7,19.0
9.8243,2,0,0.1800,1,-0.28897,0.06667,127.99,-15.249,-0.08189,-17.80,-0.01079,0,+0.00000,+0.00000,0.00613,+7.268,1,127.7,19.0
9.8288,2,0,0.1800,1,-0.28897,0.06667,127.99,-15.250,-0.08189,-17.80,-0.01078,0,+0.00000,+0.00000,0.00613,+7.264,1,127.7,19.0
9.8334,2,0,0.1800,1,-0.28897,0.06667,127.99,-15.244,-0.08189,-17.80,-0.01081,0,+0.00000,+0.00000,0.00613,+7.283,1,127.7,19.0
9.8379,2,0,0.1800,1,-0.28897,0.06667,127.99,-15.244,-0.08189,-17.80,-0.01081,0,+0.00000,+0.00000,0.00613,+7.283,1,127.7,19.0
9.8429,2,0,0.1800,1,-0.28897,0.06667,127.99,-15.241,-0.08189,-17.80,-0.01082,0,+0.00000,+0.00000,0.00613,+7.291,1,127.7,19.0
9.8485,2,0,0.1800,1,-0.28897,0.06667,127.99,-15.241,-0.08189,-17.80,-0.01082,0,+0.00000,+0.00000,0.00613,+7.291,1,127.7,19.0
9.8528,2,0,0.1800,1,-0.28897,0.06667,127.99,-15.245,-0.08189,-17.80,-0.01081,0,+0.00000,+0.00000,0.00613,+7.279,1,127.7,19.0
9.8575,2,0,0.1800,1,-0.28897,0.06667,127.99,-15.245,-0.08189,-17.80,-0.01081,0,+0.00000,+0.00000,0.00613,+7.279,1,127.7,19.0
9.8619,2,0,0.1800,1,-0.28897,0.06667,127.99,-15.241,-0.08189,-17.80,-0.01083,0,+0.00000,+0.00000,0.00613,+7.291,1,127.7,19.0
9.8667,2,0,0.1800,1,-0.28897,0.06667,127.99,-15.234,-0.08189,-17.80,-0.01086,0,+0.00000,+0.00000,0.00613,+7.312,1,127.7,19.0
9.8714,2,0,0.1800,1,-0.28897,0.06667,127.99,-15.234,-0.08189,-17.80,-0.01086,0,+0.00000,+0.00000,0.00613,+7.312,1,127.7,19.0
9.8761,2,0,0.1800,1,-0.28897,0.06667,127.99,-15.232,-0.08189,-17.80,-0.01086,0,+0.00000,+0.00000,0.00613,+7.317,1,127.7,19.0
9.8803,2,0,0.1800,1,-0.28897,0.06667,127.99,-15.232,-0.08189,-17.80,-0.01086,0,+0.00000,+0.00000,0.00613,+7.317,1,127.7,19.0
9.8847,2,0,0.1800,1,-0.28897,0.06667,127.99,-15.232,-0.08189,-17.80,-0.01086,0,+0.00000,+0.00000,0.00613,+7.315,1,127.7,19.0
9.8894,2,0,0.1800,1,-0.28897,0.06667,127.99,-15.232,-0.08189,-17.80,-0.01086,0,+0.00000,+0.00000,0.00613,+7.315,1,127.7,19.0
9.8939,2,0,0.1800,1,-0.28897,0.06667,127.99,-15.232,-0.08189,-17.80,-0.01086,0,+0.00000,+0.00000,0.00613,+7.315,1,127.7,19.0
9.8984,2,0,0.1800,1,-0.28897,0.06667,127.99,-15.240,-0.08189,-17.80,-0.01083,0,+0.00000,+0.00000,0.00613,+7.287,1,127.7,19.0
9.9029,2,0,0.1800,1,-0.28897,0.06667,127.99,-15.233,-0.08189,-17.80,-0.01086,0,+0.00000,+0.00000,0.00613,+7.309,1,127.7,19.0
9.9075,2,0,0.1800,1,-0.28897,0.06667,127.99,-15.233,-0.08189,-17.80,-0.01086,0,+0.00000,+0.00000,0.00613,+7.309,1,127.7,19.0
9.9118,2,0,0.1800,1,-0.28897,0.06667,127.99,-15.229,-0.08189,-17.80,-0.01088,0,+0.00000,+0.00000,0.00613,+7.324,1,127.7,19.0
9.9164,2,0,0.1800,1,-0.28897,0.06667,127.99,-15.229,-0.08189,-17.80,-0.01088,0,+0.00000,+0.00000,0.00613,+7.324,1,127.7,19.0
9.9221,2,0,0.1800,1,-0.28897,0.06667,127.99,-15.225,-0.08189,-17.80,-0.01089,0,+0.00000,+0.00000,0.00613,+7.334,1,127.7,19.0
9.9271,2,0,0.1800,1,-0.28897,0.06667,127.99,-15.225,-0.08189,-17.80,-0.01089,0,+0.00000,+0.00000,0.00613,+7.334,1,127.7,19.0
9.9317,2,0,0.1800,1,-0.28897,0.06667,127.99,-15.229,-0.08189,-17.80,-0.01088,0,+0.00000,+0.00000,0.00613,+7.319,1,127.7,19.0
9.9361,2,0,0.1800,1,-0.28897,0.06667,127.99,-15.227,-0.08189,-17.80,-0.01089,0,+0.00000,+0.00000,0.00613,+7.326,1,127.7,19.0
9.9408,2,0,0.1800,1,-0.28897,0.06667,127.99,-15.227,-0.08189,-17.80,-0.01089,0,+0.00000,+0.00000,0.00613,+7.326,1,127.7,19.0
9.9452,2,0,0.1800,1,-0.28897,0.06667,127.99,-15.227,-0.08189,-17.80,-0.01089,0,+0.00000,+0.00000,0.00613,+7.326,1,127.7,19.0
9.9504,2,0,0.1800,1,-0.28897,0.06667,127.99,-15.230,-0.08189,-17.80,-0.01087,0,+0.00000,+0.00000,0.00613,+7.314,1,127.7,19.0
9.9554,2,0,0.1800,1,-0.28897,0.06667,127.99,-15.230,-0.08189,-17.80,-0.01087,0,+0.00000,+0.00000,0.00613,+7.314,1,127.7,19.0
9.9601,2,0,0.1800,1,-0.28897,0.06667,127.99,-15.241,-0.08189,-17.80,-0.01082,0,+0.00000,+0.00000,0.00613,+7.278,1,127.7,19.0
9.9644,2,0,0.1800,1,-0.28897,0.06667,127.99,-15.223,-0.08189,-17.80,-0.01090,0,+0.00000,+0.00000,0.00613,+7.335,1,127.7,19.0
9.9688,2,0,0.1800,1,-0.28897,0.06667,127.99,-15.223,-0.08189,-17.80,-0.01090,0,+0.00000,+0.00000,0.00613,+7.335,1,127.7,19.0
9.9733,2,0,0.1800,1,-0.28897,0.06667,127.99,-15.227,-0.08189,-17.80,-0.01088,0,+0.00000,+0.00000,0.00613,+7.320,1,127.7,19.0
9.9776,2,0,0.1800,1,-0.28897,0.06667,127.99,-15.227,-0.08189,-17.80,-0.01088,0,+0.00000,+0.00000,0.00613,+7.320,1,127.7,19.0
9.9823,2,0,0.1800,1,-0.28897,0.06667,127.99,-15.227,-0.08189,-17.80,-0.01089,0,+0.00000,+0.00000,0.00613,+7.320,1,127.7,19.0
9.9870,2,0,0.1800,1,-0.28897,0.06667,127.99,-15.227,-0.08189,-17.80,-0.01089,0,+0.00000,+0.00000,0.00613,+7.320,1,127.7,19.0
9.9921,2,0,0.1800,1,-0.28897,0.06667,127.99,-15.219,-0.08189,-17.80,-0.01092,0,+0.00000,+0.00000,0.00613,+7.345,1,127.7,19.0
9.9964,2,0,0.1800,1,-0.28897,0.06667,127.99,-15.219,-0.08189,-17.80,-0.01092,0,+0.00000,+0.00000,0.00613,+7.345,1,127.7,19.0
10.0013,2,0,0.1800,1,-0.28897,0.06667,127.99,-15.222,-0.08189,-17.80,-0.01091,0,+0.00000,+0.00000,0.00613,+7.335,1,127.7,19.0
10.0059,2,0,0.1800,1,-0.28897,0.06667,127.99,-15.214,-0.08189,-17.80,-0.01094,0,+0.00000,+0.00000,0.00613,+7.360,1,127.7,19.0
10.0105,2,0,0.1800,1,-0.28897,0.06667,127.99,-15.214,-0.08189,-17.80,-0.01094,0,+0.00000,+0.00000,0.00613,+7.360,1,127.7,19.0
10.0147,2,0,0.1800,1,-0.28897,0.06667,127.99,-15.216,-0.08189,-17.80,-0.01093,0,+0.00000,+0.00000,0.00613,+7.352,1,127.7,19.0
10.0190,2,0,0.1800,1,-0.28897,0.06667,127.99,-15.216,-0.08189,-17.80,-0.01093,0,+0.00000,+0.00000,0.00613,+7.352,1,127.7,19.0
10.0235,2,0,0.1800,1,-0.28897,0.06667,127.99,-15.216,-0.08189,-17.80,-0.01093,0,+0.00000,+0.00000,0.00613,+7.352,1,127.7,19.0
10.0286,2,0,0.1800,1,-0.28897,0.06667,127.99,-15.226,-0.08189,-17.80,-0.01089,0,+0.00000,+0.00000,0.00613,+7.318,1,127.7,19.0
10.0333,2,0,0.1800,1,-0.28897,0.06667,127.99,-15.226,-0.08189,-17.80,-0.01089,0,+0.00000,+0.00000,0.00613,+7.318,1,127.7,19.0
10.0381,2,0,0.1800,1,-0.28897,0.06667,127.99,-15.227,-0.08189,-17.80,-0.01089,0,+0.00000,+0.00000,0.00613,+7.316,1,127.7,19.0
10.0429,2,0,0.1800,1,-0.28897,0.06667,127.99,-15.226,-0.08189,-17.80,-0.01089,0,+0.00000,+0.00000,0.00613,+7.316,1,127.7,19.0
10.0481,2,0,0.1800,1,-0.28897,0.06667,127.99,-15.226,-0.08189,-17.80,-0.01089,0,+0.00000,+0.00000,0.00613,+7.316,1,127.7,19.0
10.0527,2,0,0.1800,1,-0.28897,0.06667,127.99,-15.220,-0.08189,-17.80,-0.01092,0,+0.00000,+0.00000,0.00613,+7.336,1,127.7,19.0
10.0570,2,0,0.1800,1,-0.28897,0.06667,127.99,-15.220,-0.08189,-17.80,-0.01092,0,+0.00000,+0.00000,0.00613,+7.336,1,127.7,19.0
10.0616,2,0,0.1800,1,-0.28897,0.06667,127.99,-15.218,-0.08189,-17.80,-0.01092,0,+0.00000,+0.00000,0.00613,+7.341,1,127.7,19.0
10.0661,2,0,0.1800,1,-0.28897,0.06667,127.99,-15.218,-0.08189,-17.80,-0.01092,0,+0.00000,+0.00000,0.00613,+7.341,1,127.7,19.0
10.0704,2,0,0.1800,1,-0.28897,0.06667,127.99,-15.220,-0.08189,-17.80,-0.01091,0,+0.00000,+0.00000,0.00613,+7.333,1,127.7,19.0
10.0751,2,0,0.1800,1,-0.28897,0.06667,127.99,-15.220,-0.08189,-17.80,-0.01091,0,+0.00000,+0.00000,0.00613,+7.333,1,127.7,19.0
10.0793,2,0,0.1800,1,-0.28897,0.06667,127.99,-15.220,-0.08189,-17.80,-0.01092,0,+0.00000,+0.00000,0.00613,+7.335,1,127.7,19.0
10.0838,2,0,0.1800,1,-0.28897,0.06667,127.99,-15.220,-0.08189,-17.80,-0.01092,0,+0.00000,+0.00000,0.00613,+7.335,1,127.7,19.0
10.0882,2,0,0.1800,1,-0.28897,0.06667,127.99,-15.218,-0.08189,-17.80,-0.01092,0,+0.00000,+0.00000,0.00613,+7.339,1,127.7,19.0
10.0924,2,0,0.1800,1,-0.28897,0.06667,127.99,-15.218,-0.08189,-17.80,-0.01092,0,+0.00000,+0.00000,0.00613,+7.339,1,127.7,19.0
10.0966,2,0,0.1800,1,-0.28897,0.06667,127.99,-15.214,-0.08189,-17.80,-0.01094,0,+0.00000,+0.00000,0.00613,+7.350,1,127.7,19.0
10.1012,2,0,0.1800,1,-0.28897,0.06667,127.99,-15.214,-0.08189,-17.80,-0.01094,0,+0.00000,+0.00000,0.00613,+7.350,1,127.7,19.0
10.1060,2,0,0.1800,1,-0.28897,0.06667,127.99,-15.214,-0.08189,-17.80,-0.01094,0,+0.00000,+0.00000,0.00613,+7.349,1,127.7,19.0
10.1105,2,0,0.1800,1,-0.28897,0.06667,127.99,-15.214,-0.08189,-17.80,-0.01094,0,+0.00000,+0.00000,0.00613,+7.349,1,127.7,19.0
10.1150,2,0,0.1800,1,-0.28897,0.06667,127.99,-15.214,-0.08189,-17.80,-0.01094,0,+0.00000,+0.00000,0.00613,+7.348,1,127.7,19.0
10.1197,2,0,0.1800,1,-0.28897,0.06667,127.99,-15.210,-0.08189,-17.80,-0.01096,0,+0.00000,+0.00000,0.00613,+7.362,1,127.7,19.0
10.1239,2,0,0.1800,1,-0.28897,0.06667,127.99,-15.210,-0.08189,-17.80,-0.01096,0,+0.00000,+0.00000,0.00613,+7.362,1,127.7,19.0
10.1282,2,0,0.1800,1,-0.28897,0.06667,127.99,-15.212,-0.08189,-17.80,-0.01095,0,+0.00000,+0.00000,0.00613,+7.354,1,127.7,19.0
10.1327,2,0,0.1800,1,-0.28897,0.06667,127.99,-15.212,-0.08189,-17.80,-0.01095,0,+0.00000,+0.00000,0.00613,+7.354,1,127.7,19.0
10.1370,2,0,0.1800,1,-0.28897,0.06667,127.99,-15.212,-0.08189,-17.80,-0.01095,0,+0.00000,+0.00000,0.00613,+7.355,1,127.7,19.0
10.1413,2,0,0.1800,1,-0.28897,0.06667,127.99,-15.212,-0.08189,-17.80,-0.01095,0,+0.00000,+0.00000,0.00613,+7.355,1,127.7,19.0
10.1466,2,0,0.1800,1,-0.28897,0.06667,127.99,-15.214,-0.08189,-17.80,-0.01094,0,+0.00000,+0.00000,0.00613,+7.346,1,127.7,19.0
10.1513,2,0,0.1800,1,-0.28897,0.06667,127.99,-15.214,-0.08189,-17.80,-0.01094,0,+0.00000,+0.00000,0.00613,+7.346,1,214.9,0.0
10.1566,2,0,0.1800,1,-0.28897,0.06667,127.99,-15.209,-0.08189,-17.80,-0.01096,0,+0.00000,+0.00000,0.00613,+7.362,1,214.9,0.0
10.1611,2,0,0.1800,1,-0.28897,0.06667,127.99,-15.209,-0.08189,-17.80,-0.01096,0,+0.00000,+0.00000,0.00613,+7.362,1,214.9,0.0
10.1657,2,0,0.1800,1,-0.28897,0.06667,127.99,-15.208,-0.08189,-17.80,-0.01097,0,+0.00000,+0.00000,0.00613,+7.366,1,214.9,0.0
10.1700,2,0,0.1800,1,-0.28897,0.06667,127.99,-15.208,-0.08189,-17.80,-0.01097,0,+0.00000,+0.00000,0.00613,+7.366,1,214.9,0.0
10.1745,2,0,0.1800,1,-0.28897,0.06667,127.99,-15.208,-0.08189,-17.80,-0.01097,0,+0.00000,+0.00000,0.00613,+7.363,1,214.9,0.0
10.1792,2,0,0.1800,1,-0.28897,0.06667,127.99,-15.208,-0.08189,-17.80,-0.01097,0,+0.00000,+0.00000,0.00613,+7.363,1,214.9,0.0
10.1838,2,0,0.1800,1,-0.28897,0.06667,127.99,-15.210,-0.08189,-17.80,-0.01096,0,+0.00000,+0.00000,0.00613,+7.358,1,214.9,0.0
10.1883,2,0,0.1800,1,-0.28897,0.06667,127.99,-15.210,-0.08189,-17.80,-0.01096,0,+0.00000,+0.00000,0.00613,+7.358,1,214.9,0.0
10.1928,2,0,0.1800,1,-0.28897,0.06667,127.99,-15.210,-0.08189,-17.80,-0.01096,0,+0.00000,+0.00000,0.00613,+7.358,1,214.9,0.0
10.1971,2,0,0.1800,1,-0.28897,0.06667,127.99,-15.202,-0.08189,-17.80,-0.01099,0,+0.00000,+0.00000,0.00613,+7.380,1,214.9,0.0
10.2017,2,0,0.1800,1,-0.28897,0.06667,127.99,-15.202,-0.08189,-17.80,-0.01099,0,+0.00000,+0.00000,0.00613,+7.380,1,214.9,0.0
10.2061,2,0,0.1800,1,-0.28897,0.06667,127.99,-15.200,-0.08189,-17.80,-0.01100,0,+0.00000,+0.00000,0.00613,+7.386,1,214.9,0.0
10.2105,2,0,0.1800,1,-0.28897,0.06667,127.99,-15.200,-0.08189,-17.80,-0.01100,0,+0.00000,+0.00000,0.00613,+7.386,1,214.9,0.0
10.2151,2,0,0.1800,1,-0.28897,0.06667,127.99,-15.201,-0.08189,-17.80,-0.01100,0,+0.00000,+0.00000,0.00613,+7.382,1,214.9,0.0
10.2194,2,0,0.1800,1,-0.28897,0.06667,127.99,-15.201,-0.08189,-17.80,-0.01100,0,+0.00000,+0.00000,0.00613,+7.382,1,214.9,0.0
10.2241,2,0,0.1800,1,-0.28897,0.06667,127.99,-15.206,-0.08189,-17.80,-0.01098,0,+0.00000,+0.00000,0.00613,+7.365,1,214.9,0.0
10.2285,2,0,0.1800,1,-0.28897,0.06667,127.99,-15.206,-0.08189,-17.80,-0.01098,0,+0.00000,+0.00000,0.00613,+7.365,1,214.9,0.0
10.2330,2,0,0.1800,1,-0.28897,0.06667,127.99,-15.203,-0.08189,-17.80,-0.01099,0,+0.00000,+0.00000,0.00613,+7.377,1,214.9,0.0
10.2376,2,0,0.1800,1,-0.28897,0.06667,127.99,-15.203,-0.08189,-17.80,-0.01099,0,+0.00000,+0.00000,0.00613,+7.377,1,214.9,0.0
10.2418,2,0,0.1800,1,-0.28897,0.06667,127.99,-15.202,-0.08189,-17.80,-0.01099,0,+0.00000,+0.00000,0.00613,+7.378,1,214.9,0.0
10.2463,2,0,0.1800,1,-0.28897,0.06667,127.99,-15.202,-0.08189,-17.80,-0.01099,0,+0.00000,+0.00000,0.00613,+7.378,1,214.9,0.0
10.2513,2,0,0.1800,1,-0.28897,0.06667,127.99,-15.195,-0.08189,-17.80,-0.01102,0,+0.00000,+0.00000,0.00613,+7.400,1,214.9,0.0
10.2557,2,0,0.1800,1,-0.28897,0.06667,127.99,-15.195,-0.08189,-17.80,-0.01102,0,+0.00000,+0.00000,0.00613,+7.400,1,214.9,0.0
10.2600,2,0,0.1800,1,-0.28897,0.06667,127.99,-15.195,-0.08189,-17.80,-0.01102,0,+0.00000,+0.00000,0.00613,+7.399,1,214.9,0.0
10.2642,2,0,0.1800,1,-0.28897,0.06667,127.99,-15.195,-0.08189,-17.80,-0.01102,0,+0.00000,+0.00000,0.00613,+7.399,1,214.9,0.0
10.2686,2,0,0.1800,1,-0.28897,0.06667,127.99,-15.194,-0.08189,-17.80,-0.01103,0,+0.00000,+0.00000,0.00613,+7.403,1,214.9,0.0
10.2735,2,0,0.1800,1,-0.28897,0.06667,127.99,-15.194,-0.08189,-17.80,-0.01103,0,+0.00000,+0.00000,0.00613,+7.403,1,214.9,0.0
10.2780,2,0,0.1800,1,-0.28897,0.06667,127.99,-15.193,-0.08189,-17.80,-0.01103,0,+0.00000,+0.00000,0.00613,+7.405,1,214.9,0.0
10.2825,2,0,0.1800,1,-0.28897,0.06667,127.99,-15.191,-0.08189,-17.80,-0.01104,0,+0.00000,+0.00000,0.00613,+7.411,1,214.9,0.0
10.2890,2,0,0.1800,1,-0.28897,0.06667,127.99,-15.191,-0.08189,-17.80,-0.01104,0,+0.00000,+0.00000,0.00613,+7.411,1,214.9,0.0
10.2963,2,0,0.1800,1,-0.28897,0.06667,127.99,-15.197,-0.08189,-17.80,-0.01101,0,+0.00000,+0.00000,0.00613,+7.389,1,214.9,0.0
10.3021,2,0,0.1800,1,-0.28897,0.06667,127.99,-15.197,-0.08189,-17.80,-0.01101,0,+0.00000,+0.00000,0.00613,+7.389,1,214.9,0.0
10.3067,2,0,0.1800,1,-0.28897,0.06667,127.99,-15.199,-0.08189,-17.80,-0.01101,0,+0.00000,+0.00000,0.00613,+7.383,1,214.9,0.0
10.3121,2,0,0.1800,1,-0.28897,0.06667,127.99,-15.195,-0.08189,-17.80,-0.01103,0,+0.00000,+0.00000,0.00613,+7.396,1,214.9,0.0
10.3168,2,0,0.1800,1,-0.28897,0.06667,127.99,-15.195,-0.08189,-17.80,-0.01103,0,+0.00000,+0.00000,0.00613,+7.396,1,214.9,0.0
10.3214,2,0,0.1800,1,-0.28897,0.06667,127.99,-15.196,-0.08189,-17.80,-0.01102,0,+0.00000,+0.00000,0.00613,+7.394,1,214.9,0.0
10.3259,2,0,0.1800,1,-0.28897,0.06667,127.99,-15.196,-0.08189,-17.80,-0.01102,0,+0.00000,+0.00000,0.00613,+7.394,1,214.9,0.0
10.3302,2,0,0.1800,1,-0.28897,0.06667,127.99,-15.193,-0.08189,-17.80,-0.01104,0,+0.00000,+0.00000,0.00613,+7.402,1,214.9,0.0
10.3346,2,0,0.1800,1,-0.28897,0.06667,127.99,-15.193,-0.08189,-17.80,-0.01104,0,+0.00000,+0.00000,0.00613,+7.402,1,214.9,0.0
10.3391,2,0,0.1800,1,-0.28897,0.06667,127.99,-15.195,-0.08189,-17.80,-0.01103,0,+0.00000,+0.00000,0.00613,+7.396,1,214.9,0.0
10.3434,2,0,0.1800,1,-0.28897,0.06667,127.99,-15.195,-0.08189,-17.80,-0.01103,0,+0.00000,+0.00000,0.00613,+7.396,1,214.9,0.0
10.3481,2,0,0.1800,1,-0.28897,0.06667,127.99,-15.193,-0.08189,-17.80,-0.01103,0,+0.00000,+0.00000,0.00613,+7.400,1,214.9,0.0
10.3524,2,0,0.1800,1,-0.28897,0.06667,127.99,-15.192,-0.08189,-17.80,-0.01104,0,+0.00000,+0.00000,0.00613,+7.404,1,214.9,0.0
10.3566,2,0,0.1800,1,-0.28897,0.06667,127.99,-15.192,-0.08189,-17.80,-0.01104,0,+0.00000,+0.00000,0.00613,+7.404,1,214.9,0.0
10.3607,2,0,0.1800,1,-0.28897,0.06667,127.99,-15.189,-0.08189,-17.80,-0.01105,0,+0.00000,+0.00000,0.00613,+7.412,1,214.9,0.0
10.3650,2,0,0.1800,1,-0.28897,0.06667,127.99,-15.189,-0.08189,-17.80,-0.01105,0,+0.00000,+0.00000,0.00613,+7.412,1,214.9,0.0
10.3696,2,0,0.1800,1,-0.28897,0.06667,127.99,-15.191,-0.08189,-17.80,-0.01104,0,+0.00000,+0.00000,0.00613,+7.405,1,214.9,0.0
10.3740,2,0,0.1800,1,-0.28897,0.06667,127.99,-15.191,-0.08189,-17.80,-0.01104,0,+0.00000,+0.00000,0.00613,+7.405,1,214.9,0.0
10.3786,2,0,0.1800,1,-0.28897,0.06667,127.99,-15.187,-0.08189,-17.80,-0.01106,0,+0.00000,+0.00000,0.00613,+7.417,1,214.9,0.0
10.3832,2,0,0.1800,1,-0.28897,0.06667,127.99,-15.187,-0.08189,-17.80,-0.01106,0,+0.00000,+0.00000,0.00613,+7.417,1,214.9,0.0
