t,seg,active_gate,thrust,thrust_cmd,base_thrust,vtrim,descent_on,gate_v_ok,gate_found,u_err,v_err,size_frac,cy,steer,bank_seg,ff_bank_deg,trim_deg,des_roll_deg,roll_n,est_pitch_deg,gyro_pitch,des_pitch_deg,pitch_n,tube_found,u_tube,curvature,area_frac,est_roll_deg,hold_on,loop_hz,det_hz
0.021966,0,0,0.276585,0.276585,0.2750,+0.00158,0,1,1,+0.02061,-0.00991,0.08089,178.22,0,0,+0.000,+0.000,+0.000,+0.00000,-17.799,+0.00000,0.00,+0.00000,1,-0.01576,-0.00192,0.01857,+0.016,0,0.0,0.0
0.054831,0,0,0.278663,0.278663,0.2750,+0.00366,0,1,1,+0.02142,-0.01127,0.08146,177.97,0,0,+0.000,+0.000,+0.000,+0.00000,-17.799,+0.00000,0.00,+0.00000,1,-0.01730,-0.00148,0.01849,+0.016,0,0.0,0.0
0.084240,0,0,0.278358,0.278358,0.2750,+0.00336,0,1,1,+0.02142,-0.01127,0.08146,177.97,0,0,+0.000,+0.000,+0.000,+0.00000,-17.824,-0.02511,0.00,+0.00000,1,-0.01730,-0.00148,0.01849,+0.028,0,0.0,0.0
0.113636,0,0,0.277462,0.277462,0.2750,+0.00246,0,1,1,+0.02193,-0.01085,0.08165,178.05,0,0,+0.000,+0.000,+0.000,+0.00000,-17.579,-0.00160,0.00,+0.00000,1,-0.01611,-0.00319,0.01829,+0.034,0,0.0,0.0
0.142921,0,0,0.278699,0.278699,0.2750,+0.00370,0,1,1,+0.02151,-0.01173,0.08184,177.89,0,0,+0.000,+0.000,+0.000,+0.00000,-16.569,-0.00027,0.00,+0.00000,1,-0.01507,-0.00398,0.01818,+0.033,0,0.0,0.0
0.174029,0,0,0.282100,0.282100,0.2750,+0.00710,0,1,1,+0.02182,-0.01414,0.08315,177.46,0,0,+0.000,+0.000,+0.000,+0.00000,-15.680,+0.00595,0.00,+0.00000,1,-0.01702,-0.00351,0.01795,+0.032,0,0.0,0.0
0.201453,0,0,0.285697,0.285697,0.2750,+0.01070,0,1,1,+0.02223,-0.01691,0.08462,176.96,0,0,+0.000,+0.000,+0.000,+0.00000,-14.465,+0.00110,0.00,+0.00000,1,-0.01311,-0.00607,0.01803,+0.030,0,0.0,0.0
0.229430,0,0,0.286175,0.286175,0.2750,+0.01117,0,1,1,+0.02255,-0.01801,0.08517,176.76,0,0,+0.000,+0.000,+0.000,+0.00000,-13.647,+0.00062,0.00,+0.00000,1,-0.01317,-0.00865,0.01777,+0.029,0,0.0,0.0
0.259824,0,0,0.287025,0.287025,0.2750,+0.01202,0,1,1,+0.02177,-0.01947,0.08571,176.50,0,0,+0.000,+0.000,+0.000,+0.00000,-12.782,+0.00100,0.00,+0.00000,1,-0.01289,-0.00870,0.01779,+0.027,0,0.0,0.0
0.291079,0,0,0.285632,0.285632,0.2750,+0.01063,0,1,1,+0.02193,-0.01956,0.08571,176.48,0,0,+0.000,+0.000,+0.000,+0.00000,-11.715,+0.00091,0.00,+0.00000,1,-0.01026,-0.01286,0.01771,+0.025,0,0.0,0.0
0.320220,0,0,0.284412,0.284412,0.2750,+0.00941,0,1,1,+0.02193,-0.01956,0.08571,176.48,0,0,+0.000,+0.000,+0.000,+0.00000,-10.958,+0.00076,0.00,+0.00000,1,-0.01026,-0.01286,0.01771,+0.024,0,0.0,0.0
0.351148,0,0,0.284086,0.284086,0.2750,+0.00909,0,1,1,+0.02156,-0.02005,0.08607,176.39,0,0,+0.000,+0.000,+0.000,+0.00000,-10.036,+0.00069,0.00,+0.00000,1,-0.02106,-0.00312,0.01922,+0.022,0,0.0,0.0
0.377617,0,0,0.283204,0.283204,0.2750,+0.00820,0,1,1,+0.02156,-0.02005,0.08607,176.39,0,0,+0.000,+0.000,+0.000,+0.00000,-9.406,+0.00061,0.00,+0.00000,1,-0.02106,-0.00312,0.01922,+0.020,0,0.0,0.0
0.405844,0,0,0.281509,0.281509,0.2750,+0.00651,0,1,1,+0.02148,-0.01947,0.08571,176.50,0,0,+0.000,+0.000,+0.000,+0.00000,-8.762,+0.00053,0.00,+0.00000,1,-0.17797,+0.14003,0.03707,+0.019,0,0.0,0.0
0.432147,0,0,0.280394,0.280394,0.2750,+0.00539,0,1,1,+0.01981,-0.01908,0.08425,176.57,0,0,+0.000,+0.000,+0.000,+0.00000,-8.337,+0.00047,0.00,+0.00000,1,-0.01168,-0.03772,0.12286,+0.018,0,0.0,0.0
0.459626,0,0,0.275420,0.275420,0.2750,+0.00042,0,1,1,+0.01993,-0.01614,0.08089,177.09,0,0,+0.000,+0.000,+0.000,+0.00000,-7.832,+0.00044,0.00,+0.00000,1,-0.00598,+0.00480,0.17670,+0.017,0,0.0,0.0
0.485317,0,0,0.275737,0.275737,0.2750,+0.00074,0,1,1,+0.01993,-0.01614,0.08089,177.09,0,0,+0.000,+0.000,+0.000,+0.00000,-7.402,+0.00038,0.00,+0.00000,1,-0.00598,+0.00480,0.17670,+0.016,0,0.0,0.0
0.512600,0,0,0.264208,0.264208,0.2750,-0.01079,0,1,1,+0.01670,-0.00862,0.07136,178.45,0,0,+0.000,+0.000,+0.000,+0.00000,-6.870,+0.00033,0.00,+0.00000,1,-0.00295,+0.00338,0.18873,+0.015,0,0.0,0.0
0.540324,0,0,0.247573,0.231239,0.2750,-0.04376,0,1,1,+0.01472,+0.01364,0.05827,182.45,0,0,+0.000,+0.000,+0.000,+0.00000,-6.523,+0.00029,0.00,+0.00000,1,-0.00535,+0.00693,0.18082,+0.014,0,0.0,0.0
0.567822,0,0,0.231075,0.230000,0.2750,-0.04500,0,1,1,+0.01481,+0.02458,0.06261,184.43,0,0,+0.000,+0.000,+0.000,+0.00000,-6.208,+0.00025,0.00,+0.00000,1,-0.01090,+0.01271,0.15639,+0.014,0,0.0,0.0
0.598234,0,0,0.237215,0.237215,0.2750,-0.03779,0,1,1,+0.01862,+0.01929,0.06667,183.47,0,0,+0.000,+0.000,+0.000,+0.00000,-6.017,+0.00022,0.00,+0.00000,1,-0.01332,+0.01169,0.11431,+0.013,0,0.0,0.0
0.625460,0,0,0.253551,0.257126,0.2750,-0.01787,0,1,1,+0.01863,+0.01001,0.07049,181.80,0,0,+0.000,+0.000,+0.000,+0.00000,-6.017,+0.00019,0.00,+0.00000,1,-0.00549,+0.00308,0.09114,+0.013,0,0.0,0.0
0.655176,0,0,0.259817,0.259817,0.2750,-0.01518,0,1,1,+0.01863,+0.01001,0.07049,181.80,0,0,+0.000,+0.000,+0.000,+0.00000,-6.017,+0.00018,0.00,+0.00000,1,-0.00549,+0.00308,0.09114,+0.013,0,0.0,0.0
0.682679,0,0,0.272230,0.272230,0.2750,-0.00277,0,1,1,+0.02212,+0.00343,0.07136,180.62,0,0,+0.000,+0.000,+0.000,+0.00000,-6.261,+0.00016,0.00,+0.00000,1,-0.10423,+0.10222,0.06726,+0.013,0,0.0,0.0
0.712251,0,0,0.264478,0.264478,0.2750,-0.01052,0,1,1,+0.02284,+0.00866,0.07201,181.56,0,0,+0.000,+0.000,+0.000,+0.00000,-5.851,+0.00014,0.00,+0.00000,1,-0.06776,+0.06309,0.04851,+0.012,0,0.0,0.0
0.739765,0,0,0.269384,0.269384,0.2750,-0.00562,0,1,1,+0.02083,+0.00644,0.07758,181.16,0,0,+0.000,+0.000,+0.000,+0.00000,-5.740,+0.00012,0.00,+0.00000,1,-0.07099,+0.05253,0.03732,+0.012,0,0.0,0.0
0.769260,0,0,0.276922,0.276922,0.2750,+0.00192,0,1,1,+0.02071,+0.00207,0.07935,180.37,0,0,+0.000,+0.000,+0.000,+0.00000,-5.481,+0.00011,0.00,+0.00000,1,-0.11832,+0.08258,0.02932,+0.011,0,0.0,0.0
0.798632,0,0,0.284244,0.284244,0.2750,+0.00924,0,1,1,+0.02060,-0.00288,0.08165,179.48,0,0,+0.000,+0.000,+0.000,+0.00000,-5.305,+0.00009,0.00,+0.00000,1,-0.08903,+0.04115,0.02237,+0.011,0,0.0,0.0
0.826014,0,0,0.294725,0.294725,0.2750,+0.01973,0,1,1,+0.02157,-0.01042,0.08352,178.12,0,0,+0.000,+0.000,+0.000,+0.00000,-4.966,+0.00008,0.00,+0.00000,0,+0.00000,+0.00000,0.01389,+0.010,0,0.0,0.0
0.852957,0,0,0.291975,0.291975,0.2750,+0.01698,0,1,1,+0.02157,-0.01042,0.08352,178.12,0,0,+0.000,+0.000,+0.000,+0.00000,-4.847,+0.00007,0.00,+0.00000,0,+0.00000,+0.00000,0.01389,+0.009,0,0.0,0.0
0.881374,0,0,0.292531,0.292531,0.2750,+0.01753,0,1,1,+0.02111,-0.01234,0.08184,177.78,0,0,+0.000,+0.000,+0.000,+0.00000,-4.632,+0.00007,0.00,+0.00000,0,+0.00000,+0.00000,0.01032,+0.009,0,0.0,0.0
0.910361,0,0,0.302053,0.302053,0.2750,+0.02705,0,1,1,+0.01929,-0.02008,0.07993,176.39,0,0,+0.000,+0.000,+0.000,+0.00000,-4.424,+0.00006,0.00,+0.00000,0,+0.00000,+0.00000,0.00770,+0.008,0,0.0,0.0
0.937753,0,0,0.296893,0.296893,0.2750,+0.02189,0,1,1,+0.01960,-0.01913,0.07954,176.56,0,0,+0.000,+0.000,+0.000,+0.00000,-4.213,+0.00005,0.00,+0.00000,0,+0.00000,+0.00000,0.00458,+0.008,0,0.0,0.0
0.963515,0,0,0.296803,0.296803,0.2750,+0.02180,0,1,1,+0.01849,-0.02082,0.08127,176.25,0,0,+0.000,+0.000,+0.000,+0.00000,-4.151,+0.00005,0.00,+0.00000,0,+0.00000,+0.00000,0.00234,+0.007,0,0.0,0.0
0.992634,0,0,0.297656,0.297656,0.2750,+0.02266,0,1,1,+0.01498,-0.02330,0.08370,175.81,0,0,+0.000,+0.000,+0.000,+0.00000,-4.151,+0.00004,0.00,+0.00000,0,+0.00000,+0.00000,0.00224,+0.007,0,0.0,0.0
1.021446,0,0,0.311301,0.311301,0.2750,+0.03630,0,1,1,+0.01625,-0.03401,0.08696,173.88,0,0,+0.000,+0.000,+0.000,+0.00000,-4.151,+0.00004,0.00,+0.00000,0,+0.00000,+0.00000,0.00221,+0.007,0,36.0,35.0
1.047566,0,0,0.306724,0.306724,0.2750,+0.03172,0,1,1,+0.01625,-0.03401,0.08696,173.88,0,0,+0.000,+0.000,+0.000,+0.00000,-4.150,+0.00003,0.00,+0.00000,0,+0.00000,+0.00000,0.00221,+0.007,0,36.0,35.0
1.074490,0,0,0.306178,0.306178,0.2750,+0.03118,0,1,1,+0.01598,-0.03621,0.08872,173.48,0,0,+0.000,+0.000,+0.000,+0.00000,-4.150,+0.00003,0.00,+0.00000,0,+0.00000,+0.00000,0.00225,+0.007,0,36.0,35.0
1.101696,0,0,0.302980,0.302980,0.2750,+0.02798,0,1,1,+0.01584,-0.03665,0.09146,173.40,0,0,+0.000,+0.000,+0.000,+0.00000,-4.150,+0.00002,0.00,+0.00000,0,+0.00000,+0.00000,0.00237,+0.007,0,36.0,35.0
1.130349,0,0,0.298238,0.298238,0.2750,+0.02324,0,1,1,+0.01469,-0.03589,0.09196,173.54,0,0,+0.000,+0.000,+0.000,+0.00000,-4.150,+0.00002,0.00,+0.00000,0,+0.00000,+0.00000,0.00291,+0.007,0,36.0,35.0
1.156359,0,0,0.296915,0.296915,0.2750,+0.02192,0,1,1,+0.01416,-0.03669,0.09213,173.40,0,0,+0.000,+0.000,+0.000,+0.00000,-4.150,+0.00002,0.00,+0.00000,0,+0.00000,+0.00000,0.00290,+0.007,0,36.0,35.0
1.184609,0,0,0.296027,0.296027,0.2750,+0.02103,0,1,1,+0.01469,-0.03775,0.09246,173.21,0,0,+0.000,+0.000,+0.000,+0.00000,-4.150,+0.00002,0.00,+0.00000,0,+0.00000,+0.00000,0.00301,+0.007,0,36.0,35.0
1.211833,0,0,0.293724,0.293724,0.2750,+0.01872,0,1,1,+0.01469,-0.03775,0.09246,173.21,0,0,+0.000,+0.000,+0.000,+0.00000,-4.185,+0.00002,0.00,+0.00000,0,+0.00000,+0.00000,0.00301,+0.007,0,36.0,35.0
1.240635,0,0,0.286674,0.286674,0.2750,+0.01167,0,1,1,+0.01596,-0.03453,0.09263,173.78,0,0,+0.000,+0.000,+0.000,+0.00000,-4.152,+0.00001,0.00,+0.00000,0,+0.00000,+0.00000,0.00478,+0.007,0,36.0,35.0
1.271458,0,0,0.286683,0.286683,0.2750,+0.01168,0,1,1,+0.01751,-0.03522,0.09346,173.66,0,0,+0.000,+0.000,+0.000,+0.00000,-4.103,+0.00001,0.00,+0.00000,0,+0.00000,+0.00000,0.00712,+0.006,0,36.0,35.0
1.300646,0,0,0.287551,0.287551,0.2750,+0.01255,0,1,1,+0.01890,-0.03641,0.09444,173.45,0,0,+0.000,+0.000,+0.000,+0.00000,-4.093,+0.00001,0.00,+0.00000,0,+0.00000,+0.00000,0.00808,+0.006,0,36.0,35.0
1.331520,0,0,0.284396,0.284396,0.2750,+0.00940,0,1,1,+0.01901,-0.03511,0.09428,173.68,0,0,+0.000,+0.000,+0.000,+0.00000,-4.024,+0.00001,0.00,+0.00000,0,+0.00000,+0.00000,0.00857,+0.006,0,36.0,35.0
1.361185,0,0,0.293634,0.293634,0.2750,+0.01863,0,1,1,+0.01867,-0.04146,0.09655,172.54,0,0,+0.000,+0.000,+0.000,+0.00000,-4.001,+0.00001,0.00,+0.00000,0,+0.00000,+0.00000,0.00894,+0.005,0,36.0,35.0
1.389694,0,0,0.292854,0.292854,0.2750,+0.01785,0,1,1,+0.01906,-0.04219,0.09639,172.41,0,0,+0.000,+0.000,+0.000,+0.00000,-3.936,+0.00001,0.00,+0.00000,0,+0.00000,+0.00000,0.00892,+0.005,0,36.0,35.0
1.421943,0,0,0.290889,0.290889,0.2750,+0.01589,0,1,1,+0.01906,-0.04219,0.09639,172.41,0,0,+0.000,+0.000,+0.000,+0.00000,-3.951,+0.00001,0.00,+0.00000,0,+0.00000,+0.00000,0.00892,+0.004,0,36.0,35.0
1.450985,0,0,0.290907,0.290907,0.2750,+0.01591,0,1,1,+0.01861,-0.04316,0.09655,172.23,0,0,+0.000,+0.000,+0.000,+0.00000,-3.945,+0.00001,0.00,+0.00000,0,+0.00000,+0.00000,0.00892,+0.004,0,36.0,35.0
1.478228,0,0,0.290116,0.290116,0.2750,+0.01512,0,1,1,+0.01904,-0.04353,0.09702,172.16,0,0,+0.000,+0.000,+0.000,+0.00000,-3.970,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00912,+0.004,0,36.0,35.0
1.504761,0,0,0.287276,0.287276,0.2750,+0.01228,0,1,1,+0.01913,-0.04251,0.09782,172.35,0,0,+0.000,+0.000,+0.000,+0.00000,-4.005,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00950,+0.004,0,36.0,35.0
1.532969,0,0,0.290250,0.290250,0.2750,+0.01525,0,1,1,+0.01812,-0.04497,0.09590,171.91,0,0,+0.000,+0.000,+0.000,+0.00000,-4.040,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.01809,+0.004,0,36.0,35.0
1.561518,0,0,0.289140,0.289140,0.2750,+0.01414,0,1,1,+0.01772,-0.04508,0.09574,171.89,0,0,+0.000,+0.000,+0.000,+0.00000,-4.024,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.04214,+0.003,0,36.0,35.0
1.588385,0,0,0.283466,0.283466,0.2750,+0.00847,0,1,1,+0.01913,-0.04214,0.09766,172.41,0,0,+0.000,+0.000,+0.000,+0.00000,-4.089,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.05569,+0.003,0,36.0,35.0
1.617736,0,0,0.282401,0.282401,0.2750,+0.00740,0,1,1,+0.01944,-0.04164,0.09766,172.50,0,0,+0.000,+0.000,+0.000,+0.00000,-4.127,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.06043,+0.003,0,36.0,35.0
1.648818,0,0,0.282275,0.282275,0.2750,+0.00727,0,1,1,+0.01944,-0.04164,0.09766,172.50,0,0,+0.000,+0.000,+0.000,+0.00000,-4.288,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.06043,+0.003,0,36.0,35.0
1.676544,0,0,0.273689,0.273689,0.2750,-0.00131,0,1,1,+0.02154,-0.03622,0.10107,173.48,1,0,+0.000,-1.481,-1.481,-0.00648,-4.476,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.06344,+0.003,0,36.0,35.0
1.705411,0,0,0.276618,0.276618,0.2750,+0.00162,0,1,1,+0.02258,-0.03736,0.10062,173.27,1,0,+0.000,-1.552,-1.552,-0.00679,-4.629,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.06178,+0.003,0,36.0,35.0
1.736347,0,0,0.277363,0.277363,0.2750,+0.00236,0,1,1,+0.02239,-0.03736,0.10062,173.27,1,0,+0.000,-1.539,-1.539,-0.00632,-4.800,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.05818,-0.038,0,36.0,35.0
1.764310,0,0,0.275957,0.275957,0.2750,+0.00096,0,1,1,+0.01989,-0.03610,0.10138,173.50,1,0,+0.000,-1.368,-1.368,-0.00488,-4.926,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.05161,-0.170,0,36.0,35.0
1.792770,0,0,0.276726,0.276726,0.2750,+0.00173,0,1,1,+0.01989,-0.03610,0.10138,173.50,1,0,+0.000,-1.368,-1.368,-0.00452,-5.079,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.05161,-0.264,0,36.0,35.0
1.823649,0,0,0.267077,0.267077,0.2750,-0.00792,0,1,1,+0.01881,-0.02940,0.09923,174.71,0,0,+0.000,+0.000,+0.000,+0.00000,-5.161,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.03320,-0.354,0,36.0,35.0
1.853367,0,0,0.269165,0.269165,0.2750,-0.00584,0,1,1,+0.01881,-0.02940,0.09923,174.71,0,0,+0.000,+0.000,+0.000,+0.00000,-5.147,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.03320,-0.404,0,36.0,35.0
1.882145,0,0,0.257684,0.257684,0.2750,-0.01732,0,1,1,+0.01917,-0.02094,0.09542,176.23,0,0,+0.000,+0.000,+0.000,+0.00000,-5.206,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.02697,-0.440,0,36.0,35.0
1.910951,0,0,0.252621,0.252621,0.2750,-0.02238,0,1,1,+0.01780,-0.01556,0.09461,177.20,0,0,+0.000,+0.000,+0.000,+0.00000,-5.282,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.02291,-0.418,0,36.0,35.0
1.939869,0,0,0.259215,0.259215,0.2750,-0.01578,0,1,1,+0.01745,-0.01721,0.09574,176.90,0,0,+0.000,+0.000,+0.000,+0.00000,-5.427,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.01902,-0.381,0,36.0,35.0
1.969393,0,0,0.266366,0.266366,0.2750,-0.00863,0,1,1,+0.01408,-0.01985,0.10062,176.43,1,0,+0.000,-0.968,-0.968,-0.00254,-5.427,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.01645,-0.384,0,36.0,35.0
1.998645,0,0,0.267599,0.267599,0.2750,-0.00740,0,1,1,+0.01341,-0.01940,0.10408,176.51,1,0,+0.000,-0.922,-0.922,-0.00239,-5.540,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.01477,-0.372,0,36.0,35.0
2.026591,0,0,0.270649,0.270649,0.2750,-0.00435,0,1,1,+0.01525,-0.02030,0.10599,176.35,1,0,+0.000,-1.048,-1.048,-0.00288,-5.658,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.01411,-0.367,0,34.8,34.8
2.058829,0,0,0.286573,0.286573,0.2750,+0.01157,0,1,1,+0.01813,-0.02982,0.11041,174.63,1,0,+0.000,-1.247,-1.247,-0.00358,-5.788,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.01333,-0.396,0,34.8,34.8
2.085726,0,0,0.293433,0.293433,0.2750,+0.01843,0,1,1,+0.01751,-0.03483,0.11208,173.73,1,0,+0.000,-1.204,-1.204,-0.00332,-5.909,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.01270,-0.414,0,34.8,34.8
2.115572,0,0,0.291299,0.291299,0.2750,+0.01630,0,1,1,+0.01751,-0.03483,0.11208,173.73,1,0,+0.000,-1.204,-1.204,-0.00320,-6.089,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.01270,-0.435,0,34.8,34.8
2.147217,0,0,0.289508,0.289508,0.2750,+0.01451,0,1,1,+0.01907,-0.03489,0.11222,173.72,1,0,+0.000,-1.311,-1.311,-0.00357,-6.310,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.01199,-0.457,0,34.8,34.8
2.174718,0,0,0.290932,0.290932,0.2750,+0.01593,0,1,1,+0.02023,-0.03667,0.11235,173.40,1,0,+0.000,-1.391,-1.391,-0.00385,-6.465,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.01109,-0.474,0,34.8,34.8
2.202817,0,0,0.294584,0.294584,0.2750,+0.01958,0,1,1,+0.01778,-0.04003,0.11453,172.80,1,0,+0.000,-1.222,-1.222,-0.00302,-6.497,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.01075,-0.495,0,34.8,34.8
2.232857,0,0,0.296200,0.296200,0.2750,+0.02120,0,1,1,+0.01619,-0.04249,0.11772,172.35,1,0,+0.000,-1.113,-1.113,-0.00239,-6.596,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.01036,-0.523,0,34.8,34.8
2.259947,0,0,0.300069,0.300069,0.2750,+0.02507,0,1,1,+0.01592,-0.04635,0.11915,171.66,1,0,+0.000,-1.095,-1.095,-0.00228,-6.823,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.01033,-0.536,0,34.8,34.8
2.288761,0,0,0.297275,0.297275,0.2750,+0.02227,0,1,1,+0.01562,-0.04639,0.11889,171.65,1,0,+0.000,-1.074,-1.074,-0.00220,-6.873,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.01043,-0.542,0,34.8,34.8
2.320709,0,0,0.290806,0.290806,0.2750,+0.01581,0,1,1,+0.01563,-0.04387,0.11954,172.10,1,0,+0.000,-1.075,-1.075,-0.00217,-6.937,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.01019,-0.552,0,34.8,34.8
2.348602,0,0,0.289428,0.289428,0.2750,+0.01443,0,1,1,+0.01563,-0.04387,0.11954,172.10,1,0,+0.000,-1.075,-1.075,-0.00212,-6.993,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.01019,-0.564,0,34.8,34.8
2.379658,0,0,0.286112,0.286112,0.2750,+0.01111,0,1,1,+0.01429,-0.04254,0.12006,172.34,1,0,+0.000,-0.983,-0.983,-0.00172,-7.077,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.01023,-0.566,0,34.8,34.8
2.408349,0,0,0.280097,0.280097,0.2750,+0.00510,0,1,1,+0.01524,-0.03913,0.12310,172.96,1,0,+0.000,-1.048,-1.048,-0.00199,-7.147,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.01017,-0.569,0,34.8,34.8
2.439679,0,0,0.282543,0.282543,0.2750,+0.00754,0,1,1,+0.01627,-0.04059,0.12435,172.69,1,0,+0.000,-1.118,-1.118,-0.00238,-7.293,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.01008,-0.554,0,34.8,34.8
2.470181,0,0,0.286114,0.286114,0.2750,+0.01111,0,1,1,+0.01543,-0.04301,0.12472,172.26,1,0,+0.000,-1.061,-1.061,-0.00214,-7.423,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00990,-0.548,0,34.8,34.8
2.500650,0,0,0.287513,0.287513,0.2750,+0.01251,0,1,1,+0.01480,-0.04438,0.12546,172.01,1,0,+0.000,-1.018,-1.018,-0.00193,-7.547,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00989,-0.549,0,34.8,34.8
2.528545,0,0,0.283988,0.283988,0.2750,+0.00899,0,1,1,+0.01257,-0.04267,0.12814,172.32,1,0,+0.000,-0.864,-0.864,-0.00121,-7.622,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.01003,-0.560,0,34.8,34.8
2.559658,0,0,0.276196,0.276196,0.2750,+0.00120,0,1,1,+0.01241,-0.03785,0.12922,173.19,1,0,+0.000,-0.853,-0.853,-0.00122,-7.739,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.01007,-0.553,0,34.8,34.8
2.591896,0,0,0.273876,0.273876,0.2750,-0.00112,0,1,1,+0.01413,-0.03578,0.13194,173.56,1,0,+0.000,-0.971,-0.971,-0.00180,-7.831,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00988,-0.543,0,34.8,34.8
2.621502,0,0,0.271917,0.271917,0.2750,-0.00308,0,1,1,+0.01527,-0.03379,0.13194,173.92,1,0,+0.000,-1.050,-1.050,-0.00212,-7.823,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00993,-0.551,0,34.8,34.8
2.650042,0,0,0.273274,0.273274,0.2750,-0.00173,0,1,1,+0.01527,-0.03379,0.13194,173.92,1,0,+0.000,-1.050,-1.050,-0.00213,-7.965,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00993,-0.544,0,34.8,34.8
2.682722,0,0,0.281627,0.281627,0.2750,+0.00663,0,1,1,+0.01283,-0.03842,0.13472,173.09,1,0,+0.000,-0.882,-0.882,-0.00137,-8.166,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.01058,-0.544,0,34.8,34.8
2.716552,0,0,0.281539,0.281539,0.2750,+0.00654,0,1,1,+0.01283,-0.03842,0.13472,173.09,1,0,+0.000,-0.882,-0.882,-0.00137,-8.364,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.01058,-0.545,0,34.8,34.8
2.750569,0,0,0.276450,0.276450,0.2750,+0.00145,0,1,1,+0.01300,-0.03511,0.13811,173.68,1,0,+0.000,-0.894,-0.894,-0.00151,-8.521,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.01192,-0.533,0,34.8,34.8
2.786721,0,0,0.271687,0.271687,0.2750,-0.00331,0,1,1,+0.01431,-0.03141,0.13989,174.35,1,0,+0.000,-0.984,-0.984,-0.00214,-8.819,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.01982,-0.480,0,34.8,34.8
2.817518,0,0,0.270513,0.270513,0.2750,-0.00449,0,1,1,+0.01115,-0.02972,0.14359,174.65,1,0,+0.000,-0.767,-0.767,-0.00123,-8.960,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.06313,-0.467,0,34.8,34.8
2.852473,0,0,0.249540,0.249112,0.2750,-0.02589,0,1,1,+0.01353,-0.01441,0.13977,177.41,1,0,+0.000,-0.930,-0.930,-0.00191,-9.110,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.08511,-0.470,0,34.8,34.8
2.880793,0,0,0.253589,0.253589,0.2750,-0.02141,0,1,1,+0.01353,-0.01441,0.13977,177.41,1,0,+0.000,-0.930,-0.930,-0.00192,-9.246,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.08511,-0.472,0,34.8,34.8
2.908912,0,0,0.236718,0.230000,0.2750,-0.04500,0,1,1,+0.01038,+0.01156,0.13205,182.08,1,0,+0.000,-0.713,-0.713,-0.00089,-9.303,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.08909,-0.491,0,34.8,34.8
