t,seg,active_gate,thrust,thrust_cmd,base_thrust,vtrim,descent_on,gate_v_ok,gate_found,u_err,v_err,size_frac,cy,steer,bank_seg,ff_bank_deg,trim_deg,des_roll_deg,roll_n,est_pitch_deg,gyro_pitch,des_pitch_deg,pitch_n,tube_found,u_tube,curvature,area_frac,est_roll_deg,hold_on,loop_hz,det_hz
0.012468,0,0,0.275000,0.275000,0.2750,+0.00000,0,0,1,+0.02106,-0.01070,0.08127,178.07,0,0,+0.000,+0.000,+0.000,+0.00000,-17.803,+0.00000,0.00,+0.00000,1,-0.01628,-0.00163,0.01845,+0.015,0,0.0,0.0
0.044638,0,0,0.275000,0.275000,0.2750,+0.00000,0,0,1,+0.02121,-0.01152,0.08165,177.93,0,0,+0.000,+0.000,+0.000,+0.00000,-17.803,+0.00000,0.00,+0.00000,1,-0.01614,-0.00340,0.01830,+0.015,0,0.0,0.0
0.073746,0,0,0.275000,0.275000,0.2750,+0.00000,0,0,1,+0.02195,-0.01375,0.08296,177.52,0,0,+0.000,+0.000,+0.000,+0.00000,-17.809,-0.00383,0.00,+0.00000,1,-0.01653,-0.00257,0.01812,+0.003,0,0.0,0.0
0.102826,0,0,0.275000,0.275000,0.2750,+0.00000,0,0,1,+0.02004,-0.01210,0.08108,177.82,0,0,+0.000,+0.000,+0.000,+0.00000,-17.668,-0.00525,0.00,+0.00000,1,-0.01750,+0.00010,0.01809,+0.002,0,0.0,0.0
0.130751,0,0,0.275000,0.275000,0.2750,+0.00000,0,0,1,+0.01990,-0.01356,0.08203,177.56,0,0,+0.000,+0.000,+0.000,+0.00000,-17.075,-0.00083,0.00,+0.00000,1,-0.01806,+0.00017,0.01789,+0.001,0,0.0,0.0
0.161777,0,0,0.275000,0.275000,0.2750,+0.00000,0,0,1,+0.01990,-0.01356,0.08203,177.56,0,0,+0.000,+0.000,+0.000,+0.00000,-15.902,+0.00317,0.00,+0.00000,1,-0.01806,+0.00017,0.01789,+0.002,0,0.0,0.0
0.193378,0,0,0.275000,0.275000,0.2750,+0.00000,0,0,1,+0.01999,-0.01418,0.08259,177.45,0,0,+0.000,+0.000,+0.000,+0.00000,-14.704,+0.00184,0.00,+0.00000,1,-0.02151,+0.00162,0.01783,+0.004,0,0.0,0.0
0.220431,0,0,0.275000,0.275000,0.2750,+0.00000,0,0,1,+0.01984,-0.01643,0.08425,177.04,0,0,+0.000,+0.000,+0.000,+0.00000,-13.926,+0.00026,0.00,+0.00000,1,-0.01808,-0.00225,0.01786,+0.004,0,0.0,0.0
0.254340,0,0,0.275000,0.275000,0.2750,+0.00000,0,0,1,+0.02055,-0.01726,0.08480,176.89,0,0,+0.000,+0.000,+0.000,+0.00000,-12.940,+0.00074,0.00,+0.00000,1,-0.01359,-0.00787,0.01776,+0.004,0,0.0,0.0
0.281050,0,0,0.275000,0.275000,0.2750,+0.00000,0,0,1,+0.02121,-0.01869,0.08535,176.64,0,0,+0.000,+0.000,+0.000,+0.00000,-12.181,+0.00070,0.00,+0.00000,1,-0.01515,-0.00686,0.01811,+0.004,0,0.0,0.0
0.309738,0,0,0.275000,0.275000,0.2750,+0.00000,0,0,1,+0.02193,-0.01931,0.08607,176.53,0,0,+0.000,+0.000,+0.000,+0.00000,-11.460,+0.00054,0.00,+0.00000,1,-0.03032,+0.00484,0.01926,+0.004,0,0.0,0.0
0.342438,0,0,0.275000,0.275000,0.2750,+0.00000,0,0,1,+0.02186,-0.01922,0.08553,176.54,0,0,+0.000,+0.000,+0.000,+0.00000,-10.582,+0.00047,0.00,+0.00000,1,-0.16959,+0.13542,0.03911,+0.004,0,0.0,0.0
0.372659,0,0,0.275000,0.275000,0.2750,+0.00000,0,0,1,+0.01981,-0.01816,0.08425,176.73,0,0,+0.000,+0.000,+0.000,+0.00000,-9.627,+0.00041,0.00,+0.00000,1,-0.01107,-0.04650,0.12031,+0.004,0,0.0,0.0
0.400769,0,0,0.275000,0.275000,0.2750,+0.00000,0,0,1,+0.01981,-0.01816,0.08425,176.73,0,0,+0.000,+0.000,+0.000,+0.00000,-9.054,+0.00037,0.00,+0.00000,1,-0.01107,-0.04650,0.12031,+0.004,0,0.0,0.0
0.430449,0,0,0.275000,0.275000,0.2750,+0.00000,0,0,1,+0.01905,-0.01398,0.08032,177.48,0,0,+0.000,+0.000,+0.000,+0.00000,-8.496,+0.00033,0.00,+0.00000,1,-0.00597,+0.00491,0.17688,+0.004,0,0.0,0.0
0.459216,0,0,0.275000,0.275000,0.2750,+0.00000,0,0,1,+0.01504,+0.00208,0.06917,180.37,0,0,+0.000,+0.000,+0.000,+0.00000,-7.818,+0.00029,0.00,+0.00000,1,-0.00400,+0.00429,0.18834,+0.004,0,0.0,0.0
0.487168,0,0,0.275000,0.275000,0.2750,+0.00000,0,0,1,+0.01484,+0.01870,0.06161,183.37,0,0,+0.000,+0.000,+0.000,+0.00000,-7.359,+0.00025,0.00,+0.00000,1,-0.00607,+0.00745,0.18112,+0.004,0,0.0,0.0
0.516796,0,0,0.275000,0.275000,0.2750,+0.00000,0,0,1,+0.01499,+0.02422,0.06285,184.36,0,0,+0.000,+0.000,+0.000,+0.00000,-7.136,+0.00022,0.00,+0.00000,1,-0.01041,+0.01169,0.15155,+0.004,0,0.0,0.0
0.544902,0,0,0.275000,0.275000,0.2750,+0.00000,0,0,1,+0.01837,+0.02058,0.06781,183.70,0,0,+0.000,+0.000,+0.000,+0.00000,-6.643,+0.00019,0.00,+0.00000,1,-0.00291,+0.00099,0.10718,+0.004,0,0.0,0.0
0.574370,0,0,0.275000,0.275000,0.2750,+0.00000,0,0,1,+0.01867,+0.01884,0.07049,183.39,0,0,+0.000,+0.000,+0.000,+0.00000,-6.311,+0.00017,0.00,+0.00000,1,-0.03112,+0.02846,0.08414,+0.004,0,0.0,0.0
0.603662,0,0,0.275000,0.275000,0.2750,+0.00000,0,0,1,+0.02073,+0.01450,0.07391,182.61,0,0,+0.000,+0.000,+0.000,+0.00000,-5.898,+0.00015,0.00,+0.00000,1,-0.11484,+0.11217,0.06013,+0.004,0,0.0,0.0
0.632057,0,0,0.275000,0.275000,0.2750,+0.00000,0,0,1,+0.02073,+0.01450,0.07391,182.61,0,0,+0.000,+0.000,+0.000,+0.00000,-5.605,+0.00013,0.00,+0.00000,1,-0.11484,+0.11217,0.06013,+0.003,0,0.0,0.0
0.659261,0,0,0.275000,0.275000,0.2750,+0.00000,0,0,1,+0.02144,+0.00754,0.07718,181.36,0,0,+0.000,+0.000,+0.000,+0.00000,-5.337,+0.00012,0.00,+0.00000,1,-0.03720,+0.02834,0.04326,+0.003,0,0.0,0.0
0.685755,0,0,0.275000,0.275000,0.2750,+0.00000,0,0,1,+0.02083,+0.00584,0.07817,181.05,0,0,+0.000,+0.000,+0.000,+0.00000,-5.132,+0.00011,0.00,+0.00000,1,-0.05996,+0.04630,0.03670,+0.003,0,0.0,0.0
0.715073,0,0,0.275000,0.275000,0.2750,+0.00000,0,0,1,+0.02096,+0.00129,0.07974,180.23,0,0,+0.000,+0.000,+0.000,+0.00000,-5.059,+0.00009,0.00,+0.00000,1,-0.07317,+0.04552,0.03118,+0.003,0,0.0,0.0
0.741967,0,0,0.275000,0.275000,0.2750,+0.00000,0,0,1,+0.02075,+0.00113,0.07974,180.20,0,0,+0.000,+0.000,+0.000,+0.00000,-5.022,+0.00008,0.00,+0.00000,1,-0.11241,+0.07116,0.02700,+0.003,0,0.0,0.0
0.768851,0,0,0.275000,0.275000,0.2750,+0.00000,0,0,1,+0.02075,+0.00113,0.07974,180.20,0,0,+0.000,+0.000,+0.000,+0.00000,-4.778,+0.00007,0.00,+0.00000,1,-0.11241,+0.07116,0.02700,+0.003,0,0.0,0.0
0.799786,0,0,0.275000,0.275000,0.2750,+0.00000,0,0,1,+0.02085,+0.00150,0.08012,180.27,0,0,+0.000,+0.000,+0.000,+0.00000,-4.538,+0.00006,0.00,+0.00000,1,-0.10243,+0.05589,0.02113,+0.003,0,0.0,0.0
0.831244,0,0,0.275000,0.275000,0.2750,+0.00000,0,0,1,+0.02087,-0.00115,0.08089,179.79,0,0,+0.000,+0.000,+0.000,+0.00000,-4.395,+0.00006,0.00,+0.00000,1,-0.15275,+0.11600,0.01631,+0.003,0,0.0,0.0
0.860495,0,0,0.275000,0.275000,0.2750,+0.00000,0,0,1,+0.02041,-0.00666,0.08278,178.80,0,0,+0.000,+0.000,+0.000,+0.00000,-4.295,+0.00005,0.00,+0.00000,0,+0.00000,+0.00000,0.01268,+0.003,0,0.0,0.0
0.888296,0,0,0.275000,0.275000,0.2750,+0.00000,0,0,1,+0.02033,-0.01145,0.08425,177.94,0,0,+0.000,+0.000,+0.000,+0.00000,-4.166,+0.00004,0.00,+0.00000,0,+0.00000,+0.00000,0.01036,+0.003,0,0.0,0.0
0.918240,0,0,0.275000,0.275000,0.2750,+0.00000,0,0,1,+0.01808,-0.01563,0.08625,177.19,0,0,+0.000,+0.000,+0.000,+0.00000,-4.000,+0.00004,0.00,+0.00000,0,+0.00000,+0.00000,0.00980,+0.002,0,0.0,0.0
0.945151,0,0,0.275000,0.275000,0.2750,+0.00000,0,0,1,+0.01542,-0.02188,0.08975,176.06,0,0,+0.000,+0.000,+0.000,+0.00000,-3.873,+0.00003,0.00,+0.00000,0,+0.00000,+0.00000,0.00843,+0.002,0,0.0,0.0
0.969657,0,0,0.275000,0.275000,0.2750,+0.00000,0,0,1,+0.01674,-0.02231,0.08975,175.98,0,0,+0.000,+0.000,+0.000,+0.00000,-3.800,+0.00003,0.00,+0.00000,0,+0.00000,+0.00000,0.00572,+0.002,0,0.0,0.0
0.995198,0,0,0.275000,0.275000,0.2750,+0.00000,0,0,1,+0.01674,-0.02231,0.08975,175.98,0,0,+0.000,+0.000,+0.000,+0.00000,-3.692,+0.00003,0.00,+0.00000,0,+0.00000,+0.00000,0.00572,+0.002,0,0.0,0.0
1.021369,0,0,0.275000,0.275000,0.2750,+0.00000,0,0,1,+0.01542,-0.02366,0.09129,175.74,0,0,+0.000,+0.000,+0.000,+0.00000,-3.617,+0.00002,0.00,+0.00000,0,+0.00000,+0.00000,0.00236,+0.002,0,35.7,34.7
1.046200,0,0,0.275000,0.275000,0.2750,+0.00000,0,0,1,+0.01544,-0.02309,0.09095,175.84,0,0,+0.000,+0.000,+0.000,+0.00000,-3.686,+0.00002,0.00,+0.00000,0,+0.00000,+0.00000,0.00189,+0.002,0,35.7,34.7
1.072835,0,0,0.275000,0.275000,0.2750,+0.00000,0,0,1,+0.01497,-0.02742,0.08975,175.07,0,0,+0.000,+0.000,+0.000,+0.00000,-3.590,+0.00002,0.00,+0.00000,0,+0.00000,+0.00000,0.00201,+0.002,0,35.7,34.7
1.099748,0,0,0.275000,0.275000,0.2750,+0.00000,0,0,1,+0.01497,-0.02742,0.08975,175.07,0,0,+0.000,+0.000,+0.000,+0.00000,-3.547,+0.00002,0.00,+0.00000,0,+0.00000,+0.00000,0.00201,+0.002,0,35.7,34.7
1.126087,0,0,0.275000,0.275000,0.2750,+0.00000,0,0,1,+0.01456,-0.02907,0.08924,174.77,0,0,+0.000,+0.000,+0.000,+0.00000,-3.477,+0.00002,0.00,+0.00000,0,+0.00000,+0.00000,0.00181,+0.002,0,35.7,34.7
1.153886,0,0,0.275000,0.275000,0.2750,+0.00000,0,0,1,+0.01460,-0.02744,0.08992,175.06,0,0,+0.000,+0.000,+0.000,+0.00000,-3.404,+0.00001,0.00,+0.00000,0,+0.00000,+0.00000,0.00182,+0.002,0,35.7,34.7
1.180150,0,0,0.275000,0.275000,0.2750,+0.00000,0,0,1,+0.01501,-0.03452,0.09313,173.79,0,0,+0.000,+0.000,+0.000,+0.00000,-3.370,+0.00001,0.00,+0.00000,0,+0.00000,+0.00000,0.00174,+0.002,0,35.7,34.7
1.208775,0,0,0.275000,0.275000,0.2750,+0.00000,0,0,1,+0.01827,-0.03300,0.09574,174.06,0,0,+0.000,+0.000,+0.000,+0.00000,-3.359,+0.00001,0.00,+0.00000,0,+0.00000,+0.00000,0.00193,+0.001,0,35.7,34.7
1.236132,0,0,0.275000,0.275000,0.2750,+0.00000,0,0,1,+0.01856,-0.03423,0.09606,173.84,0,0,+0.000,+0.000,+0.000,+0.00000,-3.365,+0.00001,0.00,+0.00000,0,+0.00000,+0.00000,0.00206,+0.001,0,35.7,34.7
1.264284,0,0,0.275000,0.275000,0.2750,+0.00000,0,0,1,+0.01856,-0.03423,0.09606,173.84,0,0,+0.000,+0.000,+0.000,+0.00000,-3.355,+0.00001,0.00,+0.00000,0,+0.00000,+0.00000,0.00206,+0.001,0,35.7,34.7
1.293521,0,0,0.275000,0.275000,0.2750,+0.00000,0,0,1,+0.01869,-0.03382,0.09606,173.91,0,0,+0.000,+0.000,+0.000,+0.00000,-3.352,+0.00001,0.00,+0.00000,0,+0.00000,+0.00000,0.00287,+0.001,0,35.7,34.7
1.322098,0,0,0.275000,0.275000,0.2750,+0.00000,0,0,1,+0.01935,-0.03623,0.09670,173.48,0,0,+0.000,+0.000,+0.000,+0.00000,-3.296,+0.00001,0.00,+0.00000,0,+0.00000,+0.00000,0.00484,+0.001,0,35.7,34.7
1.351233,0,0,0.275000,0.275000,0.2750,+0.00000,0,0,1,+0.01927,-0.03681,0.09623,173.37,0,0,+0.000,+0.000,+0.000,+0.00000,-3.351,+0.00001,0.00,+0.00000,0,+0.00000,+0.00000,0.00772,+0.001,0,35.7,34.7
1.381176,0,0,0.275000,0.275000,0.2750,+0.00000,0,0,1,+0.01881,-0.03516,0.09686,173.67,0,0,+0.000,+0.000,+0.000,+0.00000,-3.361,+0.00001,0.00,+0.00000,0,+0.00000,+0.00000,0.00862,+0.001,0,35.7,34.7
1.410762,0,0,0.275000,0.275000,0.2750,+0.00000,0,0,1,+0.01953,-0.03402,0.09461,173.88,0,0,+0.000,+0.000,+0.000,+0.00000,-3.398,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00918,+0.001,0,35.7,34.7
1.441205,0,0,0.275000,0.275000,0.2750,+0.00000,0,0,1,+0.01941,-0.03979,0.09670,172.84,0,0,+0.000,+0.000,+0.000,+0.00000,-3.374,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.01202,+0.001,0,35.7,34.7
1.470774,0,0,0.275000,0.275000,0.2750,+0.00000,0,0,1,+0.01897,-0.04012,0.09718,172.78,0,0,+0.000,+0.000,+0.000,+0.00000,-3.408,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.02730,+0.001,0,35.7,34.7
1.496578,0,0,0.275000,0.275000,0.2750,+0.00000,0,0,1,+0.01897,-0.04012,0.09718,172.78,0,0,+0.000,+0.000,+0.000,+0.00000,-3.473,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.02730,+0.001,0,35.7,34.7
1.530194,0,0,0.275000,0.275000,0.2750,+0.00000,0,0,1,+0.01809,-0.04249,0.09639,172.35,0,0,+0.000,+0.000,+0.000,+0.00000,-3.490,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.05252,+0.001,0,35.7,34.7
1.554941,0,0,0.275000,0.275000,0.2750,+0.00000,0,0,1,+0.01867,-0.04146,0.09655,172.54,0,0,+0.000,+0.000,+0.000,+0.00000,-3.543,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.05990,+0.001,0,35.7,34.7
1.580354,0,0,0.275000,0.275000,0.2750,+0.00000,0,0,1,+0.01811,-0.04186,0.09702,172.47,0,0,+0.000,+0.000,+0.000,+0.00000,-3.644,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.06434,+0.001,0,35.7,34.7
1.607335,0,0,0.275000,0.275000,0.2750,+0.00000,0,0,1,+0.01949,-0.04157,0.09702,172.52,0,0,+0.000,+0.000,+0.000,+0.00000,-3.661,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.06436,+0.001,0,35.7,34.7
1.633790,0,0,0.275000,0.275000,0.2750,+0.00000,0,0,1,+0.02019,-0.04069,0.09606,172.68,0,0,+0.000,+0.000,+0.000,+0.00000,-3.753,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.06092,+0.001,0,35.7,34.7
1.664333,0,0,0.275000,0.275000,0.2750,+0.00000,0,0,1,+0.02019,-0.04069,0.09606,172.68,0,0,+0.000,+0.000,+0.000,+0.00000,-3.860,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.06092,+0.001,0,35.7,34.7
1.694331,0,0,0.275000,0.275000,0.2750,+0.00000,0,0,1,+0.02198,-0.04620,0.10168,171.68,1,0,+0.000,-1.511,-1.511,-0.00660,-3.952,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.05467,+0.001,0,35.7,34.7
1.721817,0,0,0.275000,0.275000,0.2750,+0.00000,0,0,1,+0.02233,-0.04367,0.10062,172.14,1,0,+0.000,-1.535,-1.535,-0.00670,-4.078,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.04947,+0.001,0,35.7,34.7
1.752676,0,0,0.275000,0.275000,0.2750,+0.00000,0,0,1,+0.01967,-0.04012,0.10153,172.78,1,0,+0.000,-1.352,-1.352,-0.00558,-4.240,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.04120,-0.040,0,35.7,34.7
1.778759,0,0,0.275000,0.275000,0.2750,+0.00000,0,0,1,+0.01875,-0.03757,0.10015,173.24,1,0,+0.000,-1.289,-1.289,-0.00463,-4.340,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.03246,-0.148,0,35.7,34.7
1.809264,0,0,0.275000,0.275000,0.2750,+0.00000,0,0,1,+0.01848,-0.03348,0.09702,173.97,0,0,+0.000,+0.000,+0.000,+0.00000,-4.464,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.02617,-0.269,0,35.7,34.7
1.837727,0,0,0.275000,0.275000,0.2750,+0.00000,0,0,1,+0.01848,-0.03348,0.09702,173.97,0,0,+0.000,+0.000,+0.000,+0.00000,-4.570,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.02617,-0.329,0,35.7,34.7
1.865672,0,0,0.275000,0.275000,0.2750,+0.00000,0,0,1,+0.01918,-0.02883,0.09477,174.81,0,0,+0.000,+0.000,+0.000,+0.00000,-4.647,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.02215,-0.362,0,35.7,34.7
1.891599,0,0,0.275000,0.275000,0.2750,+0.00000,0,0,1,+0.01864,-0.03088,0.09526,174.44,0,0,+0.000,+0.000,+0.000,+0.00000,-4.874,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.01883,-0.329,0,35.7,34.7
1.917804,0,0,0.275000,0.275000,0.2750,+0.00000,0,0,1,+0.01837,-0.02664,0.09329,175.21,0,0,+0.000,+0.000,+0.000,+0.00000,-5.102,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.01614,-0.298,0,35.7,34.7
1.945142,0,0,0.275000,0.275000,0.2750,+0.00000,0,0,1,+0.01823,-0.03200,0.09639,174.24,0,0,+0.000,+0.000,+0.000,+0.00000,-5.154,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.01472,-0.283,0,35.7,34.7
1.971196,0,0,0.275000,0.275000,0.2750,+0.00000,0,0,1,+0.01823,-0.03200,0.09639,174.24,0,0,+0.000,+0.000,+0.000,+0.00000,-5.220,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.01472,-0.269,0,35.7,34.7
2.002832,0,0,0.275000,0.275000,0.2750,+0.00000,0,0,1,+0.01596,-0.04255,0.10259,172.34,1,0,+0.000,-1.098,-1.098,-0.00370,-5.355,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.01276,-0.248,0,35.7,34.7
2.033793,0,0,0.275000,0.275000,0.2750,+0.00000,0,0,1,+0.01596,-0.04255,0.10259,172.34,1,0,+0.000,-1.098,-1.098,-0.00378,-5.544,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.01276,-0.230,0,35.6,35.6
2.065173,0,0,0.275000,0.275000,0.2750,+0.00000,0,0,1,+0.01789,-0.04937,0.10915,171.11,1,0,+0.000,-1.230,-1.230,-0.00406,-5.680,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.01226,-0.264,0,35.6,35.6
2.094526,0,0,0.275000,0.275000,0.2750,+0.00000,0,0,1,+0.01835,-0.05193,0.11139,170.65,1,0,+0.000,-1.261,-1.261,-0.00396,-5.806,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.01136,-0.310,0,35.6,35.6
2.121373,0,0,0.275000,0.275000,0.2750,+0.00000,0,0,1,+0.01796,-0.05130,0.11180,170.77,1,0,+0.000,-1.235,-1.235,-0.00366,-5.934,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.01055,-0.356,0,35.6,35.6
2.156573,0,0,0.275000,0.275000,0.2750,+0.00000,0,0,1,+0.01810,-0.05094,0.11139,170.83,1,0,+0.000,-1.244,-1.244,-0.00348,-6.143,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.01010,-0.405,0,35.6,35.6
2.187851,0,0,0.275000,0.275000,0.2750,+0.00000,0,0,1,+0.01919,-0.05720,0.11290,169.70,1,0,+0.000,-1.319,-1.319,-0.00365,-6.263,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00984,-0.443,0,35.6,35.6
2.213784,0,0,0.275000,0.275000,0.2750,+0.00000,0,0,1,+0.01756,-0.05762,0.11520,169.63,1,0,+0.000,-1.207,-1.207,-0.00309,-6.552,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00924,-0.461,0,35.6,35.6
2.243447,0,0,0.275000,0.275000,0.2750,+0.00000,0,0,1,+0.01489,-0.05556,0.11614,170.00,1,0,+0.000,-1.024,-1.024,-0.00218,-6.633,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00924,-0.486,0,35.6,35.6
2.274959,0,0,0.275000,0.275000,0.2750,+0.00000,0,0,1,+0.01489,-0.05556,0.11614,170.00,1,0,+0.000,-1.024,-1.024,-0.00205,-6.755,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00924,-0.520,0,35.6,35.6
2.306503,0,0,0.275000,0.275000,0.2750,+0.00000,0,0,1,+0.01557,-0.05811,0.11706,169.54,1,0,+0.000,-1.070,-1.070,-0.00225,-6.912,-0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00898,-0.531,0,35.6,35.6
2.337792,0,0,0.275000,0.275000,0.2750,+0.00000,0,0,1,+0.01566,-0.05648,0.11719,169.83,1,0,+0.000,-1.077,-1.077,-0.00227,-6.989,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00899,-0.535,0,35.6,35.6
2.365963,0,0,0.275000,0.275000,0.2750,+0.00000,0,0,1,+0.01566,-0.05648,0.11719,169.83,1,0,+0.000,-1.077,-1.077,-0.00224,-7.072,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00899,-0.539,0,35.6,35.6
2.394714,0,0,0.275000,0.275000,0.2750,+0.00000,0,0,1,+0.01550,-0.05600,0.11785,169.92,1,0,+0.000,-1.066,-1.066,-0.00227,-7.365,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00883,-0.519,0,35.6,35.6
2.423752,0,0,0.284295,0.284295,0.2750,+0.00929,0,1,1,+0.01627,-0.05809,0.12083,169.54,1,0,+0.000,-1.118,-1.118,-0.00247,-7.444,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00877,-0.527,0,35.6,35.6
2.454605,0,0,0.285131,0.285131,0.2750,+0.01013,0,1,1,+0.01568,-0.05894,0.12210,169.39,1,0,+0.000,-1.078,-1.078,-0.00232,-7.618,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00868,-0.522,0,35.6,35.6
2.485001,0,0,0.286426,0.286426,0.2750,+0.01143,0,1,1,+0.01543,-0.06036,0.12298,169.13,1,0,+0.000,-1.061,-1.061,-0.00227,-7.815,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00845,-0.515,0,35.6,35.6
2.512333,0,0,0.285627,0.285627,0.2750,+0.01063,0,1,1,+0.01581,-0.05984,0.12235,169.23,1,0,+0.000,-1.087,-1.087,-0.00234,-7.867,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00855,-0.525,0,35.6,35.6
2.540517,0,0,0.288575,0.288575,0.2750,+0.01358,0,1,1,+0.01530,-0.06295,0.12485,168.67,1,0,+0.000,-1.052,-1.052,-0.00218,-7.935,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00861,-0.527,0,35.6,35.6
2.570024,0,0,0.287999,0.287999,0.2750,+0.01300,0,1,1,+0.01530,-0.06295,0.12485,168.67,1,0,+0.000,-1.052,-1.052,-0.00217,-8.017,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00861,-0.530,0,35.6,35.6
2.601851,0,0,0.286490,0.286490,0.2750,+0.01149,0,1,1,+0.01380,-0.06194,0.12970,168.85,1,0,+0.000,-0.949,-0.949,-0.00174,-8.131,-0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00911,-0.526,0,35.6,35.6
2.631899,0,0,0.286227,0.286227,0.2750,+0.01123,0,1,1,+0.01380,-0.06194,0.12970,168.85,1,0,+0.000,-0.949,-0.949,-0.00171,-8.168,-0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00911,-0.534,0,35.6,35.6
2.668204,0,0,0.290972,0.290972,0.2750,+0.01597,0,1,1,+0.01456,-0.06712,0.13194,167.92,1,0,+0.000,-1.001,-1.001,-0.00196,-8.252,-0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00961,-0.532,0,35.6,35.6
2.701563,0,0,0.295769,0.295769,0.2750,+0.02077,0,1,1,+0.01164,-0.07300,0.13789,166.86,1,0,+0.000,-0.800,-0.800,-0.00114,-8.350,-0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.01548,-0.521,0,35.6,35.6
2.732985,0,0,0.294195,0.294195,0.2750,+0.01920,0,1,1,+0.01164,-0.07300,0.13789,166.86,1,0,+0.000,-0.800,-0.800,-0.00119,-8.475,-0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.01548,-0.507,0,35.6,35.6
2.762802,0,0,0.296530,0.296530,0.2750,+0.02153,0,1,1,+0.01242,-0.07660,0.13966,166.21,1,0,+0.000,-0.854,-0.854,-0.00147,-8.548,-0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.02769,-0.500,0,35.6,35.6
2.792702,0,0,0.293060,0.293060,0.2750,+0.01806,0,1,1,+0.01290,-0.07466,0.14186,166.56,1,0,+0.000,-0.887,-0.887,-0.00179,-8.700,-0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.04529,-0.465,0,35.6,35.6
2.821602,0,0,0.293047,0.293047,0.2750,+0.01805,0,1,1,+0.01167,-0.07564,0.14316,166.39,1,0,+0.000,-0.802,-0.802,-0.00143,-8.749,-0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.05899,-0.458,0,35.6,35.6
2.851592,0,0,0.289744,0.289744,0.2750,+0.01474,0,1,1,+0.01261,-0.07331,0.14551,166.80,1,0,+0.000,-0.867,-0.867,-0.00171,-8.808,-0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.06332,-0.455,0,35.6,35.6
2.884207,0,0,0.272230,0.272230,0.2750,-0.00277,0,1,1,+0.01093,-0.05601,0.14000,169.92,1,0,+0.000,-0.751,-0.751,-0.00120,-8.865,-0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.05861,-0.460,0,35.6,35.6
