t,seg,active_gate,thrust,thrust_cmd,base_thrust,vtrim,descent_on,gate_v_ok,gate_found,u_err,v_err,size_frac,cy,u_f,v_f,sz_f,sig_k,live,far_rej,steer,bank_seg,ff_bank_deg,trim_deg,des_roll_deg,roll_n,est_pitch_deg,gyro_pitch,des_pitch_deg,pitch_n,tube_found,u_tube,curvature,area_frac,est_roll_deg,hold_on,loop_hz,det_hz
0.002720,0,0,0.276604,0.276604,0.2750,+0.00160,0,1,1,+0.02090,-0.01003,0.08146,178.20,+0.02090,-0.01003,0.08146,1.0000,1,0,0,0,+0.000,+0.000,+0.000,+0.00000,-17.800,+0.00000,0.00,+0.00000,1,-0.01847,+0.00102,0.01861,+0.018,0,0.0,0.0
0.038676,0,0,0.276604,0.276604,0.2750,+0.00160,0,1,1,+0.02090,-0.01003,0.08146,178.20,+0.02090,-0.01003,0.08146,1.0000,1,0,0,0,+0.000,+0.000,+0.000,+0.00000,-17.800,+0.00000,0.00,+0.00000,1,-0.01847,+0.00102,0.01861,+0.018,0,0.0,0.0
0.069891,0,0,0.276812,0.276812,0.2750,+0.00181,0,1,1,+0.02110,-0.01127,0.08146,177.97,+0.02093,-0.01019,0.08146,1.0000,1,0,0,0,+0.000,+0.000,+0.000,+0.00000,-17.888,-0.01768,0.00,+0.00000,1,-0.01404,-0.00465,0.01836,-0.012,0,0.0,0.0
0.099892,0,0,0.276963,0.276963,0.2750,+0.00196,0,1,1,+0.02110,-0.01127,0.08146,177.97,+0.02095,-0.01033,0.08146,1.0000,1,0,0,0,+0.000,+0.000,+0.000,+0.00000,-17.559,+0.00028,0.00,+0.00000,1,-0.01404,-0.00465,0.01836,-0.007,0,0.0,0.0
0.129808,0,0,0.277359,0.277359,0.2750,+0.00236,0,1,1,+0.02172,-0.01302,0.08259,177.66,+0.02105,-0.01068,0.08161,1.0000,1,0,0,0,+0.000,+0.000,+0.000,+0.00000,-16.511,+0.00044,0.00,+0.00000,1,-0.01585,-0.00284,0.01811,-0.005,0,0.0,0.0
0.160519,0,0,0.277822,0.277822,0.2750,+0.00282,0,1,1,+0.02186,-0.01400,0.08296,177.48,+0.02116,-0.01112,0.08179,1.0000,1,0,0,0,+0.000,+0.000,+0.000,+0.00000,-15.536,+0.00459,0.00,+0.00000,1,-0.01539,-0.00387,0.01800,-0.004,0,0.0,0.0
0.189785,0,0,0.278433,0.278433,0.2750,+0.00343,0,1,1,+0.02237,-0.01579,0.08389,177.16,+0.02131,-0.01172,0.08206,1.0000,1,0,0,0,+0.000,+0.000,+0.000,+0.00000,-14.647,+0.00154,0.00,+0.00000,1,-0.02254,+0.00176,0.01788,-0.002,0,0.0,0.0
0.219530,0,0,0.279297,0.279297,0.2750,+0.00430,0,1,1,+0.02238,-0.01831,0.08535,176.70,+0.02145,-0.01257,0.08248,1.0000,1,0,0,0,+0.000,+0.000,+0.000,+0.00000,-13.836,+0.00043,0.00,+0.00000,1,-0.01814,-0.00359,0.01780,-0.001,0,0.0,0.0
0.251108,0,0,0.280151,0.280151,0.2750,+0.00515,0,1,1,+0.02164,-0.01947,0.08571,176.50,+0.02148,-0.01351,0.08292,1.0000,1,0,0,0,+0.000,+0.000,+0.000,+0.00000,-12.765,+0.00086,0.00,+0.00000,1,-0.01419,-0.00908,0.01777,-0.001,0,0.0,0.0
0.279410,0,0,0.280658,0.280658,0.2750,+0.00566,0,1,1,+0.02215,-0.01915,0.08589,176.55,+0.02156,-0.01421,0.08329,1.0000,1,0,0,0,+0.000,+0.000,+0.000,+0.00000,-12.006,+0.00073,0.00,+0.00000,1,-0.00738,-0.01565,0.01771,-0.000,0,0.0,0.0
0.310784,0,0,0.281172,0.281172,0.2750,+0.00617,0,1,1,+0.02146,-0.02000,0.08607,176.40,+0.02155,-0.01500,0.08367,1.0000,1,0,0,0,+0.000,+0.000,+0.000,+0.00000,-11.284,+0.00062,0.00,+0.00000,1,-0.01543,-0.01129,0.01832,+0.000,0,0.0,0.0
0.339283,0,0,0.281432,0.281432,0.2750,+0.00643,0,1,1,+0.02144,-0.01967,0.08589,176.46,+0.02153,-0.01558,0.08394,1.0000,1,0,0,0,+0.000,+0.000,+0.000,+0.00000,-10.425,+0.00053,0.00,+0.00000,1,-0.02517,+0.00052,0.01922,+0.000,0,0.0,0.0
0.368180,0,0,0.281463,0.281463,0.2750,+0.00646,0,1,1,+0.02184,-0.01892,0.08589,176.59,+0.02157,-0.01600,0.08419,1.0000,1,0,0,0,+0.000,+0.000,+0.000,+0.00000,-9.783,+0.00048,0.00,+0.00000,1,-0.13764,+0.10489,0.02645,+0.001,0,0.0,0.0
0.396130,0,0,0.281434,0.281434,0.2750,+0.00643,0,1,1,+0.02184,-0.01892,0.08589,176.59,+0.02160,-0.01636,0.08440,1.0000,1,0,0,0,+0.000,+0.000,+0.000,+0.00000,-9.211,+0.00043,0.00,+0.00000,1,-0.13764,+0.10489,0.02645,+0.001,0,0.0,0.0
0.425741,0,0,0.281169,0.281169,0.2750,+0.00617,0,1,1,+0.02047,-0.01777,0.08462,176.80,+0.02146,-0.01654,0.08443,1.0000,1,0,0,0,+0.000,+0.000,+0.000,+0.00000,-8.501,+0.00037,0.00,+0.00000,1,-0.01061,-0.03773,0.12408,+0.001,0,0.0,0.0
0.453587,0,0,0.280236,0.280236,0.2750,+0.00524,0,1,1,+0.01902,-0.01327,0.07974,177.61,+0.02116,-0.01614,0.08385,1.0000,1,0,0,0,+0.000,+0.000,+0.000,+0.00000,-8.010,+0.00032,0.00,+0.00000,1,-0.00723,+0.00663,0.17796,+0.001,0,0.0,0.0
0.485061,0,0,0.276705,0.276705,0.2750,+0.00170,0,1,1,+0.01833,+0.00266,0.07093,180.48,+0.02078,-0.01359,0.08209,1.0000,1,0,0,0,+0.000,+0.000,+0.000,+0.00000,-7.542,+0.00028,0.00,+0.00000,1,-0.00404,+0.00450,0.19007,+0.001,0,0.0,0.0
0.515052,0,0,0.269218,0.269218,0.2750,-0.00578,0,1,1,+0.01323,+0.03283,0.05853,185.91,+0.01979,-0.00753,0.07902,1.0000,1,0,0,0,+0.000,+0.000,+0.000,+0.00000,-6.943,+0.00025,0.00,+0.00000,1,-0.00738,+0.00891,0.18099,+0.001,0,0.0,0.0
0.542400,0,0,0.265778,0.265778,0.2750,-0.00922,0,1,1,+0.01520,+0.02072,0.06035,183.73,+0.01924,-0.00413,0.07678,1.0000,1,0,0,0,+0.000,+0.000,+0.000,+0.00000,-6.554,+0.00022,0.00,+0.00000,1,-0.01356,+0.01583,0.15285,+0.001,0,0.0,0.0
0.569640,0,0,0.264332,0.264332,0.2750,-0.01067,0,1,1,+0.01739,+0.01328,0.06407,182.39,+0.01902,-0.00205,0.07525,1.0000,1,0,0,0,+0.000,+0.000,+0.000,+0.00000,-6.246,+0.00020,0.00,+0.00000,1,-0.01809,+0.01721,0.11661,+0.001,0,0.0,0.0
0.600302,0,0,0.263259,0.263259,0.2750,-0.01174,0,1,1,+0.01739,+0.01328,0.06407,182.39,+0.01880,-0.00001,0.07377,1.0000,1,0,0,0,+0.000,+0.000,+0.000,+0.00000,-6.230,+0.00018,0.00,+0.00000,1,-0.01809,+0.01721,0.11661,+0.002,0,0.0,0.0
0.629001,0,0,0.263313,0.263313,0.2750,-0.01169,0,1,1,+0.02094,+0.00902,0.06894,181.62,+0.01907,+0.00112,0.07316,1.0000,1,0,0,0,+0.000,+0.000,+0.000,+0.00000,-5.855,+0.00015,0.00,+0.00000,1,-0.03540,+0.03261,0.08587,+0.002,0,0.0,0.0
0.656296,0,0,0.263810,0.263810,0.2750,-0.01119,0,1,1,+0.02189,+0.00697,0.07049,181.25,+0.01941,+0.00183,0.07284,1.0000,1,0,0,0,+0.000,+0.000,+0.000,+0.00000,-5.623,+0.00013,0.00,+0.00000,1,-0.10661,+0.10413,0.06899,+0.002,0,0.0,0.0
0.685287,0,0,0.264161,0.264161,0.2750,-0.01084,0,1,1,+0.02222,+0.00832,0.07265,181.50,+0.01976,+0.00265,0.07282,1.0000,1,0,0,0,+0.000,+0.000,+0.000,+0.00000,-5.395,+0.00012,0.00,+0.00000,1,-0.05732,+0.05263,0.04729,+0.002,0,0.0,0.0
0.711917,0,0,0.264746,0.264746,0.2750,-0.01025,0,1,1,+0.02193,+0.00695,0.07433,181.25,+0.02002,+0.00315,0.07299,1.0000,1,0,0,0,+0.000,+0.000,+0.000,+0.00000,-5.155,+0.00011,0.00,+0.00000,1,-0.05962,+0.04747,0.04005,+0.002,0,0.0,0.0
0.741809,0,0,0.265801,0.265801,0.2750,-0.00920,0,1,1,+0.02079,+0.00447,0.07837,180.80,+0.02012,+0.00332,0.07369,1.0000,1,0,0,0,+0.000,+0.000,+0.000,+0.00000,-4.680,+0.00009,0.00,+0.00000,1,-0.09896,+0.06851,0.03286,+0.001,0,0.0,0.0
0.772286,0,0,0.266759,0.266759,0.2750,-0.00824,0,1,1,+0.02079,+0.00447,0.07837,180.80,+0.02021,+0.00348,0.07431,1.0000,1,0,0,0,+0.000,+0.000,+0.000,+0.00000,-4.485,+0.00008,0.00,+0.00000,1,-0.09896,+0.06851,0.03286,+0.001,0,0.0,0.0
0.802414,0,0,0.267952,0.267952,0.2750,-0.00705,0,1,1,+0.02110,+0.00233,0.07954,180.42,+0.02032,+0.00333,0.07500,1.0000,1,0,0,0,+0.000,+0.000,+0.000,+0.00000,-4.254,+0.00007,0.00,+0.00000,1,-0.10146,+0.05506,0.02622,+0.001,0,0.0,0.0
0.832252,0,0,0.270040,0.270040,0.2750,-0.00496,0,1,1,+0.02041,-0.00434,0.08146,179.22,+0.02034,+0.00233,0.07584,1.0000,1,0,0,0,+0.000,+0.000,+0.000,+0.00000,-4.238,+0.00006,0.00,+0.00000,0,+0.00000,+0.00000,0.01393,+0.001,0,0.0,0.0
0.860094,0,0,0.271625,0.271625,0.2750,-0.00337,0,1,1,+0.02041,-0.00434,0.08146,179.22,+0.02034,+0.00152,0.07652,1.0000,1,0,0,0,+0.000,+0.000,+0.000,+0.00000,-4.090,+0.00006,0.00,+0.00000,0,+0.00000,+0.00000,0.01393,+0.001,0,0.0,0.0
0.890252,0,0,0.273735,0.273735,0.2750,-0.00127,0,1,1,+0.01963,-0.00889,0.08240,178.40,+0.02025,+0.00015,0.07729,1.0000,1,0,0,0,+0.000,+0.000,+0.000,+0.00000,-3.919,+0.00005,0.00,+0.00000,0,+0.00000,+0.00000,0.01002,+0.001,0,0.0,0.0
0.918692,0,0,0.275974,0.275974,0.2750,+0.00097,0,1,1,+0.01990,-0.01320,0.08407,177.62,+0.02021,-0.00151,0.07814,1.0000,1,0,0,0,+0.000,+0.000,+0.000,+0.00000,-3.834,+0.00004,0.00,+0.00000,0,+0.00000,+0.00000,0.00913,+0.001,0,0.0,0.0
0.943642,0,0,0.278482,0.278482,0.2750,+0.00348,0,1,1,+0.01803,-0.01987,0.08370,176.42,+0.01997,-0.00355,0.07875,1.0000,1,0,0,0,+0.000,+0.000,+0.000,+0.00000,-3.778,+0.00004,0.00,+0.00000,0,+0.00000,+0.00000,0.00655,+0.001,0,0.0,0.0
0.969261,0,0,0.280502,0.280502,0.2750,+0.00550,0,1,1,+0.01803,-0.01987,0.08370,176.42,+0.01975,-0.00540,0.07932,1.0000,1,0,0,0,+0.000,+0.000,+0.000,+0.00000,-3.692,+0.00003,0.00,+0.00000,0,+0.00000,+0.00000,0.00655,+0.001,0,0.0,0.0
0.995301,0,0,0.282902,0.282902,0.2750,+0.00790,0,1,1,+0.01634,-0.02552,0.08714,175.41,+0.01935,-0.00772,0.08022,1.0000,1,0,0,0,+0.000,+0.000,+0.000,+0.00000,-3.559,+0.00003,0.00,+0.00000,0,+0.00000,+0.00000,0.00286,+0.001,0,0.0,0.0
1.023967,0,0,0.284764,0.284764,0.2750,+0.00976,0,1,1,+0.01638,-0.02489,0.08784,175.52,+0.01898,-0.00987,0.08117,1.0000,1,0,0,0,+0.000,+0.000,+0.000,+0.00000,-3.417,+0.00003,0.00,+0.00000,0,+0.00000,+0.00000,0.00198,+0.001,0,35.2,34.2
1.050629,0,0,0.286923,0.286923,0.2750,+0.01192,0,1,1,+0.01556,-0.03088,0.08696,174.44,+0.01858,-0.01234,0.08185,1.0000,1,0,0,0,+0.000,+0.000,+0.000,+0.00000,-3.347,+0.00002,0.00,+0.00000,0,+0.00000,+0.00000,0.00206,+0.001,0,35.2,34.2
1.077695,0,0,0.288370,0.288370,0.2750,+0.01337,0,1,1,+0.01582,-0.02986,0.08660,174.63,+0.01825,-0.01443,0.08242,1.0000,1,0,0,0,+0.000,+0.000,+0.000,+0.00000,-3.301,+0.00002,0.00,+0.00000,0,+0.00000,+0.00000,0.00201,+0.001,0,35.2,34.2
1.104307,0,0,0.289359,0.289359,0.2750,+0.01436,0,1,1,+0.01582,-0.02986,0.08660,174.63,+0.01796,-0.01624,0.08291,1.0000,1,0,0,0,+0.000,+0.000,+0.000,+0.00000,-3.241,+0.00002,0.00,+0.00000,0,+0.00000,+0.00000,0.00201,+0.001,0,35.2,34.2
1.131116,0,0,0.290975,0.290975,0.2750,+0.01597,0,1,1,+0.01529,-0.03639,0.08992,173.45,+0.01765,-0.01862,0.08374,1.0000,1,0,0,0,+0.000,+0.000,+0.000,+0.00000,-3.280,+0.00002,0.00,+0.00000,0,+0.00000,+0.00000,0.00216,+0.001,0,35.2,34.2
1.156575,0,0,0.292458,0.292458,0.2750,+0.01746,0,1,1,+0.01436,-0.03922,0.09162,172.94,+0.01728,-0.02095,0.08463,1.0000,1,0,0,0,+0.000,+0.000,+0.000,+0.00000,-3.216,+0.00002,0.00,+0.00000,0,+0.00000,+0.00000,0.00231,+0.001,0,35.2,34.2
1.184310,0,0,0.293241,0.293241,0.2750,+0.01824,0,1,1,+0.01604,-0.03728,0.09280,173.29,+0.01713,-0.02294,0.08562,1.0000,1,0,0,0,+0.000,+0.000,+0.000,+0.00000,-3.149,+0.00001,0.00,+0.00000,0,+0.00000,+0.00000,0.00246,+0.001,0,35.2,34.2
1.211822,0,0,0.294019,0.294019,0.2750,+0.01902,0,1,1,+0.01743,-0.03962,0.09428,172.87,+0.01716,-0.02495,0.08667,1.0000,1,0,0,0,+0.000,+0.000,+0.000,+0.00000,-3.129,+0.00001,0.00,+0.00000,0,+0.00000,+0.00000,0.00292,+0.001,0,35.2,34.2
1.241274,0,0,0.294487,0.294487,0.2750,+0.01949,0,1,1,+0.01729,-0.03990,0.09395,172.82,+0.01718,-0.02687,0.08761,1.0000,1,0,0,0,+0.000,+0.000,+0.000,+0.00000,-3.148,+0.00001,0.00,+0.00000,0,+0.00000,+0.00000,0.00517,+0.001,0,35.2,34.2
1.272195,0,0,0.294621,0.294621,0.2750,+0.01962,0,1,1,+0.01729,-0.03990,0.09395,172.82,+0.01719,-0.02862,0.08846,1.0000,1,0,0,0,+0.000,+0.000,+0.000,+0.00000,-3.408,+0.00001,0.00,+0.00000,0,+0.00000,+0.00000,0.00517,+0.001,0,35.2,34.2
1.301705,0,0,0.293866,0.293866,0.2750,+0.01887,0,1,1,+0.01903,-0.03596,0.09493,173.53,+0.01743,-0.02956,0.08929,1.0000,1,0,0,0,+0.000,+0.000,+0.000,+0.00000,-3.369,+0.00001,0.00,+0.00000,0,+0.00000,+0.00000,0.00755,+0.001,0,35.2,34.2
1.331184,0,0,0.293021,0.293021,0.2750,+0.01802,0,1,1,+0.01877,-0.03561,0.09428,173.59,+0.01760,-0.03034,0.08993,1.0000,1,0,0,0,+0.000,+0.000,+0.000,+0.00000,-3.547,+0.00001,0.00,+0.00000,0,+0.00000,+0.00000,0.00848,+0.001,0,35.2,34.2
1.359045,0,0,0.293127,0.293127,0.2750,+0.01813,0,1,1,+0.01894,-0.04150,0.09655,172.53,+0.01776,-0.03170,0.09074,1.0000,1,0,0,0,+0.000,+0.000,+0.000,+0.00000,-3.763,+0.00001,0.00,+0.00000,0,+0.00000,+0.00000,0.00885,+0.001,0,35.2,34.2
1.392315,0,0,0.293101,0.293101,0.2750,+0.01810,0,1,1,+0.01881,-0.04216,0.09639,172.41,+0.01791,-0.03319,0.09154,1.0000,1,0,0,0,+0.000,+0.000,+0.000,+0.00000,-3.833,+0.00001,0.00,+0.00000,0,+0.00000,+0.00000,0.00891,+0.001,0,35.2,34.2
1.422588,0,0,0.293078,0.293078,0.2750,+0.01808,0,1,1,+0.01897,-0.04332,0.09718,172.20,+0.01805,-0.03452,0.09229,1.0000,1,0,0,0,+0.000,+0.000,+0.000,+0.00000,-3.850,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00889,+0.001,0,35.2,34.2
1.448592,0,0,0.292956,0.292956,0.2750,+0.01796,0,1,1,+0.01900,-0.04361,0.09702,172.15,+0.01816,-0.03557,0.09283,1.0000,1,0,0,0,+0.000,+0.000,+0.000,+0.00000,-3.892,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00891,+0.001,0,35.2,34.2
1.475535,0,0,0.292748,0.292748,0.2750,+0.01775,0,1,1,+0.01853,-0.04390,0.09718,172.10,+0.01820,-0.03656,0.09335,1.0000,1,0,0,0,+0.000,+0.000,+0.000,+0.00000,-3.913,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00930,+0.001,0,35.2,34.2
1.503935,0,0,0.292260,0.292260,0.2750,+0.01726,0,1,1,+0.01743,-0.04292,0.09590,172.28,+0.01811,-0.03735,0.09367,1.0000,1,0,0,0,+0.000,+0.000,+0.000,+0.00000,-3.903,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.01663,+0.001,0,35.2,34.2
1.533433,0,0,0.291704,0.291704,0.2750,+0.01670,0,1,1,+0.01743,-0.04292,0.09590,172.28,+0.01802,-0.03806,0.09395,1.0000,1,0,0,0,+0.000,+0.000,+0.000,+0.00000,-3.944,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.01663,+0.001,0,35.2,34.2
1.564265,0,0,0.291096,0.291096,0.2750,+0.01610,0,1,1,+0.01778,-0.04295,0.09686,172.27,+0.01799,-0.03872,0.09434,1.0000,1,0,0,0,+0.000,+0.000,+0.000,+0.00000,-3.963,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.05201,+0.001,0,35.2,34.2
1.592930,0,0,0.290520,0.290520,0.2750,+0.01552,0,1,1,+0.01778,-0.04295,0.09686,172.27,+0.01796,-0.03925,0.09466,1.0000,1,0,0,0,+0.000,+0.000,+0.000,+0.00000,-4.100,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.05201,+0.001,0,35.2,34.2
1.621400,0,0,0.289512,0.289512,0.2750,+0.01451,0,1,1,+0.01968,-0.04017,0.09686,172.77,+0.01818,-0.03936,0.09493,1.0000,1,0,0,0,+0.000,+0.000,+0.000,+0.00000,-4.191,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.05921,+0.001,0,35.2,34.2
1.650696,0,0,0.288652,0.288652,0.2750,+0.01365,0,1,1,+0.02002,-0.04055,0.09702,172.70,+0.01841,-0.03951,0.09520,1.0000,1,0,0,0,+0.000,+0.000,+0.000,+0.00000,-4.226,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.06177,+0.001,0,35.2,34.2
1.677869,0,0,0.287243,0.287243,0.2750,+0.01224,0,1,1,+0.02235,-0.03598,0.09985,173.52,+0.01888,-0.03909,0.09576,1.0000,1,0,0,0,+0.000,+0.000,+0.000,+0.00000,-4.358,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.06000,+0.001,0,35.2,34.2
1.704513,0,0,0.287123,0.287123,0.2750,+0.01212,0,1,1,+0.02226,-0.04302,0.10304,172.26,+0.01928,-0.03955,0.09661,1.0000,1,0,0,0,+0.000,+0.000,+0.000,+0.00000,-4.397,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.05648,+0.001,0,35.2,34.2
1.730105,0,0,0.286965,0.286965,0.2750,+0.01196,0,1,1,+0.02226,-0.04302,0.10304,172.26,+0.01962,-0.03995,0.09734,1.0000,1,0,0,0,+0.000,+0.000,+0.000,+0.00000,-4.384,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.05648,+0.001,0,35.2,34.2
1.757152,0,0,0.286096,0.286096,0.2750,+0.01110,0,1,1,+0.01938,-0.03859,0.10379,173.05,+0.01959,-0.03978,0.09811,1.0000,1,0,0,0,+0.000,+0.000,+0.000,+0.00000,-4.508,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.05091,+0.001,0,35.2,34.2
1.785681,0,0,0.284899,0.284899,0.2750,+0.00990,0,1,1,+0.01901,-0.03591,0.10199,173.54,+0.01952,-0.03930,0.09859,1.0000,1,0,0,0,+0.000,+0.000,+0.000,+0.00000,-4.676,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.04292,+0.001,0,35.2,34.2
1.810641,0,0,0.283029,0.283029,0.2750,+0.00803,0,1,1,+0.01958,-0.02889,0.09860,174.80,+0.01952,-0.03815,0.09859,1.0000,1,0,0,0,+0.000,+0.000,+0.000,+0.00000,-4.723,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.03313,+0.001,0,35.2,34.2
1.838529,0,0,0.280225,0.280225,0.2750,+0.00523,0,1,1,+0.01695,-0.02145,0.09655,176.14,+0.01921,-0.03610,0.09834,1.0000,1,0,0,0,+0.000,+0.000,+0.000,+0.00000,-4.809,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.02701,+0.001,0,35.2,34.2
1.865893,0,0,0.277561,0.277561,0.2750,+0.00256,0,1,1,+0.01802,-0.01809,0.09510,176.74,+0.01907,-0.03393,0.09795,1.0000,1,0,0,0,+0.000,+0.000,+0.000,+0.00000,-4.880,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.02276,+0.001,0,35.2,34.2
1.895651,0,0,0.275371,0.275371,0.2750,+0.00037,0,1,1,+0.01802,-0.01809,0.09510,176.74,+0.01893,-0.03188,0.09758,1.0000,1,0,0,0,+0.000,+0.000,+0.000,+0.00000,-4.993,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.02276,+0.001,0,35.2,34.2
1.925010,0,0,0.273066,0.273066,0.2750,-0.00193,0,1,1,+0.01940,-0.01369,0.09718,177.54,+0.01899,-0.02955,0.09753,1.0000,1,0,0,0,+0.000,+0.000,+0.000,+0.00000,-5.133,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.01908,+0.001,0,35.2,34.2
1.953325,0,0,0.271587,0.271587,0.2750,-0.00341,0,1,1,+0.02179,-0.01474,0.09860,177.35,+0.01934,-0.02772,0.09766,1.0000,1,0,0,0,+0.000,+0.000,+0.000,+0.00000,-5.225,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.01698,+0.001,0,35.2,34.2
1.979815,0,0,0.271059,0.271059,0.2750,-0.00394,0,1,1,+0.02246,-0.01793,0.10153,176.77,+0.01970,-0.02657,0.09812,1.0000,1,0,0,0,+0.000,+0.000,+0.000,+0.00000,-5.355,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.01501,+0.001,0,35.2,34.2
2.007506,0,0,0.271414,0.271414,0.2750,-0.00359,0,1,1,+0.02133,-0.02239,0.10259,175.97,+0.01990,-0.02606,0.09866,1.0000,1,0,0,0,+0.000,+0.000,+0.000,+0.00000,-5.457,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.01401,+0.001,0,35.2,34.2
2.036265,0,0,0.272647,0.272647,0.2750,-0.00235,0,1,1,+0.02145,-0.02770,0.10289,175.01,+0.02010,-0.02627,0.09919,1.0000,1,0,0,0,+0.000,+0.000,+0.000,+0.00000,-5.612,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.01329,+0.001,0,35.6,35.6
2.067933,0,0,0.273785,0.273785,0.2750,-0.00122,0,1,1,+0.02145,-0.02770,0.10289,175.01,+0.02028,-0.02646,0.09970,1.0000,1,0,0,0,+0.000,+0.000,+0.000,+0.00000,-5.742,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.01329,+0.001,0,35.6,35.6
2.099631,0,0,0.275664,0.275664,0.2750,+0.00066,0,1,1,+0.02178,-0.03315,0.10556,174.03,+0.02049,-0.02738,0.10050,1.0000,1,0,1,0,+0.000,-1.174,-1.174,-0.00512,-5.887,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.01255,+0.001,0,35.6,35.6
2.130543,0,0,0.278319,0.278319,0.2750,+0.00332,0,1,1,+0.02664,-0.04035,0.11318,172.74,+0.02131,-0.02911,0.10220,1.0000,1,0,1,0,+0.000,-1.221,-1.221,-0.00533,-5.989,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.01146,+0.001,0,35.6,35.6
2.163167,0,0,0.280452,0.280452,0.2750,+0.00545,0,1,1,+0.02664,-0.04035,0.11318,172.74,+0.02206,-0.03069,0.10374,1.0000,1,0,1,0,+0.000,-1.264,-1.264,-0.00517,-6.127,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.01146,-0.041,0,35.6,35.6
2.193399,0,0,0.281318,0.281318,0.2750,+0.00632,0,1,1,+0.02230,-0.03642,0.11928,173.44,+0.02209,-0.03144,0.10578,1.0000,1,0,1,0,+0.000,-1.266,-1.266,-0.00458,-6.249,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.01114,-0.152,0,35.6,35.6
2.225059,0,0,0.281752,0.281752,0.2750,+0.00675,0,1,1,+0.02093,-0.03504,0.11928,173.69,+0.02193,-0.03193,0.10762,1.0000,1,0,1,0,+0.000,-1.257,-1.257,-0.00427,-6.353,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.01069,-0.224,0,35.6,35.6
2.257780,0,0,0.281978,0.281978,0.2750,+0.00698,0,1,1,+0.02108,-0.03457,0.11902,173.78,+0.02181,-0.03230,0.10923,1.0000,1,0,1,0,+0.000,-1.250,-1.250,-0.00389,-6.481,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.01044,-0.311,0,35.6,35.6
2.289730,0,0,0.282334,0.282334,0.2750,+0.00733,0,1,1,+0.02177,-0.03586,0.12006,173.55,+0.02181,-0.03279,0.11072,1.0000,1,0,1,0,+0.000,-1.249,-1.249,-0.00362,-6.620,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.01039,-0.373,0,35.6,35.6
2.319695,0,0,0.282288,0.282288,0.2750,+0.00729,0,1,1,+0.02271,-0.03418,0.11889,173.85,+0.02192,-0.03297,0.11178,1.0000,1,0,1,0,+0.000,-1.256,-1.256,-0.00347,-6.734,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.01043,-0.419,0,35.6,35.6
2.349463,0,0,0.282169,0.282169,0.2750,+0.00717,0,1,1,+0.01736,-0.03385,0.12083,173.91,+0.02133,-0.03309,0.11295,1.0000,1,0,1,0,+0.000,-1.222,-1.222,-0.00322,-7.033,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.01060,-0.446,0,35.6,35.6
2.380677,0,0,0.282140,0.282140,0.2750,+0.00714,0,1,1,+0.02007,-0.03443,0.12385,173.80,+0.02116,-0.03327,0.11443,1.0000,1,0,1,0,+0.000,-1.213,-1.213,-0.00303,-7.170,-0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.01069,-0.480,0,35.6,35.6
2.411250,0,0,0.282227,0.282227,0.2750,+0.00723,0,1,1,+0.02119,-0.03526,0.12669,173.65,+0.02117,-0.03353,0.11605,1.0000,1,0,1,0,+0.000,-1.213,-1.213,-0.00294,-7.242,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.01076,-0.505,0,35.6,35.6
