t,seg,active_gate,thrust,thrust_cmd,base_thrust,vtrim,descent_on,gate_v_ok,gate_found,u_err,v_err,size_frac,cy,steer,des_roll_deg,roll_n,est_pitch_deg,gyro_pitch,des_pitch_deg,pitch_n,tube_found,u_tube,curvature,area_frac,est_roll_deg,hold_on,loop_hz,det_hz
1.360160,0,0,0.280607,0.280607,0.2750,+0.00561,0,1,1,+0.01864,-0.03654,0.09313,173.42,0,+0.000,+0.00000,-3.852,+0.00001,-17.80,+0.00000,0,+0.00000,+0.00000,0.05164,+0.003,0,35.4,34.5
1.385583,0,0,0.279308,0.279308,0.2750,+0.00431,0,1,1,+0.01879,-0.03541,0.09263,173.63,0,+0.000,+0.00000,-3.860,+0.00001,-17.80,+0.00000,0,+0.00000,+0.00000,0.03701,+0.003,0,35.4,34.5
1.416500,0,0,0.281295,0.281295,0.2750,+0.00630,0,1,1,+0.01913,-0.03693,0.09313,173.35,0,+0.000,+0.00000,-3.845,+0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.02921,+0.003,0,35.4,34.5
1.443965,0,0,0.277966,0.277966,0.2750,+0.00297,0,1,1,+0.01914,-0.03415,0.09179,173.85,0,+0.000,+0.00000,-3.943,+0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.02444,+0.002,0,35.4,34.5
1.471623,0,0,0.272065,0.272065,0.2750,-0.00294,0,1,1,+0.01926,-0.02879,0.08941,174.82,0,+0.000,+0.00000,-4.051,+0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.01951,+0.002,0,35.4,34.5
1.500598,0,0,0.273286,0.273286,0.2750,-0.00171,0,1,1,+0.01926,-0.02879,0.08941,174.82,0,+0.000,+0.00000,-3.831,+0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.01951,+0.002,0,35.4,34.5
1.531290,0,0,0.268537,0.268537,0.2750,-0.00646,0,1,1,+0.01763,-0.02375,0.08607,175.72,0,+0.000,+0.00000,-3.773,+0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.01549,+0.002,0,35.4,34.5
1.558089,0,0,0.270093,0.270093,0.2750,-0.00491,0,1,1,+0.01763,-0.02375,0.08607,175.72,0,+0.000,+0.00000,-3.816,+0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.01549,+0.002,0,35.4,34.5
1.588626,0,0,0.271583,0.271583,0.2750,-0.00342,0,1,1,+0.01820,-0.02377,0.08819,175.72,0,+0.000,+0.00000,-3.977,+0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.01392,+0.002,0,35.4,34.5
1.616580,0,0,0.272573,0.272573,0.2750,-0.00243,0,1,1,+0.02047,-0.02364,0.09061,175.74,0,+0.000,+0.00000,-4.079,+0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.01322,+0.002,0,35.4,34.5
1.647298,0,0,0.278433,0.278433,0.2750,+0.00343,0,1,1,+0.02109,-0.02780,0.09078,175.00,0,+0.000,+0.00000,-4.174,+0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.01259,+0.002,0,35.4,34.5
1.676165,0,0,0.288337,0.288337,0.2750,+0.01334,0,1,1,+0.02235,-0.03615,0.09493,173.49,0,+0.000,+0.00000,-4.276,+0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.01209,+0.002,0,35.4,34.5
1.704353,0,0,0.290134,0.290134,0.2750,+0.01513,0,1,1,+0.02175,-0.03871,0.09686,173.03,0,+0.000,+0.00000,-4.420,+0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.01173,+0.001,0,35.4,34.5
1.736822,0,0,0.290822,0.290822,0.2750,+0.01582,0,1,1,+0.02037,-0.04069,0.09891,172.68,0,+0.000,+0.00000,-4.509,+0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.01133,+0.001,0,35.4,34.5
1.761708,0,0,0.289497,0.289497,0.2750,+0.01450,0,1,1,+0.02037,-0.04069,0.09891,172.68,0,+0.000,+0.00000,-4.588,+0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.01133,+0.001,0,35.4,34.5
1.792909,0,0,0.288289,0.288289,0.2750,+0.01329,0,1,1,+0.01982,-0.04084,0.10229,172.65,1,-1.136,-0.00496,-4.653,+0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.01092,+0.001,0,35.4,34.5
1.820158,0,0,0.282045,0.282045,0.2750,+0.00705,0,1,1,+0.01973,-0.03641,0.10289,173.45,1,-1.131,-0.00494,-4.689,+0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.01017,+0.001,0,35.4,34.5
1.849284,0,0,0.282969,0.282969,0.2750,+0.00797,0,1,1,+0.01808,-0.03737,0.10423,173.27,1,-1.036,-0.00414,-4.751,+0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00974,-0.039,0,35.4,34.5
1.876918,0,0,0.282339,0.282339,0.2750,+0.00734,0,1,1,+0.01843,-0.03710,0.10364,173.32,1,-1.056,-0.00382,-4.964,+0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00967,-0.121,0,35.4,34.5
1.904390,0,0,0.290991,0.290991,0.2750,+0.01599,0,1,1,+0.01885,-0.04465,0.10701,171.96,1,-1.080,-0.00368,-5.030,+0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00959,-0.191,0,35.4,34.5
1.934187,0,0,0.288218,0.288218,0.2750,+0.01322,0,1,1,+0.01940,-0.04353,0.10599,172.16,1,-1.112,-0.00360,-5.160,+0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00930,-0.249,0,35.4,34.5
1.964958,0,0,0.287154,0.287154,0.2750,+0.01215,0,1,1,+0.01940,-0.04353,0.10599,172.16,1,-1.112,-0.00340,-5.266,+0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00930,-0.293,0,35.4,34.5
1.994060,0,0,0.284265,0.284265,0.2750,+0.00927,0,1,1,+0.02075,-0.04177,0.10628,172.48,1,-1.189,-0.00354,-5.374,+0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00917,-0.339,0,35.4,34.5
2.021311,0,0,0.284536,0.284536,0.2750,+0.00954,0,1,1,+0.01715,-0.04234,0.10758,172.38,1,-0.983,-0.00250,-5.484,+0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00906,-0.372,0,35.0,35.0
2.049418,0,0,0.283260,0.283260,0.2750,+0.00826,0,1,1,+0.01692,-0.04162,0.10915,172.51,1,-0.969,-0.00232,-5.593,+0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00905,-0.399,0,35.0,35.0
2.078792,0,0,0.282684,0.282684,0.2750,+0.00768,0,1,1,+0.01699,-0.04135,0.10844,172.56,1,-0.974,-0.00225,-5.702,+0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00891,-0.428,0,35.0,35.0
2.107140,0,0,0.287653,0.287653,0.2750,+0.01265,0,1,1,+0.01980,-0.04575,0.10999,171.77,1,-1.135,-0.00295,-5.880,+0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00889,-0.434,0,35.0,35.0
2.137595,0,0,0.291881,0.291881,0.2750,+0.01688,0,1,1,+0.01991,-0.05018,0.11180,170.97,1,-1.141,-0.00292,-5.928,+0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00874,-0.447,0,35.0,35.0
2.164565,0,0,0.290532,0.290532,0.2750,+0.01553,0,1,1,+0.01991,-0.05018,0.11180,170.97,1,-1.141,-0.00282,-5.968,+0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00874,-0.466,0,35.0,35.0
2.197405,0,0,0.285342,0.285342,0.2750,+0.01034,0,1,1,+0.01954,-0.04682,0.11139,171.57,1,-1.120,-0.00256,-6.049,+0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00869,-0.501,0,35.0,35.0
2.228194,0,0,0.281154,0.281154,0.2750,+0.00615,0,1,1,+0.01723,-0.04362,0.11153,172.15,1,-0.987,-0.00191,-6.141,+0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00865,-0.518,0,35.0,35.0
2.256958,0,0,0.275875,0.275875,0.2750,+0.00088,0,1,1,+0.01492,-0.03898,0.11480,172.98,1,-0.855,-0.00127,-6.154,+0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00885,-0.534,0,35.0,35.0
2.288900,0,0,0.276697,0.276697,0.2750,+0.00170,0,1,1,+0.01583,-0.03888,0.11640,173.00,1,-0.907,-0.00151,-6.252,+0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00909,-0.540,0,35.0,35.0
2.319653,0,0,0.275767,0.275767,0.2750,+0.00077,0,1,1,+0.01725,-0.03741,0.11680,173.27,1,-0.988,-0.00192,-6.396,-0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.01083,-0.534,0,35.0,35.0
2.346101,0,0,0.281678,0.281678,0.2750,+0.00668,0,1,1,+0.01818,-0.04175,0.11889,172.48,1,-1.041,-0.00219,-6.538,-0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.02133,-0.523,0,35.0,35.0
2.374943,0,0,0.283252,0.283252,0.2750,+0.00825,0,1,1,+0.01663,-0.04310,0.11954,172.24,1,-0.953,-0.00174,-6.537,+0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.03769,-0.534,0,35.0,35.0
2.408227,0,0,0.280671,0.280671,0.2750,+0.00567,0,1,1,+0.01421,-0.04106,0.12031,172.61,1,-0.814,-0.00111,-6.729,-0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.05329,-0.535,0,35.0,35.0
2.439495,0,0,0.280826,0.280826,0.2750,+0.00583,0,1,1,+0.01421,-0.04106,0.12031,172.61,1,-0.814,-0.00114,-6.856,+0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.05329,-0.534,0,35.0,35.0
2.466263,0,0,0.277103,0.277103,0.2750,+0.00210,0,1,1,+0.01500,-0.03780,0.12108,173.20,1,-0.859,-0.00141,-6.997,+0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.06761,-0.520,0,35.0,35.0
2.496257,0,0,0.266612,0.266612,0.2750,-0.00839,0,1,1,+0.01562,-0.02819,0.12057,174.93,1,-0.895,-0.00166,-7.148,+0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.07392,-0.502,0,35.0,35.0
2.528120,0,0,0.262900,0.262900,0.2750,-0.01210,0,1,1,+0.01708,-0.02300,0.11902,175.86,1,-0.978,-0.00210,-7.344,+0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.07777,-0.481,0,35.0,35.0
2.560205,0,0,0.254990,0.254990,0.2750,-0.02001,0,1,1,+0.01560,-0.01369,0.11534,177.54,1,-0.894,-0.00178,-7.638,+0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.06596,-0.468,0,35.0,35.0
2.589868,0,0,0.254669,0.254669,0.2750,-0.02033,0,1,1,+0.01464,-0.01026,0.11520,178.15,1,-0.839,-0.00151,-7.846,-0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.06060,-0.472,0,35.0,35.0
2.618958,0,0,0.258099,0.258099,0.2750,-0.01690,0,1,1,+0.01184,-0.01014,0.11876,178.18,1,-0.679,-0.00076,-8.000,-0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.05570,-0.484,0,35.0,35.0
2.647786,0,0,0.255696,0.255696,0.2750,-0.01930,0,1,1,+0.01116,-0.00552,0.11954,179.01,1,-0.640,-0.00053,-8.106,-0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.05217,-0.501,0,35.0,35.0
2.675862,0,0,0.255697,0.255697,0.2750,-0.01930,0,1,1,+0.01319,-0.00280,0.12070,179.50,1,-0.756,-0.00099,-8.168,-0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.04226,-0.516,0,35.0,35.0
2.704582,0,0,0.262962,0.262962,0.2750,-0.01204,0,1,1,+0.01273,-0.00631,0.12184,178.86,1,-0.730,-0.00098,-8.349,+0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.03043,-0.499,0,35.0,35.0
2.734936,0,0,0.265158,0.265158,0.2750,-0.00984,0,1,1,+0.01273,-0.00631,0.12184,178.86,1,-0.730,-0.00106,-8.576,+0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.03043,-0.477,0,35.0,35.0
2.761023,0,0,0.280810,0.287008,0.2750,+0.01201,0,1,1,+0.01320,-0.02343,0.13275,175.78,1,-0.756,-0.00123,-8.747,+0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.02490,-0.463,0,35.0,35.0
2.794296,0,0,0.285508,0.285508,0.2750,+0.01051,0,1,1,+0.01320,-0.02343,0.13275,175.78,1,-0.756,-0.00132,-8.962,+0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.02490,-0.442,0,35.0,35.0
2.824934,0,0,0.296498,0.296498,0.2750,+0.02150,0,1,1,+0.01419,-0.03392,0.13856,173.89,1,-0.813,-0.00166,-9.158,+0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.02597,-0.420,0,35.0,35.0
2.856158,0,0,0.304847,0.304847,0.2750,+0.02985,0,1,1,+0.01432,-0.04356,0.14635,172.16,1,-0.820,-0.00178,-9.339,+0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.02855,-0.397,0,35.0,35.0
2.885476,0,0,0.302803,0.302803,0.2750,+0.02780,0,1,1,+0.01602,-0.04502,0.15031,171.90,1,-0.918,-0.00221,-9.400,-0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.03153,-0.394,0,35.0,35.0
2.916754,0,0,0.300487,0.300487,0.2750,+0.02549,0,1,1,+0.01515,-0.04610,0.15184,171.70,1,-0.868,-0.00194,-9.438,-0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.03672,-0.403,0,35.0,35.0
2.950539,0,0,0.305000,0.305000,0.2750,+0.03000,0,1,1,+0.01642,-0.05738,0.15704,169.67,1,-0.941,-0.00205,-9.438,-0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.04196,-0.446,0,35.0,35.0
2.981482,0,0,0.305000,0.305000,0.2750,+0.03000,0,1,1,+0.01553,-0.05859,0.16063,169.45,1,-0.890,-0.00167,-9.438,-0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.05168,-0.484,0,35.0,35.0
3.015096,0,0,0.300250,0.300250,0.2750,+0.02525,0,1,1,+0.01407,-0.05631,0.16283,169.86,1,-0.806,-0.00121,-9.501,-0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.05764,-0.507,0,35.0,35.0
3.047915,0,0,0.301617,0.301617,0.2750,+0.02662,0,1,1,+0.01551,-0.06005,0.16602,169.19,1,-0.889,-0.00141,-9.501,-0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.05187,-0.546,0,33.1,33.1
3.081597,0,0,0.295960,0.295960,0.2750,+0.02096,0,1,1,+0.01470,-0.05782,0.16915,169.59,1,-0.843,-0.00133,-9.640,-0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.03904,-0.525,0,33.1,33.1
3.117811,0,0,0.295108,0.295108,0.2750,+0.02011,0,1,1,+0.01246,-0.05909,0.17240,169.36,1,-0.714,-0.00087,-9.760,+0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.03627,-0.500,0,33.1,33.1
3.152456,0,0,0.291020,0.291020,0.2750,+0.01602,0,1,1,+0.01219,-0.05724,0.17682,169.70,1,-0.698,-0.00086,-9.860,+0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.01875,-0.487,0,33.1,33.1
