t,seg,active_gate,thrust,thrust_cmd,base_thrust,vtrim,descent_on,gate_v_ok,gate_found,u_err,v_err,size_frac,cy,steer,bank_seg,ff_bank_deg,trim_deg,des_roll_deg,roll_n,est_pitch_deg,gyro_pitch,des_pitch_deg,pitch_n,tube_found,u_tube,curvature,area_frac,est_roll_deg,hold_on,loop_hz,det_hz
0.006843,0,0,0.275000,0.275000,0.2750,+0.00000,0,0,1,+0.02169,-0.01096,0.08184,178.03,0,0,+0.000,+0.000,+0.000,+0.00000,-17.802,+0.00000,0.00,+0.00000,1,-0.01576,-0.00387,0.01839,+0.015,0,0.0,0.0
0.045935,0,0,0.275000,0.275000,0.2750,+0.00000,0,0,1,+0.02192,-0.01177,0.08221,177.88,0,0,+0.000,+0.000,+0.000,+0.00000,-17.802,+0.00000,0.00,+0.00000,1,-0.01648,-0.00289,0.01827,+0.015,0,0.0,0.0
0.076258,0,0,0.275000,0.275000,0.2750,+0.00000,0,0,1,+0.02148,-0.01253,0.08240,177.75,0,0,+0.000,+0.000,+0.000,+0.00000,-17.874,-0.01038,0.00,+0.00000,1,-0.01604,-0.00541,0.01806,+0.002,0,0.0,0.0
0.106736,0,0,0.275000,0.275000,0.2750,+0.00000,0,0,1,+0.02028,-0.01234,0.08184,177.78,0,0,+0.000,+0.000,+0.000,+0.00000,-17.493,-0.00434,0.00,+0.00000,1,-0.01803,-0.00157,0.01806,+0.022,0,0.0,0.0
0.134335,0,0,0.275000,0.275000,0.2750,+0.00000,0,0,1,+0.02028,-0.01234,0.08184,177.78,0,0,+0.000,+0.000,+0.000,+0.00000,-16.740,-0.00009,0.00,+0.00000,1,-0.01803,-0.00157,0.01806,+0.022,0,0.0,0.0
0.164521,0,0,0.275000,0.275000,0.2750,+0.00000,0,0,1,+0.02056,-0.01362,0.08259,177.55,0,0,+0.000,+0.000,+0.000,+0.00000,-15.574,+0.00652,0.00,+0.00000,1,-0.01871,+0.00114,0.01797,+0.020,0,0.0,0.0
0.192198,0,0,0.275000,0.275000,0.2750,+0.00000,0,0,1,+0.02059,-0.01463,0.08315,177.37,0,0,+0.000,+0.000,+0.000,+0.00000,-14.717,+0.00326,0.00,+0.00000,1,-0.01847,+0.00007,0.01786,+0.020,0,0.0,0.0
0.224049,0,0,0.275000,0.275000,0.2750,+0.00000,0,0,1,+0.02057,-0.01736,0.08480,176.88,0,0,+0.000,+0.000,+0.000,+0.00000,-13.514,+0.00049,0.00,+0.00000,1,-0.01281,-0.00918,0.01772,+0.018,0,0.0,0.0
0.253793,0,0,0.275000,0.275000,0.2750,+0.00000,0,0,1,+0.02058,-0.01874,0.08535,176.63,0,0,+0.000,+0.000,+0.000,+0.00000,-12.750,+0.00096,0.00,+0.00000,1,-0.01320,-0.01027,0.01777,+0.018,0,0.0,0.0
0.282164,0,0,0.275000,0.275000,0.2750,+0.00000,0,0,1,+0.02153,-0.01928,0.08571,176.53,0,0,+0.000,+0.000,+0.000,+0.00000,-11.778,+0.00095,0.00,+0.00000,1,-0.02133,-0.00128,0.01796,+0.016,0,0.0,0.0
0.312012,0,0,0.275000,0.275000,0.2750,+0.00000,0,0,1,+0.02178,-0.01917,0.08553,176.55,0,0,+0.000,+0.000,+0.000,+0.00000,-11.061,+0.00078,0.00,+0.00000,1,-0.02851,+0.00315,0.01905,+0.015,0,0.0,0.0
0.342454,0,0,0.275000,0.275000,0.2750,+0.00000,0,0,1,+0.02107,-0.02052,0.08642,176.31,0,0,+0.000,+0.000,+0.000,+0.00000,-10.279,+0.00067,0.00,+0.00000,1,-0.12280,+0.09367,0.02505,+0.014,0,0.0,0.0
0.371783,0,0,0.275000,0.275000,0.2750,+0.00000,0,0,1,+0.02107,-0.02052,0.08642,176.31,0,0,+0.000,+0.000,+0.000,+0.00000,-9.683,+0.00060,0.00,+0.00000,1,-0.12280,+0.09367,0.02505,+0.014,0,0.0,0.0
0.398575,0,0,0.275000,0.275000,0.2750,+0.00000,0,0,1,+0.01996,-0.01807,0.08480,176.75,0,0,+0.000,+0.000,+0.000,+0.00000,-9.175,+0.00056,0.00,+0.00000,1,-0.01113,-0.04859,0.11803,+0.013,0,0.0,0.0
0.427382,0,0,0.275000,0.275000,0.2750,+0.00000,0,0,1,+0.01884,-0.01518,0.08108,177.27,0,0,+0.000,+0.000,+0.000,+0.00000,-8.671,+0.00048,0.00,+0.00000,1,-0.00610,+0.00425,0.16786,+0.012,0,0.0,0.0
0.455513,0,0,0.275000,0.275000,0.2750,+0.00000,0,0,1,+0.01513,+0.00365,0.06849,180.66,0,0,+0.000,+0.000,+0.000,+0.00000,-8.023,+0.00041,0.00,+0.00000,1,-0.00391,+0.00413,0.18869,+0.011,0,0.0,0.0
0.482896,0,0,0.275000,0.275000,0.2750,+0.00000,0,0,1,+0.01471,+0.01767,0.06261,183.18,0,0,+0.000,+0.000,+0.000,+0.00000,-7.590,+0.00037,0.00,+0.00000,1,-0.00652,+0.00772,0.18240,+0.011,0,0.0,0.0
0.513071,0,0,0.275000,0.275000,0.2750,+0.00000,0,0,1,+0.01620,+0.02641,0.06334,184.75,0,0,+0.000,+0.000,+0.000,+0.00000,-7.258,+0.00034,0.00,+0.00000,1,-0.01243,+0.01321,0.15138,+0.010,0,0.0,0.0
0.541043,0,0,0.275000,0.275000,0.2750,+0.00000,0,0,1,+0.01836,+0.02762,0.06667,184.97,0,0,+0.000,+0.000,+0.000,+0.00000,-6.754,+0.00028,0.00,+0.00000,1,-0.01624,+0.01443,0.11257,+0.010,0,0.0,0.0
0.569283,0,0,0.275000,0.275000,0.2750,+0.00000,0,0,1,+0.01836,+0.02762,0.06667,184.97,0,0,+0.000,+0.000,+0.000,+0.00000,-6.355,+0.00025,0.00,+0.00000,1,-0.01624,+0.01443,0.11257,+0.009,0,0.0,0.0
0.599611,0,0,0.275000,0.275000,0.2750,+0.00000,0,0,1,+0.01871,+0.01926,0.07136,183.47,0,0,+0.000,+0.000,+0.000,+0.00000,-6.086,+0.00022,0.00,+0.00000,1,-0.04057,+0.03833,0.08276,+0.009,0,0.0,0.0
0.630618,0,0,0.275000,0.275000,0.2750,+0.00000,0,0,1,+0.02003,+0.01346,0.07454,182.42,0,0,+0.000,+0.000,+0.000,+0.00000,-5.700,+0.00020,0.00,+0.00000,1,-0.10907,+0.10555,0.05969,+0.008,0,0.0,0.0
0.663439,0,0,0.275000,0.275000,0.2750,+0.00000,0,0,1,+0.02187,+0.00793,0.07698,181.43,0,0,+0.000,+0.000,+0.000,+0.00000,-5.333,+0.00017,0.00,+0.00000,1,-0.04938,+0.04250,0.04538,+0.007,0,0.0,0.0
0.694879,0,0,0.275000,0.275000,0.2750,+0.00000,0,0,1,+0.02073,+0.00584,0.07778,181.05,0,0,+0.000,+0.000,+0.000,+0.00000,-5.015,+0.00014,0.00,+0.00000,1,-0.04990,+0.03718,0.03764,+0.007,0,0.0,0.0
0.726662,0,0,0.275000,0.275000,0.2750,+0.00000,0,0,1,+0.02066,+0.00135,0.07974,180.24,0,0,+0.000,+0.000,+0.000,+0.00000,-4.831,+0.00013,0.00,+0.00000,1,-0.07963,+0.05647,0.03209,+0.007,0,0.0,0.0
0.757158,0,0,0.275000,0.275000,0.2750,+0.00000,0,0,1,+0.02053,+0.00317,0.07857,180.57,0,0,+0.000,+0.000,+0.000,+0.00000,-4.570,+0.00011,0.00,+0.00000,1,-0.11172,+0.06989,0.02688,+0.006,0,0.0,0.0
0.785109,0,0,0.275000,0.275000,0.2750,+0.00000,0,0,1,+0.02060,+0.00085,0.08032,180.15,0,0,+0.000,+0.000,+0.000,+0.00000,-4.449,+0.00010,0.00,+0.00000,1,-0.10476,+0.05497,0.02271,+0.006,0,0.0,0.0
0.815575,0,0,0.275000,0.275000,0.2750,+0.00000,0,0,1,+0.02077,-0.00239,0.08127,179.57,0,0,+0.000,+0.000,+0.000,+0.00000,-4.203,+0.00009,0.00,+0.00000,1,-0.20648,+0.17148,0.01585,+0.005,0,0.0,0.0
0.847036,0,0,0.275000,0.275000,0.2750,+0.00000,0,0,1,+0.02049,-0.00693,0.08296,178.75,0,0,+0.000,+0.000,+0.000,+0.00000,-3.965,+0.00008,0.00,+0.00000,0,+0.00000,+0.00000,0.01310,+0.005,0,0.0,0.0
0.876299,0,0,0.275000,0.275000,0.2750,+0.00000,0,0,1,+0.02023,-0.01131,0.08389,177.96,0,0,+0.000,+0.000,+0.000,+0.00000,-3.928,+0.00006,0.00,+0.00000,0,+0.00000,+0.00000,0.01032,+0.005,0,0.0,0.0
0.905366,0,0,0.275000,0.275000,0.2750,+0.00000,0,0,1,+0.02023,-0.01131,0.08389,177.96,0,0,+0.000,+0.000,+0.000,+0.00000,-3.810,+0.00006,0.00,+0.00000,0,+0.00000,+0.00000,0.01032,+0.005,0,0.0,0.0
0.938678,0,0,0.275000,0.275000,0.2750,+0.00000,0,0,1,+0.01501,-0.02112,0.08975,176.20,0,0,+0.000,+0.000,+0.000,+0.00000,-3.685,+0.00005,0.00,+0.00000,0,+0.00000,+0.00000,0.00788,+0.004,0,0.0,0.0
0.966784,0,0,0.275000,0.275000,0.2750,+0.00000,0,0,1,+0.01501,-0.02112,0.08975,176.20,0,0,+0.000,+0.000,+0.000,+0.00000,-3.611,+0.00005,0.00,+0.00000,0,+0.00000,+0.00000,0.00788,+0.004,0,0.0,0.0
0.994593,0,0,0.275000,0.275000,0.2750,+0.00000,0,0,1,+0.01582,-0.02103,0.08992,176.21,0,0,+0.000,+0.000,+0.000,+0.00000,-3.509,+0.00004,0.00,+0.00000,0,+0.00000,+0.00000,0.00539,+0.004,0,0.0,0.0
1.023912,0,0,0.275000,0.275000,0.2750,+0.00000,0,0,1,+0.01611,-0.02894,0.08924,174.79,0,0,+0.000,+0.000,+0.000,+0.00000,-3.461,+0.00003,0.00,+0.00000,0,+0.00000,+0.00000,0.00317,+0.004,0,34.3,33.3
1.051295,0,0,0.275000,0.275000,0.2750,+0.00000,0,0,1,+0.01583,-0.02643,0.08941,175.24,0,0,+0.000,+0.000,+0.000,+0.00000,-3.626,+0.00003,0.00,+0.00000,0,+0.00000,+0.00000,0.00189,+0.004,0,34.3,33.3
1.078764,0,0,0.275000,0.275000,0.2750,+0.00000,0,0,1,+0.01509,-0.02743,0.08924,175.06,0,0,+0.000,+0.000,+0.000,+0.00000,-3.531,+0.00003,0.00,+0.00000,0,+0.00000,+0.00000,0.00202,+0.003,0,34.3,33.3
1.108406,0,0,0.275000,0.275000,0.2750,+0.00000,0,0,1,+0.01477,-0.02720,0.08941,175.10,0,0,+0.000,+0.000,+0.000,+0.00000,-3.473,+0.00002,0.00,+0.00000,0,+0.00000,+0.00000,0.00183,+0.003,0,34.3,33.3
1.137452,0,0,0.275000,0.275000,0.2750,+0.00000,0,0,1,+0.01477,-0.02720,0.08941,175.10,0,0,+0.000,+0.000,+0.000,+0.00000,-3.404,+0.00002,0.00,+0.00000,0,+0.00000,+0.00000,0.00183,+0.003,0,34.3,33.3
1.163653,0,0,0.275000,0.275000,0.2750,+0.00000,0,0,1,+0.01473,-0.02720,0.08975,175.10,0,0,+0.000,+0.000,+0.000,+0.00000,-3.348,+0.00002,0.00,+0.00000,0,+0.00000,+0.00000,0.00181,+0.003,0,34.3,33.3
1.189658,0,0,0.275000,0.275000,0.2750,+0.00000,0,0,1,+0.01533,-0.03373,0.09346,173.93,0,0,+0.000,+0.000,+0.000,+0.00000,-3.272,+0.00002,0.00,+0.00000,0,+0.00000,+0.00000,0.00170,+0.003,0,34.3,33.3
1.219386,0,0,0.275000,0.275000,0.2750,+0.00000,0,0,1,+0.01798,-0.03454,0.09526,173.78,0,0,+0.000,+0.000,+0.000,+0.00000,-3.248,+0.00001,0.00,+0.00000,0,+0.00000,+0.00000,0.00189,+0.002,0,34.3,33.3
1.245011,0,0,0.275000,0.275000,0.2750,+0.00000,0,0,1,+0.01761,-0.03463,0.09477,173.77,0,0,+0.000,+0.000,+0.000,+0.00000,-3.208,+0.00001,0.00,+0.00000,0,+0.00000,+0.00000,0.00212,+0.002,0,34.3,33.3
1.270496,0,0,0.275000,0.275000,0.2750,+0.00000,0,0,1,+0.01761,-0.03463,0.09477,173.77,0,0,+0.000,+0.000,+0.000,+0.00000,-3.248,+0.00001,0.00,+0.00000,0,+0.00000,+0.00000,0.00212,+0.002,0,34.3,33.3
1.297313,0,0,0.275000,0.275000,0.2750,+0.00000,0,0,1,+0.01925,-0.03618,0.09639,173.49,0,0,+0.000,+0.000,+0.000,+0.00000,-3.239,+0.00001,0.00,+0.00000,0,+0.00000,+0.00000,0.00290,+0.002,0,34.3,33.3
1.324610,0,0,0.275000,0.275000,0.2750,+0.00000,0,0,1,+0.01890,-0.03706,0.09639,173.33,0,0,+0.000,+0.000,+0.000,+0.00000,-3.315,+0.00001,0.00,+0.00000,0,+0.00000,+0.00000,0.00514,+0.002,0,34.3,33.3
1.351303,0,0,0.275000,0.275000,0.2750,+0.00000,0,0,1,+0.01906,-0.03643,0.09639,173.44,0,0,+0.000,+0.000,+0.000,+0.00000,-3.302,+0.00001,0.00,+0.00000,0,+0.00000,+0.00000,0.00751,+0.002,0,34.3,33.3
1.378795,0,0,0.275000,0.275000,0.2750,+0.00000,0,0,1,+0.01917,-0.03629,0.09639,173.47,0,0,+0.000,+0.000,+0.000,+0.00000,-3.428,+0.00001,0.00,+0.00000,0,+0.00000,+0.00000,0.00872,+0.002,0,34.3,33.3
1.409081,0,0,0.275000,0.275000,0.2750,+0.00000,0,0,1,+0.01917,-0.03629,0.09639,173.47,0,0,+0.000,+0.000,+0.000,+0.00000,-3.472,+0.00001,0.00,+0.00000,0,+0.00000,+0.00000,0.00872,+0.002,0,34.3,33.3
1.441305,0,0,0.275000,0.275000,0.2750,+0.00000,0,0,1,+0.01894,-0.04013,0.09686,172.78,0,0,+0.000,+0.000,+0.000,+0.00000,-3.578,+0.00001,0.00,+0.00000,0,+0.00000,+0.00000,0.01010,+0.002,0,34.3,33.3
1.473921,0,0,0.275000,0.275000,0.2750,+0.00000,0,0,1,+0.01894,-0.04013,0.09686,172.78,0,0,+0.000,+0.000,+0.000,+0.00000,-3.555,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.01010,+0.002,0,34.3,33.3
1.506003,0,0,0.275000,0.275000,0.2750,+0.00000,0,0,1,+0.01855,-0.04039,0.09782,172.73,0,0,+0.000,+0.000,+0.000,+0.00000,-3.615,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.04855,+0.001,0,34.3,33.3
1.533798,0,0,0.275000,0.275000,0.2750,+0.00000,0,0,1,+0.01855,-0.04039,0.09782,172.73,0,0,+0.000,+0.000,+0.000,+0.00000,-3.739,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.04855,+0.001,0,34.3,33.3
1.559388,0,0,0.275000,0.275000,0.2750,+0.00000,0,0,1,+0.01839,-0.04334,0.09493,172.20,0,0,+0.000,+0.000,+0.000,+0.00000,-3.790,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.05912,+0.001,0,34.3,33.3
1.587708,0,0,0.275000,0.275000,0.2750,+0.00000,0,0,1,+0.01772,-0.04508,0.09574,171.89,0,0,+0.000,+0.000,+0.000,+0.00000,-3.922,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.06304,+0.001,0,34.3,33.3
1.615924,0,0,0.275000,0.275000,0.2750,+0.00000,0,0,1,+0.01929,-0.04311,0.09606,172.24,0,0,+0.000,+0.000,+0.000,+0.00000,-3.984,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.06405,+0.001,0,34.3,33.3
1.643155,0,0,0.275000,0.275000,0.2750,+0.00000,0,0,1,+0.02041,-0.04211,0.09702,172.42,0,0,+0.000,+0.000,+0.000,+0.00000,-4.025,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.06064,+0.001,0,34.3,33.3
1.670162,0,0,0.275000,0.275000,0.2750,+0.00000,0,0,1,+0.02041,-0.04211,0.09702,172.42,0,0,+0.000,+0.000,+0.000,+0.00000,-4.084,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.06064,+0.001,0,34.3,33.3
1.699463,0,0,0.275000,0.275000,0.2750,+0.00000,0,0,1,+0.02232,-0.04750,0.10153,171.45,1,0,+0.000,-1.535,-1.535,-0.00670,-4.184,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.05454,+0.001,0,34.3,33.3
1.728433,0,0,0.275000,0.275000,0.2750,+0.00000,0,0,1,+0.02268,-0.04576,0.09938,171.76,0,0,+0.000,+0.000,+0.000,+0.00000,-4.303,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.04966,+0.001,0,34.3,33.3
1.756139,0,0,0.275000,0.275000,0.2750,+0.00000,0,0,1,+0.01904,-0.04434,0.09969,172.02,0,0,+0.000,+0.000,+0.000,+0.00000,-4.398,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.04222,-0.024,0,34.3,33.3
1.786175,0,0,0.275000,0.275000,0.2750,+0.00000,0,0,1,+0.01859,-0.04033,0.09954,172.74,0,0,+0.000,+0.000,+0.000,+0.00000,-4.495,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.03248,-0.083,0,34.3,33.3
1.818019,0,0,0.275000,0.275000,0.2750,+0.00000,0,0,1,+0.01844,-0.03348,0.09623,173.97,0,0,+0.000,+0.000,+0.000,+0.00000,-4.669,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.02679,-0.068,0,34.3,33.3
1.846929,0,0,0.275000,0.275000,0.2750,+0.00000,0,0,1,+0.01699,-0.02648,0.09542,175.23,0,0,+0.000,+0.000,+0.000,+0.00000,-4.739,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.02330,-0.059,0,34.3,33.3
1.872833,0,0,0.275000,0.275000,0.2750,+0.00000,0,0,1,+0.01699,-0.02648,0.09542,175.23,0,0,+0.000,+0.000,+0.000,+0.00000,-4.990,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.02330,-0.056,0,34.3,33.3
1.903221,0,0,0.275000,0.275000,0.2750,+0.00000,0,0,1,+0.01823,-0.03112,0.09477,174.40,0,0,+0.000,+0.000,+0.000,+0.00000,-5.081,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.01864,-0.053,0,34.3,33.3
1.933619,0,0,0.275000,0.275000,0.2750,+0.00000,0,0,1,+0.01816,-0.02660,0.09412,175.21,0,0,+0.000,+0.000,+0.000,+0.00000,-5.203,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.01652,-0.048,0,34.3,33.3
1.966180,0,0,0.275000,0.275000,0.2750,+0.00000,0,0,1,+0.02111,-0.03430,0.09782,173.83,0,0,+0.000,+0.000,+0.000,+0.00000,-5.278,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.01507,-0.046,0,34.3,33.3
1.993403,0,0,0.275000,0.275000,0.2750,+0.00000,0,0,1,+0.02290,-0.03740,0.10107,173.27,1,0,+0.000,-1.575,-1.575,-0.00668,-5.355,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.01407,-0.043,0,34.3,33.3
2.022717,0,0,0.275000,0.275000,0.2750,+0.00000,0,0,1,+0.02240,-0.03732,0.10077,173.28,1,0,+0.000,-1.540,-1.540,-0.00655,-5.462,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.01311,-0.040,0,34.3,33.3
2.052111,0,0,0.275000,0.275000,0.2750,+0.00000,0,0,1,+0.02261,-0.04878,0.10556,171.22,1,0,+0.000,-1.555,-1.555,-0.00612,-5.541,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.01213,-0.093,0,35.0,35.0
2.081712,0,0,0.275000,0.275000,0.2750,+0.00000,0,0,1,+0.02268,-0.04983,0.10643,171.03,1,0,+0.000,-1.560,-1.560,-0.00547,-5.717,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.01151,-0.231,0,35.0,35.0
2.110057,0,0,0.275000,0.275000,0.2750,+0.00000,0,0,1,+0.01726,-0.05484,0.10971,170.13,1,0,+0.000,-1.187,-1.187,-0.00354,-5.802,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.01053,-0.314,0,35.0,35.0
2.138037,0,0,0.275000,0.275000,0.2750,+0.00000,0,0,1,+0.01785,-0.05281,0.11069,170.49,1,0,+0.000,-1.227,-1.227,-0.00341,-5.892,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.01017,-0.387,0,35.0,35.0
2.169238,0,0,0.275000,0.275000,0.2750,+0.00000,0,0,1,+0.01814,-0.05972,0.11413,169.25,1,0,+0.000,-1.247,-1.247,-0.00333,-6.006,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00973,-0.448,0,35.0,35.0
2.199718,0,0,0.275000,0.275000,0.2750,+0.00000,0,0,1,+0.01814,-0.05972,0.11413,169.25,1,0,+0.000,-1.247,-1.247,-0.00324,-6.186,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00973,-0.469,0,35.0,35.0
2.231021,0,0,0.275000,0.275000,0.2750,+0.00000,0,0,1,+0.01826,-0.05653,0.11277,169.83,1,0,+0.000,-1.256,-1.256,-0.00313,-6.350,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00921,-0.502,0,35.0,35.0
2.262171,0,0,0.275000,0.275000,0.2750,+0.00000,0,0,1,+0.01688,-0.05598,0.11345,169.92,1,0,+0.000,-1.160,-1.160,-0.00262,-6.480,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00922,-0.524,0,35.0,35.0
2.294584,0,0,0.275000,0.275000,0.2750,+0.00000,0,0,1,+0.01411,-0.05311,0.11426,170.44,1,0,+0.000,-0.970,-0.970,-0.00169,-6.606,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00901,-0.549,0,35.0,35.0
2.322953,0,0,0.275000,0.275000,0.2750,+0.00000,0,0,1,+0.01697,-0.05720,0.11824,169.70,1,0,+0.000,-1.167,-1.167,-0.00249,-6.716,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00891,-0.564,0,35.0,35.0
2.353559,0,0,0.275000,0.275000,0.2750,+0.00000,0,0,1,+0.01601,-0.05679,0.11785,169.78,1,0,+0.000,-1.101,-1.101,-0.00222,-6.718,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00896,-0.575,0,35.0,35.0
2.384736,0,0,0.275000,0.275000,0.2750,+0.00000,0,0,1,+0.01653,-0.05588,0.11759,169.94,1,0,+0.000,-1.137,-1.137,-0.00234,-6.829,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00879,-0.575,0,35.0,35.0
2.416196,0,0,0.284505,0.284505,0.2750,+0.00951,0,1,1,+0.01819,-0.05941,0.12044,169.31,1,0,+0.000,-1.251,-1.251,-0.00281,-6.976,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00876,-0.580,0,35.0,35.0
2.445419,0,0,0.287324,0.287324,0.2750,+0.01232,0,1,1,+0.01605,-0.06224,0.12285,168.80,1,0,+0.000,-1.104,-1.104,-0.00217,-7.113,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00859,-0.581,0,35.0,35.0
2.473805,0,0,0.284120,0.284120,0.2750,+0.00912,0,1,1,+0.01489,-0.05941,0.12260,169.31,1,0,+0.000,-1.024,-1.024,-0.00179,-7.262,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00865,-0.585,0,35.0,35.0
2.506207,0,0,0.284189,0.284189,0.2750,+0.00919,0,1,1,+0.01489,-0.05941,0.12260,169.31,1,0,+0.000,-1.024,-1.024,-0.00179,-7.400,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00865,-0.588,0,35.0,35.0
2.539621,0,0,0.284564,0.284564,0.2750,+0.00956,0,1,1,+0.01740,-0.05974,0.12485,169.25,1,0,+0.000,-1.196,-1.196,-0.00260,-7.533,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00876,-0.580,0,35.0,35.0
2.570876,0,0,0.286855,0.286855,0.2750,+0.01185,0,1,1,+0.01666,-0.06206,0.12705,168.83,1,0,+0.000,-1.145,-1.145,-0.00241,-7.628,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00879,-0.574,0,35.0,35.0
2.604312,0,0,0.286504,0.286504,0.2750,+0.01150,0,1,1,+0.01666,-0.06206,0.12705,168.83,1,0,+0.000,-1.145,-1.145,-0.00238,-7.721,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00879,-0.572,0,35.0,35.0
2.637799,0,0,0.289069,0.289069,0.2750,+0.01407,0,1,1,+0.01548,-0.06497,0.12970,168.30,1,0,+0.000,-1.064,-1.064,-0.00200,-7.849,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00914,-0.577,0,35.0,35.0
2.670504,0,0,0.293256,0.293256,0.2750,+0.01826,0,1,1,+0.01558,-0.06991,0.13322,167.42,1,0,+0.000,-1.071,-1.071,-0.00199,-7.945,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00971,-0.588,0,35.0,35.0
2.700095,0,0,0.293846,0.293846,0.2750,+0.01885,0,1,1,+0.01435,-0.07168,0.13494,167.10,1,0,+0.000,-0.987,-0.987,-0.00164,-8.050,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.01074,-0.587,0,35.0,35.0
2.731398,0,0,0.293942,0.293942,0.2750,+0.01894,0,1,1,+0.01386,-0.07306,0.13620,166.85,1,0,+0.000,-0.953,-0.953,-0.00157,-8.185,-0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.01410,-0.572,0,35.0,35.0
2.762301,0,0,0.295227,0.295227,0.2750,+0.02023,0,1,1,+0.01417,-0.07561,0.14022,166.39,1,0,+0.000,-0.974,-0.974,-0.00176,-8.336,-0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.02852,-0.551,0,35.0,35.0
2.791919,0,0,0.293052,0.293052,0.2750,+0.01805,0,1,1,+0.01408,-0.07478,0.14262,166.54,1,0,+0.000,-0.968,-0.968,-0.00181,-8.422,-0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.04188,-0.537,0,35.0,35.0
2.824339,0,0,0.295512,0.295512,0.2750,+0.02051,0,1,1,+0.01512,-0.07838,0.14487,165.89,1,0,+0.000,-1.040,-1.040,-0.00207,-8.469,-0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.05783,-0.546,0,35.0,35.0
2.855908,0,0,0.292045,0.292045,0.2750,+0.01704,0,1,1,+0.01423,-0.07627,0.14551,166.27,1,0,+0.000,-0.978,-0.978,-0.00188,-8.598,-0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.06357,-0.527,0,35.0,35.0
2.883744,0,0,0.275343,0.274193,0.2750,-0.00081,0,1,1,+0.01180,-0.05924,0.14186,169.34,1,0,+0.000,-0.811,-0.811,-0.00111,-8.666,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.05888,-0.534,0,35.0,35.0
2.915087,0,0,0.263298,0.263298,0.2750,-0.01170,0,1,1,+0.01020,-0.04640,0.13955,171.65,1,0,+0.000,-0.701,-0.701,-0.00069,-8.787,-0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.06114,-0.522,0,35.0,35.0
2.942955,0,0,0.263460,0.263460,0.2750,-0.01154,0,1,1,+0.01099,-0.04357,0.14033,172.16,1,0,+0.000,-0.756,-0.756,-0.00098,-8.906,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.05860,-0.516,0,35.0,35.0
