t,seg,active_gate,thrust,thrust_cmd,base_thrust,vtrim,descent_on,desc_leg,descent_bias,descent_gain,v_up_auth,v_down_auth,gate_v_ok,v_committed,floor_on,gate_found,u_err,v_err,size_frac,cy,u_f,u_f2,du_lat,v_f,sz_f,sig_k,live,far_rej,gate_cmd_deg,committed,commit_k,steer,bank_seg,ff_bank_deg,trim_deg,des_roll_deg,roll_n,est_pitch_deg,gyro_pitch,des_pitch_deg,pitch_n,tube_found,u_tube,curvature,area_frac,est_roll_deg,hold_on,tube_solid,u_tube_f,curv_f,rail_k,rail_auth,rail_cmd_deg,v_converge,rail_sep,fit_rms,rail_rows,rail_ylook,rail_merged,rail_ok,rail_v_f,rail_v_tgt,rail_v_trim,rail_v_auth,rail_v_live,loop_hz,det_hz,encap_hex,post_gate_hold_active,hold_bank_cmd,gate2_size_frac,ag2_auth,gate2_exit_k,leg2_arrest,commit_latched,commit_align_count,gate3_flare_on,gate3_flare_thr,gate3_flare_uncl,gate3_desc_on,gate3_desc_raw,du_f,rate_ok,align_ok,commit_stable_s,g3hold_armed,g3hold_on,g3hold_elapsed,g3_last_vf,g3_last_sz,g3_loss_t,g3_delta_app,race_fin
0.168744,0,0,0.281019,0.281019,0.2800,+0.00102,0,0,-0.0050,1.0000,0.0600,0.0450,1,0,0,1,+0.01850,-0.00338,0.07798,179.39,+0.01733,+0.01700,+0.00000,-0.01246,0.08237,1.0000,1,0,+0.000,0,1.0000,0,0,+0.000,+0.000,+0.000,+0.00000,-14.891,+0.00348,+0.00,+0.00000,1,+0.00189,+0.00367,0.00924,+0.012,0,1,+0.00158,+0.00447,1.0000,0.0000,+0.000,-0.36291,0.44559,0.394,77,135.0,0,1,+0.00000,+0.0000,+0.00000,0.0000,0,0.0,0.0,01850d000000000000e10c000000000000ffffffffffffffff00000000ffffffffffffffff00000000000000000000fbb55b9b00000018b50a39fd7f45240f0040204000000088136d4000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000088136d4000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0,+0.000,0.07798,1.0000,1.0000,0.00000,0,0,0,0.285,0.004,0,+0.000,+0.0000,1,0,0.000,0,0,0.000,+0.000,0.000,0.000,+0.0000,0
0.182763,0,0,0.280710,0.280710,0.2800,+0.00071,0,0,-0.0050,1.0000,0.0600,0.0450,1,0,0,1,+0.01850,-0.00338,0.07798,179.39,+0.01740,+0.01703,+0.00000,-0.01187,0.08208,1.0000,1,0,+0.000,0,1.0000,0,0,+0.000,+0.000,+0.000,+0.00000,-14.309,+0.00234,+0.00,+0.00000,1,+0.00189,+0.00367,0.00924,+0.012,0,1,+0.00160,+0.00442,1.0000,0.0000,+0.000,-0.36291,0.44559,0.394,77,135.0,0,1,+0.00000,+0.0000,+0.00000,0.0000,0,0.0,0.0,01850d000000000000e10c000000000000ffffffffffffffff00000000ffffffffffffffff00000000000000000000fbb55b9b00000018b50a39fd7f45240f0040204000000088136d4000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000088136d4000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0,+0.000,0.07798,1.0000,1.0000,0.00000,0,0,0,0.285,0.004,0,+0.000,+0.0000,1,0,0.000,0,0,0.000,+0.000,0.000,0.000,+0.0000,0
0.195374,0,0,0.280522,0.280522,0.2800,+0.00052,0,0,-0.0050,1.0000,0.0600,0.0450,1,0,0,1,+0.01949,-0.00495,0.07896,179.11,+0.01753,+0.01706,+0.00000,-0.01146,0.08190,1.0000,1,0,+0.000,0,1.0000,0,0,+0.000,+0.000,+0.000,+0.00000,-14.007,+0.00114,+0.00,+0.00000,1,+0.00231,+0.00119,0.00918,+0.012,0,1,+0.00164,+0.00423,1.0000,0.0000,+0.000,-0.36426,0.44977,0.349,84,135.0,0,1,+0.00000,+0.0000,+0.00000,0.0000,0,0.0,0.0,01850d000000000000e10c000000000000ffffffffffffffff00000000ffffffffffffffff00000000000000000000fbb55b9b00000018b50a39fd7f45240f0040204000000088136d4000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000088136d4000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0,+0.000,0.07896,1.0000,1.0000,0.00000,0,0,0,0.285,0.004,0,+0.000,+0.0000,1,0,0.000,0,0,0.000,+0.000,0.000,0.000,+0.0000,0
0.209045,0,0,0.280344,0.280344,0.2800,+0.00034,0,0,-0.0050,1.0000,0.0600,0.0450,1,0,0,1,+0.01949,-0.00495,0.07896,179.11,+0.01765,+0.01710,+0.00000,-0.01104,0.08171,1.0000,1,0,+0.000,0,1.0000,0,0,+0.000,+0.000,+0.000,+0.00000,-13.452,+0.00111,+0.00,+0.00000,1,+0.00231,+0.00119,0.00918,+0.011,0,1,+0.00168,+0.00403,1.0000,0.0000,+0.000,-0.36426,0.44977,0.349,84,135.0,0,1,+0.00000,+0.0000,+0.00000,0.0000,0,0.0,0.0,01850d000000000000e10c000000000000ffffffffffffffff00000000ffffffffffffffff00000000000000000000fbb55b9b00000018b50a39fd7f45240f0040204000000088136d4000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000088136d4000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0,+0.000,0.07896,1.0000,1.0000,0.00000,0,0,0,0.285,0.005,0,+0.000,+0.0000,1,0,0.000,0,0,0.000,+0.000,0.000,0.000,+0.0000,0
0.223087,0,0,0.280251,0.280251,0.2800,+0.00025,0,0,-0.0050,1.0000,0.0600,0.0450,1,0,0,1,+0.01936,-0.00650,0.07954,178.83,+0.01776,+0.01714,+0.00000,-0.01074,0.08157,1.0000,1,0,+0.000,0,1.0000,0,0,+0.000,+0.000,+0.000,+0.00000,-13.140,+0.00111,+0.00,+0.00000,1,+0.00204,+0.00244,0.00927,+0.011,0,1,+0.00171,+0.00393,1.0000,0.0000,+0.000,-0.35905,0.45541,0.372,81,135.0,0,1,+0.00000,+0.0000,+0.00000,0.0000,0,0.0,0.0,01850d000000000000e10c000000000000ffffffffffffffff00000000ffffffffffffffff00000000000000000000fbb55b9b00000018b50a39fd7f45240f0040204000000088136d4000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000088136d4000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0,+0.000,0.07954,1.0000,1.0000,0.00000,0,0,0,0.285,0.005,0,+0.000,+0.0000,1,0,0.000,0,0,0.000,+0.000,0.000,0.000,+0.0000,0
0.237174,0,0,0.280172,0.280172,0.2800,+0.00017,0,0,-0.0050,1.0000,0.0600,0.0450,1,0,0,1,+0.01936,-0.00650,0.07954,178.83,+0.01787,+0.01719,+0.00000,-0.01046,0.08143,1.0000,1,0,+0.000,0,1.0000,0,0,+0.000,+0.000,+0.000,+0.00000,-12.638,+0.00144,+0.00,+0.00000,1,+0.00204,+0.00244,0.00927,+0.011,0,1,+0.00173,+0.00383,1.0000,0.0000,+0.000,-0.35905,0.45541,0.372,81,135.0,0,1,+0.00000,+0.0000,+0.00000,0.0000,0,0.0,0.0,01850d000000000000e10c000000000000ffffffffffffffff00000000ffffffffffffffff00000000000000000000fbb55b9b00000018b50a39fd7f45240f0040204000000088136d4000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000088136d4000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0,+0.000,0.07954,1.0000,1.0000,0.00000,0,0,0,0.285,0.005,0,+0.000,+0.0000,1,0,0.000,0,0,0.000,+0.000,0.000,0.000,+0.0000,0
0.251397,0,0,0.280107,0.280107,0.2800,+0.00011,0,0,-0.0050,1.0000,0.0600,0.0450,1,0,0,1,+0.01936,-0.00650,0.07954,178.83,+0.01797,+0.01724,+0.00000,-0.01020,0.08131,1.0000,1,0,+0.000,0,1.0000,0,0,+0.000,+0.000,+0.000,+0.00000,-12.403,+0.00143,+0.00,+0.00000,1,+0.00204,+0.00244,0.00927,+0.011,0,1,+0.00175,+0.00374,1.0000,0.0000,+0.000,-0.35905,0.45541,0.372,81,135.0,0,1,+0.00000,+0.0000,+0.00000,0.0000,0,0.0,0.0,01800e000000000000e10c000000000000ffffffffffffffff00000000ffffffffffffffff00000000000000000000fbb55b9b00000018b50a39fd7f45240f0040204000000088136d4000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000088136d4000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0,+0.000,0.07954,1.0000,1.0000,0.00000,0,0,0,0.285,0.005,0,+0.000,+0.0000,1,0,0.000,0,0,0.000,+0.000,0.000,0.000,+0.0000,0
0.265479,0,0,0.280087,0.280087,0.2800,+0.00009,0,0,-0.0050,1.0000,0.0600,0.0450,1,0,0,1,+0.02066,-0.00728,0.08032,178.69,+0.01815,+0.01730,+0.00000,-0.01001,0.08124,1.0000,1,0,+0.000,0,1.0000,0,0,+0.000,+0.000,+0.000,+0.00000,-11.914,+0.00132,+0.00,+0.00000,1,+0.00183,+0.00335,0.00936,+0.011,0,1,+0.00175,+0.00371,1.0000,0.0000,+0.000,-0.36062,0.46137,0.387,78,135.0,0,1,+0.00000,+0.0000,+0.00000,0.0000,0,0.0,0.0,01800e000000000000e10c000000000000ffffffffffffffff00000000ffffffffffffffff00000000000000000000fbb55b9b00000018b50a39fd7f45240f0040204000000088136d4000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000088136d4000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0,+0.000,0.08032,1.0000,1.0000,0.00000,0,0,0,0.285,0.005,0,+0.000,+0.0000,1,0,0.000,0,0,0.000,+0.000,0.000,0.000,+0.0000,0
0.282971,0,0,0.280073,0.280073,0.2800,+0.00007,0,0,-0.0050,1.0000,0.0600,0.0450,1,0,0,1,+0.02066,-0.00728,0.08032,178.69,+0.01835,+0.01739,+0.00000,-0.00979,0.08117,1.0000,1,0,+0.000,0,1.0000,0,0,+0.000,+0.000,+0.000,+0.00000,-11.579,+0.00120,+0.00,+0.00000,1,+0.00183,+0.00335,0.00936,+0.011,0,1,+0.00176,+0.00368,1.0000,0.0000,+0.000,-0.36062,0.46137,0.387,78,135.0,0,1,+0.00000,+0.0000,+0.00000,0.0000,0,0.0,0.0,01800e000000000000e10c000000000000ffffffffffffffff00000000ffffffffffffffff00000000000000000000fbb55b9b00000018b50a39fd7f45240f0040204000000088136d4000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000088136d4000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0,+0.000,0.08032,1.0000,1.0000,0.00000,0,0,0,0.285,0.005,0,+0.000,+0.0000,1,0,0.000,0,0,0.000,+0.000,0.000,0.000,+0.0000,0
0.303919,0,0,0.280235,0.280235,0.2800,+0.00023,0,0,-0.0050,1.0000,0.0600,0.0450,1,0,0,1,+0.02124,-0.01013,0.08165,178.18,+0.01862,+0.01750,+0.00000,-0.00982,0.08121,1.0000,1,0,+0.000,0,1.0000,0,0,+0.000,+0.000,+0.000,+0.00000,-10.899,+0.00102,+0.00,+0.00000,1,+0.00198,+0.00286,0.00955,+0.010,0,1,+0.00178,+0.00360,1.0000,0.0000,+0.000,-0.35839,0.46786,0.400,82,135.0,0,1,+0.00000,+0.0000,+0.00000,0.0000,0,0.0,0.0,01800e000000000000e10c000000000000ffffffffffffffff00000000ffffffffffffffff00000000000000000000fbb55b9b00000018b50a39fd7f45240f0040204000000088136d4000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000088136d4000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0,+0.000,0.08165,1.0000,1.0000,0.00000,0,0,0,0.285,0.005,0,+0.000,+0.0000,1,0,0.000,0,0,0.000,+0.000,0.000,0.000,+0.0000,0
0.318755,0,0,0.280414,0.280414,0.2800,+0.00041,0,0,-0.0050,1.0000,0.0600,0.0450,1,0,0,1,+0.02001,-0.01184,0.08127,177.87,+0.01872,+0.01759,+0.00000,-0.00996,0.08122,1.0000,1,0,+0.000,0,1.0000,0,0,+0.000,+0.000,+0.000,+0.00000,-10.680,+0.00099,+0.00,+0.00000,1,+0.00151,+0.00395,0.00986,+0.010,0,1,+0.00176,+0.00363,1.0000,0.0000,+0.000,-0.36219,0.47661,0.455,84,135.0,0,1,+0.00000,+0.0000,+0.00000,0.0000,0,0.0,0.0,01800e000000000000e10c000000000000ffffffffffffffff00000000ffffffffffffffff00000000000000000000fbb55b9b00000018b50a39fd7f45240f0040204000000088136d4000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000088136d4000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0,+0.000,0.08127,1.0000,1.0000,0.00000,0,0,0,0.285,0.005,0,+0.000,+0.0000,1,0,0.000,0,0,0.000,+0.000,0.000,0.000,+0.0000,0
0.334138,0,0,0.280582,0.280582,0.2800,+0.00058,0,0,-0.0050,1.0000,0.0600,0.0450,1,0,0,1,+0.02001,-0.01184,0.08127,177.87,+0.01881,+0.01767,+0.00000,-0.01010,0.08122,1.0000,1,0,+0.000,0,1.0000,0,0,+0.000,+0.000,+0.000,+0.00000,-10.196,+0.00091,+0.00,+0.00000,1,+0.00151,+0.00395,0.00986,+0.010,0,1,+0.00174,+0.00365,1.0000,0.0000,+0.000,-0.36219,0.47661,0.455,84,135.0,0,1,+0.00000,+0.0000,+0.00000,0.0000,0,0.0,0.0,01800e000000000000e10c000000000000ffffffffffffffff00000000ffffffffffffffff00000000000000000000fbb55b9b00000018b50a39fd7f45240f0040204000000088136d4000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000088136d4000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0,+0.000,0.08127,1.0000,1.0000,0.00000,0,0,0,0.285,0.004,0,+0.000,+0.0000,1,0,0.000,0,0,0.000,+0.000,0.000,0.000,+0.0000,0
