timestamp,attempt,run,mode,hold_s,csv,class,verdict,median_rate,slow_pct,dirty_start,crossing_dips,gate1_u,max_active_gate,g3_size,g3_u_f,g3_v_err,commit_latched,commit_stable_s,descent_frames,descent_impulse,hold_armed,hold_frames,hold_duration_s,registered,flicker_blocked,gate3_registered,highest_active_gate,gates_completed,full_course_complete,finish_signal,first_failure_after_gate3,time_gate3_registered,final_segment,collision_after_gate3,timeout_after_gate3,failure_reason,exit_code
"2026-08-03T04:10:40","56","112","holdblind","0.3","filt_auto_112.csv","DISCARD_RATE","DISCARD","109.7","5.1","0","","0.1184","1","","","","0","0.0","0","0.0","0","0","0.0","0","0","0","1","1","0","","","","5","0","0","COLLISION GATE t=7.8s","0"
"2026-08-03T04:11:24","57","113","holdblind","0.3","filt_auto_113.csv","KEEP_UPSTREAM","OK","81.3","6.9","0","","0.0072","1","","","","0","0.0","0","0.0","0","0","0.0","0","0","0","1","1","0","","","","5","0","0","COLLISION GATE t=7.8s","0"
"2026-08-03T04:12:07","58","114","holdblind","0.3","filt_auto_114.csv","DISCARD_DIRTY","DISCARD","99.3","3.3","1","g1:48Hz","0.1371","1","","","","0","0.0","0","0.0","0","0","0.0","0","0","0","1","1","0","","","","5","0","0","TIMEOUT","0"
"2026-08-03T04:12:51","59","115","holdblind","0.3","filt_auto_115.csv","DISCARD_RATE","DISCARD","103.4","8.0","0","g1:48Hz|g2:44Hz","0.0431","2","0.5229","0.0661","0.3374","1","17.504","15","0.00221","1","20","0.305","0","0","0","2","2","0","","","","5","0","0","COLLISION GATE t=11.5s","0"
"2026-08-03T04:13:34","60","116","holdblind","0.3","filt_auto_116.csv","DISCARD_RATE","DISCARD","72.1","15.6","0","g1:49Hz|g2:48Hz","0.0948","2","0.5904","0.4215","-0.1122","0","0.907","27","0.00445","1","0","0.0","0","0","0","2","2","0","","","","5","0","0","COLLISION ENV/ground t=14.5s","0"
"2026-08-03T04:14:18","61","117","holdblind","0.3","filt_auto_117.csv","DISCARD_RATE","DISCARD","101.1","7.2","0","g1:46Hz|g2:42Hz","0.0979","2","0.5663","-0.2767","0.6483","1","16.818","14","0.00207","1","15","0.296","0","0","0","2","2","0","","","","5","0","0","COLLISION GATE t=7.8s","0"
"2026-08-03T04:15:02","62","118","holdblind","0.3","filt_auto_118.csv","DISCARD_RATE","DISCARD","77.6","13.6","0","g1:48Hz|g2:45Hz","0.109","2","0.5748","0.4998","0.0635","1","1.858","33","0.00494","1","0","0.0","0","0","0","2","2","0","","","","5","0","0","COLLISION ENV/ground t=14.7s","0"
"2026-08-03T04:15:45","63","119","holdblind","0.3","filt_auto_119.csv","DISCARD_RATE","DISCARD","0.0","100.0","0","","","0","","","","0","0.0","0","0.0","0","0","0.0","0","0","0","0","0","0","","","","5","0","0","COLLISION GATE t=7.7s","0"
"2026-08-03T04:16:29","64","120","holdblind","0.3","filt_auto_120.csv","DISCARD_RATE","DISCARD","88.3","7.1","0","g1:48Hz|g2:38Hz","0.0932","2","0.0648","-0.0921","-0.6047","0","1.447","5","0.00076","1","0","0.0","0","0","0","2","2","0","","","","5","0","0","COLLISION GATE t=7.8s","0"
"2026-08-03T04:17:12","65","121","holdblind","0.3","filt_auto_121.csv","DISCARD_RATE","DISCARD","0.0","100.0","0","","","0","","","","0","0.0","0","0.0","0","0","0.0","0","0","0","0","0","0","","","","5","0","0","COLLISION ENV/ground t=0.4s","0"
"2026-08-03T04:17:56","66","122","holdblind","0.3","filt_auto_122.csv","DISCARD_RATE","DISCARD","74.5","13.5","0","g1:48Hz|g2:46Hz","0.0425","2","0.5464","0.2287","0.3299","1","2.335","22","0.00339","1","22","0.306","0","0","0","2","2","0","","","","5","0","0","COLLISION ENV/ground t=14.8s","0"
"2026-08-03T04:18:40","67","123","holdblind","0.3","filt_auto_123.csv","DISCARD_RATE","DISCARD","105.0","6.6","0","g1:49Hz","0.0387","1","","","","0","0.0","0","0.0","0","0","0.0","0","0","0","1","1","0","","","","5","0","0","COLLISION GATE t=7.7s","0"
"2026-08-03T04:19:23","68","124","holdblind","0.3","filt_auto_124.csv","DISCARD_RATE","DISCARD","102.1","3.1","0","g1:48Hz","0.0454","1","","","","0","0.0","0","0.0","0","0","0.0","0","0","0","1","1","0","","","","5","0","0","COLLISION GATE t=7.8s","0"
"2026-08-03T04:20:07","69","125","holdblind","0.3","filt_auto_125.csv","DISCARD_RATE","DISCARD","100.4","10.1","0","g2:42Hz","0.0383","2","0.5894","-0.1624","0.282","0","16.914","18","0.00276","1","19","0.295","0","0","0","2","2","0","","","","5","0","0","COLLISION GATE t=11.5s","0"
"2026-08-03T04:20:50","70","126","holdblind","0.3","filt_auto_126.csv","DISCARD_RATE","DISCARD","69.8","16.7","0","g2:49Hz","0.0421","2","0.5264","-0.1595","0.2804","0","0.895","24","0.00387","1","19","0.305","0","0","0","2","2","0","","","","5","0","0","COLLISION ENV/ground t=14.4s","0"
"2026-08-03T04:21:34","71","127","holdblind","0.3","filt_auto_127.csv","DISCARD_RATE","DISCARD","106.7","8.5","0","g1:47Hz","0.0091","1","","","","0","0.0","0","0.0","0","0","0.0","0","0","0","1","1","0","","","","5","0","0","COLLISION GATE t=7.8s","0"
"2026-08-03T04:22:17","72","128","holdblind","0.3","filt_auto_128.csv","DISCARD_RATE","DISCARD","67.5","16.1","0","g2:40Hz","0.0941","2","0.5613","0.4279","-0.1735","0","0.94","14","0.00215","1","0","0.0","0","0","0","2","2","0","","","","5","0","0","COLLISION ENV/ground t=14.8s","0"
"2026-08-03T04:23:01","73","129","holdblind","0.3","filt_auto_129.csv","DISCARD_RATE","DISCARD","68.2","21.0","0","g1:50Hz|g2:45Hz","0.0433","2","0.5748","0.3235","-0.0879","0","1.368","18","0.00265","1","3","0.04","0","0","0","2","2","0","","","","5","0","0","COLLISION ENV/ground t=14.7s","0"
"2026-08-03T04:23:45","74","130","holdblind","0.3","filt_auto_130.csv","DISCARD_RATE","DISCARD","102.6","8.7","0","g1:48Hz|g2:47Hz","0.03","2","0.5833","-0.2778","0.2231","0","19.14","13","0.00192","1","19","0.304","0","0","0","2","2","0","","","","5","0","0","COLLISION GATE t=11.5s","0"
"2026-08-03T04:24:28","75","131","holdblind","0.3","filt_auto_131.csv","DISCARD_DIRTY","DISCARD","106.6","3.4","1","g1:49Hz","0.1215","2","0.2499","-0.4217","0.5197","0","14.899","0","0.0","0","0","0.0","0","0","0","2","2","0","","","","5","0","0","COLLISION GATE t=7.8s","0"
"2026-08-03T04:25:12","76","132","holdblind","0.3","filt_auto_132.csv","DISCARD_DIRTY","DISCARD","93.9","3.3","1","g1:48Hz","0.2906","1","","","","0","0.0","0","0.0","0","0","0.0","0","0","0","1","1","0","","","","5","0","0","COLLISION GATE t=4.6s","0"
"2026-08-03T04:25:55","77","133","holdblind","0.3","filt_auto_133.csv","DISCARD_RATE","DISCARD","105.7","4.2","0","g1:50Hz","0.0934","1","","","","0","0.0","0","0.0","0","0","0.0","0","0","0","1","1","0","","","","5","0","0","COLLISION GATE t=7.7s","0"
"2026-08-03T04:26:39","78","134","holdblind","0.3","filt_auto_134.csv","DISCARD_RATE","DISCARD","108.9","7.4","0","g1:47Hz","0.1187","1","","","","0","0.0","0","0.0","0","0","0.0","0","0","0","1","1","0","","","","5","0","0","COLLISION GATE t=7.8s","0"
"2026-08-03T04:27:22","79","135","holdblind","0.3","filt_auto_135.csv","DISCARD_RATE","DISCARD","0.0","100.0","0","","","0","","","","0","0.0","0","0.0","0","0","0.0","0","0","0","0","0","0","","","","5","0","0","COLLISION GATE t=7.7s","0"
"2026-08-03T04:28:06","80","136","holdblind","0.3","filt_auto_136.csv","DISCARD_RATE","DISCARD","100.6","6.1","0","g1:49Hz|g2:43Hz","0.037","2","0.5127","-0.4227","0.2756","0","18.252","29","0.00436","1","9","0.112","0","0","0","2","2","0","","","","5","0","0","COLLISION GATE t=7.8s","0"
"2026-08-03T04:28:49","81","137","holdblind","0.3","filt_auto_137.csv","DISCARD_DIRTY","DISCARD","102.3","3.3","1","g1:48Hz","0.135","1","","","","0","0.0","0","0.0","0","0","0.0","0","0","0","1","1","0","","","","5","0","0","COLLISION GATE t=7.8s","0"
"2026-08-03T04:29:33","82","138","holdblind","0.3","filt_auto_138.csv","DISCARD_DIRTY","DISCARD","107.3","6.7","1","g1:50Hz","0.1345","1","","","","0","0.0","0","0.0","0","0","0.0","0","0","0","1","1","0","","","","5","0","0","COLLISION GATE t=7.8s","0"
"2026-08-03T04:30:16","83","139","holdblind","0.3","filt_auto_139.csv","DISCARD_RATE","DISCARD","104.6","7.2","0","g1:50Hz","0.0313","1","","","","0","0.0","0","0.0","0","0","0.0","0","0","0","1","1","0","","","","5","0","0","COLLISION GATE t=7.8s","0"
"2026-08-03T04:31:00","84","140","holdblind","0.3","filt_auto_140.csv","DISCARD_RATE","DISCARD","105.8","3.3","0","g1:46Hz","0.0893","1","","","","0","0.0","0","0.0","0","0","0.0","0","0","0","1","1","0","","","","5","0","0","COLLISION ENV/ground t=15.2s","0"
"2026-08-03T04:31:43","85","141","holdblind","0.3","filt_auto_141.csv","DISCARD_RATE","DISCARD","76.6","15.6","0","g1:49Hz|g2:46Hz","0.1005","2","0.4585","0.5065","-0.0839","0","1.156","14","0.00199","1","0","0.0","0","0","0","2","2","0","","","","5","0","0","COLLISION ENV/ground t=14.8s","0"
"2026-08-03T04:32:27","86","142","holdblind","0.3","filt_auto_142.csv","DISCARD_RATE","DISCARD","104.0","3.4","0","g1:50Hz","-0.0213","1","","","","0","0.0","0","0.0","0","0","0.0","0","0","0","1","1","0","","","","5","0","0","COLLISION GATE t=4.6s","0"
"2026-08-03T04:33:10","87","143","holdblind","0.3","filt_auto_143.csv","DISCARD_RATE","DISCARD","101.4","9.3","0","g1:49Hz|g2:49Hz","0.0336","2","0.5407","-0.1901","0.3342","0","17.354","17","0.00253","1","19","0.295","0","0","0","2","2","0","","","","5","0","0","COLLISION GATE t=11.5s","0"
"2026-08-03T04:33:54","88","144","holdblind","0.3","filt_auto_144.csv","DISCARD_RATE","DISCARD","75.3","13.9","0","g1:47Hz|g2:45Hz","0.0469","2","0.4408","0.5178","-0.0377","0","1.724","13","0.00248","1","0","0.0","0","0","0","2","2","0","","","","5","0","0","COLLISION ENV/ground t=14.9s","0"
"2026-08-03T04:34:37","89","145","holdblind","0.3","filt_auto_145.csv","DISCARD_RATE","DISCARD","102.4","5.7","0","g1:50Hz|g2:46Hz","0.0317","2","0.1139","-0.2724","0.8112","0","18.04","0","0.0","0","0","0.0","0","0","0","2","2","0","","","","5","0","0","COLLISION ENV/ground t=14.8s","0"
"2026-08-03T04:35:21","90","146","holdblind","0.3","filt_auto_146.csv","DISCARD_RATE","DISCARD","83.1","12.3","0","g1:46Hz|g2:50Hz","0.0919","2","0.5603","0.0553","0.2321","1","9.545","16","0.00252","1","19","0.304","0","0","0","2","2","0","","","","5","0","0","COLLISION GATE t=11.5s","0"
"2026-08-03T04:36:04","91","147","holdblind","0.3","filt_auto_147.csv","DISCARD_RATE","DISCARD","63.2","17.0","0","g1:46Hz|g2:41Hz","0.0415","2","0.5211","0.1775","0.3144","0","0.992","25","0.00392","1","19","0.299","0","0","0","2","2","0","","","","5","0","0","COLLISION ENV/ground t=14.4s","0"
"2026-08-03T04:36:48","92","148","holdblind","0.3","filt_auto_148.csv","DISCARD_RATE","DISCARD","71.0","17.4","0","g2:47Hz","0.0967","2","0.4187","0.5169","-0.0944","0","1.008","13","0.00209","1","0","0.0","0","0","0","2","2","0","","","","5","0","0","COLLISION ENV/ground t=14.8s","0"
"2026-08-03T04:37:32","93","149","holdblind","0.3","filt_auto_149.csv","DISCARD_RATE","DISCARD","100.3","6.9","0","g1:50Hz","0.004","1","","","","0","0.0","0","0.0","0","0","0.0","0","0","0","1","1","0","","","","5","0","0","COLLISION GATE t=7.8s","0"
"2026-08-03T04:38:15","94","150","holdblind","0.3","filt_auto_150.csv","DISCARD_RATE","DISCARD","102.0","5.4","0","g1:47Hz","0.1074","1","","","","0","0.0","0","0.0","0","0","0.0","0","0","0","1","1","0","","","","5","0","0","COLLISION ENV/ground t=14.9s","0"
"2026-08-03T04:38:59","95","151","holdblind","0.3","filt_auto_151.csv","DISCARD_RATE","DISCARD","102.7","9.9","0","g1:50Hz|g2:42Hz","0.1044","2","0.4147","-0.3774","0.3626","0","15.871","22","0.0033","1","0","0.0","0","1","0","2","2","0","","","","5","0","0","COLLISION ENV/ground t=16.4s","0"
"2026-08-03T04:39:42","96","152","holdblind","0.3","filt_auto_152.csv","DISCARD_RATE","DISCARD","85.6","10.7","0","g1:49Hz|g2:49Hz","0.0702","2","0.5564","0.1672","0.2949","1","3.688","18","0.00264","1","22","0.3","0","0","0","2","2","0","","","","5","0","0","COLLISION GATE t=11.5s","0"
"2026-08-03T04:40:26","97","153","holdblind","0.3","filt_auto_153.csv","DISCARD_DIRTY","DISCARD","103.3","7.9","1","g1:48Hz","0.1801","1","","","","0","0.0","0","0.0","0","0","0.0","0","0","0","1","1","0","","","","5","0","0","TIMEOUT","0"
"2026-08-03T04:41:10","98","154","holdblind","0.3","filt_auto_154.csv","DISCARD_RATE","DISCARD","70.7","16.6","0","g1:49Hz|g2:42Hz","0.0936","2","0.589","0.3781","-0.1401","0","0.848","17","0.00265","1","0","0.0","0","0","0","2","2","0","","","","5","0","0","COLLISION ENV/ground t=14.8s","0"
"2026-08-03T04:41:53","99","155","holdblind","0.3","filt_auto_155.csv","DISCARD_RATE","DISCARD","69.7","17.1","0","g2:48Hz","0.0931","2","0.5385","0.31","0.0667","0","0.869","26","0.00366","1","7","0.267","0","0","0","2","2","0","","","","5","0","0","COLLISION ENV/ground t=14.4s","0"
"2026-08-03T04:42:37","100","156","holdblind","0.3","filt_auto_156.csv","DISCARD_RATE","DISCARD","95.9","8.6","0","g1:48Hz|g2:45Hz","0.044","2","0.5184","0.0127","0.2307","1","11.049","21","0.00343","1","19","0.301","0","0","0","2","2","0","","","","5","0","0","COLLISION ENV/ground t=15.6s","0"
"2026-08-03T04:43:20","101","157","holdblind","0.3","filt_auto_157.csv","DISCARD_RATE","DISCARD","68.5","17.1","0","g1:48Hz|g2:50Hz","0.0975","2","0.5554","0.4409","-0.036","0","0.969","19","0.00311","1","0","0.0","0","0","0","2","2","0","","","","5","0","0","COLLISION ENV/ground t=14.8s","0"
"2026-08-03T04:44:04","102","158","holdblind","0.3","filt_auto_158.csv","DISCARD_RATE","DISCARD","104.8","3.6","0","g1:47Hz","0.0036","1","","","","0","0.0","0","0.0","0","0","0.0","0","0","0","1","1","0","","","","5","0","0","COLLISION GATE t=4.6s","0"
"2026-08-03T04:44:48","103","159","holdblind","0.3","filt_auto_159.csv","DISCARD_RATE","DISCARD","101.6","16.2","0","g1:48Hz|g2:43Hz","0.1014","2","0.5315","-0.0716","0.3218","1","5.335","36","0.00518","1","49","1.42","0","0","0","2","2","0","","","","5","0","0","COLLISION GATE t=11.5s","0"
"2026-08-03T04:45:31","104","160","holdblind","0.3","filt_auto_160.csv","DISCARD_RATE","DISCARD","100.8","11.0","0","g1:49Hz","0.0285","2","0.5617","0.0575","0.2504","1","12.485","20","0.00309","1","18","0.308","0","0","0","2","2","0","","","","5","0","0","COLLISION GATE t=11.5s","0"
"2026-08-03T04:46:15","105","161","holdblind","0.3","filt_auto_161.csv","DISCARD_RATE","DISCARD","105.6","5.6","0","g1:49Hz|g2:47Hz","0.1002","2","0.5535","0.4401","-0.1992","0","17.901","16","0.0023","1","0","0.0","0","0","0","2","2","0","","","","5","0","0","COLLISION ENV/ground t=14.8s","0"
"2026-08-03T04:46:58","106","162","holdblind","0.3","filt_auto_162.csv","DISCARD_RATE","DISCARD","102.9","7.7","0","g2:50Hz","0.0943","2","0.5917","-0.077","0.2614","1","21.159","18","0.00267","1","18","0.309","0","0","0","2","2","0","","","","5","0","0","COLLISION GATE t=11.5s","0"
"2026-08-03T04:47:42","107","163","holdblind","0.3","filt_auto_163.csv","DISCARD_DIRTY","DISCARD","107.1","3.2","1","g1:48Hz","0.1326","1","","","","0","0.0","0","0.0","0","0","0.0","0","0","0","1","1","0","","","","5","0","0","COLLISION ENV/ground t=15.3s","0"
"2026-08-03T04:48:26","108","164","holdblind","0.3","filt_auto_164.csv","DISCARD_RATE","DISCARD","73.0","16.6","0","g1:49Hz|g2:48Hz","0.0999","2","0.5291","0.2278","0.1305","0","0.945","31","0.00453","1","23","0.298","0","0","0","2","2","0","","","","5","0","0","COLLISION ENV/ground t=14.4s","0"
"2026-08-03T04:49:09","109","165","holdblind","0.3","filt_auto_165.csv","DISCARD_RATE","DISCARD","0.0","100.0","0","","","0","","","","0","0.0","0","0.0","0","0","0.0","0","0","0","0","0","0","","","","5","0","0","TIMEOUT","0"
"2026-08-03T04:49:53","110","166","holdblind","0.3","filt_auto_166.csv","DISCARD_RATE","DISCARD","101.7","3.2","0","g1:49Hz","0.0831","1","","","","0","0.0","0","0.0","0","0","0.0","0","0","0","1","1","0","","","","5","0","0","COLLISION GATE t=7.8s","0"
"2026-08-03T04:50:36","111","167","holdblind","0.3","filt_auto_167.csv","DISCARD_RATE","DISCARD","105.5","9.2","0","g1:47Hz|g2:42Hz","0.0332","2","0.5948","-0.2468","0.2507","0","16.611","41","0.00585","1","20","0.304","0","0","0","2","2","0","","","","5","0","0","COLLISION GATE t=11.5s","0"
"2026-08-03T04:51:20","112","168","holdblind","0.3","filt_auto_168.csv","DISCARD_RATE","DISCARD","101.2","7.7","0","g1:50Hz","0.0475","2","0.5697","-0.0836","0.2667","1","16.008","17","0.00261","1","19","0.301","0","0","0","2","2","0","","","","5","0","0","COLLISION GATE t=11.5s","0"
"2026-08-03T04:52:03","113","169","holdblind","0.3","filt_auto_169.csv","KEEP_DEEP","OK","86.8","10.1","0","","0.0927","2","0.5035","0.0876","0.3656","1","5.365","17","0.00313","1","19","0.304","0","0","0","2","2","0","","","","5","0","0","COLLISION GATE t=11.5s","0"
"2026-08-03T04:52:47","114","170","holdblind","0.3","filt_auto_170.csv","DISCARD_RATE","DISCARD","77.5","8.4","0","g1:49Hz|g2:45Hz","0.0434","2","0.1372","-0.0372","0.8047","0","1.617","0","0.0","0","0","0.0","0","0","0","2","2","0","","","","5","0","0","COLLISION GATE t=7.8s","0"
"2026-08-03T04:53:31","115","171","holdblind","0.3","filt_auto_171.csv","DISCARD_RATE","DISCARD","0.0","100.0","0","","","0","","","","0","0.0","0","0.0","0","0","0.0","0","0","0","0","0","0","","","","5","0","0","COLLISION GATE t=7.7s","0"
"2026-08-03T04:54:14","116","172","holdblind","0.3","filt_auto_172.csv","DISCARD_RATE","DISCARD","71.7","15.8","0","g1:49Hz|g2:47Hz","0.0991","2","0.5182","0.2725","0.0058","0","0.852","19","0.00276","1","5","0.061","0","0","0","2","2","0","","","","5","0","0","COLLISION ENV/ground t=14.8s","0"
"2026-08-03T04:54:58","117","173","holdblind","0.3","filt_auto_173.csv","DISCARD_RATE","DISCARD","76.4","17.1","0","g1:49Hz","0.0401","2","0.41","0.5012","0.2745","0","1.198","19","0.00292","1","0","0.0","0","0","0","2","2","0","","","","5","0","0","COLLISION ENV/ground t=14.8s","0"
"2026-08-03T04:55:41","118","174","holdblind","0.3","filt_auto_174.csv","DISCARD_RATE","DISCARD","106.8","6.0","0","","0.0345","1","","","","0","0.0","0","0.0","0","0","0.0","0","0","0","1","1","0","","","","5","0","0","COLLISION GATE t=7.7s","0"
"2026-08-03T04:56:25","119","175","holdblind","0.3","filt_auto_175.csv","DISCARD_RATE","DISCARD","82.6","18.4","0","g1:50Hz","0.0366","2","0.3569","-0.4773","0.5088","0","0.846","27","0.00391","1","0","0.0","0","0","0","2","2","0","","","","5","0","0","COLLISION GATE t=7.8s","0"
"2026-08-03T04:57:09","120","176","holdblind","0.3","filt_auto_176.csv","DISCARD_RATE","DISCARD","100.6","3.1","0","g1:48Hz","0.0392","1","","","","0","0.0","0","0.0","0","0","0.0","0","0","0","1","1","0","","","","5","0","0","COLLISION GATE t=7.8s","0"
"2026-08-03T04:57:52","121","177","holdblind","0.3","filt_auto_177.csv","DISCARD_RATE","DISCARD","69.0","16.4","0","g2:50Hz","0.096","2","0.522","0.4623","-0.1551","0","0.905","16","0.0024","1","0","0.0","0","0","0","2","2","0","","","","5","0","0","COLLISION ENV/ground t=14.8s","0"
"2026-08-03T04:58:36","122","178","holdblind","0.3","filt_auto_178.csv","DISCARD_RATE","DISCARD","102.4","5.4","0","g2:45Hz","0.1036","2","0.4832","0.4627","0.1881","1","18.28","25","0.00371","1","0","0.0","0","0","0","2","2","0","","","","5","0","0","COLLISION ENV/ground t=14.5s","0"
"2026-08-03T04:59:19","123","179","holdblind","0.3","filt_auto_179.csv","DISCARD_RATE","DISCARD","102.4","8.1","0","g1:50Hz|g2:46Hz","0.0318","2","0.5367","-0.1795","0.3416","0","17.274","19","0.00279","1","21","0.308","0","0","0","2","2","0","","","","5","0","0","COLLISION GATE t=11.5s","0"
"2026-08-03T05:00:03","124","180","holdblind","0.3","filt_auto_180.csv","DISCARD_RATE","DISCARD","104.5","7.0","0","g2:48Hz","0.0412","2","0.4943","0.1053","0.1618","1","19.854","41","0.00595","1","20","0.299","0","0","0","2","2","0","","","","5","0","0","COLLISION GATE t=11.6s","0"
"2026-08-03T05:00:47","125","181","holdblind","0.3","filt_auto_181.csv","DISCARD_RATE","DISCARD","75.2","7.9","0","g1:49Hz","-0.012","1","","","","0","0.0","0","0.0","0","0","0.0","0","0","0","1","1","0","","","","5","0","0","COLLISION GATE t=4.6s","0"
"2026-08-03T05:01:30","126","182","holdblind","0.3","filt_auto_182.csv","DISCARD_RATE","DISCARD","103.0","5.4","0","g1:47Hz","0.0313","2","0.1244","-0.2838","0.8014","0","17.911","0","0.0","0","0","0.0","0","0","0","2","2","0","","","","5","0","0","COLLISION ENV/ground t=14.9s","0"
"2026-08-03T05:02:14","127","183","holdblind","0.3","filt_auto_183.csv","DISCARD_DIRTY","DISCARD","102.0","4.0","1","g1:49Hz","0.1304","1","","","","0","0.0","0","0.0","0","0","0.0","0","0","0","1","1","0","","","","5","0","0","COLLISION GATE t=7.8s","0"
"2026-08-03T05:02:57","128","184","holdblind","0.3","filt_auto_184.csv","DISCARD_DIRTY","DISCARD","105.7","2.4","1","g1:47Hz","0.1377","1","","","","0","0.0","0","0.0","0","0","0.0","0","0","0","1","1","0","","","","5","0","0","COLLISION GATE t=4.6s","0"
"2026-08-03T05:03:41","129","185","holdblind","0.3","filt_auto_185.csv","DISCARD_RATE","DISCARD","76.9","13.6","0","g1:49Hz|g2:45Hz","0.0994","2","0.3899","0.5295","0.0222","0","2.359","14","0.00206","1","0","0.0","0","0","0","2","2","0","","","","5","0","0","COLLISION ENV/ground t=15.1s","0"
"2026-08-03T05:04:24","130","186","holdblind","0.3","filt_auto_186.csv","DISCARD_RATE","DISCARD","101.2","3.0","0","g1:48Hz","0.0352","1","","","","0","0.0","0","0.0","0","0","0.0","0","0","0","1","1","0","","","","5","0","0","COLLISION GATE t=7.8s","0"
"2026-08-03T05:05:08","131","187","holdblind","0.3","filt_auto_187.csv","DISCARD_RATE","DISCARD","68.3","16.9","0","g1:50Hz|g2:49Hz","0.0978","2","0.5177","0.4757","-0.1497","0","0.87","17","0.00253","1","0","0.0","0","0","0","2","2","0","","","","5","0","0","COLLISION ENV/ground t=14.8s","0"
"2026-08-03T05:05:52","132","188","holdblind","0.3","filt_auto_188.csv","DISCARD_RATE","DISCARD","81.6","9.2","0","g1:49Hz|g2:49Hz","0.079","2","0.5482","0.0205","0.2551","1","5.149","15","0.00221","1","20","0.302","0","0","0","2","2","0","","","","5","0","0","COLLISION GATE t=11.6s","0"
"2026-08-03T05:06:35","133","189","holdblind","0.3","filt_auto_189.csv","DISCARD_RATE","DISCARD","106.1","2.8","0","g1:48Hz","0.0931","1","","","","0","0.0","0","0.0","0","0","0.0","0","0","0","1","1","0","","","","5","0","0","COLLISION GATE t=7.8s","0"
"2026-08-03T05:07:19","134","190","holdblind","0.3","filt_auto_190.csv","DISCARD_RATE","DISCARD","102.1","7.6","0","g1:48Hz|g2:48Hz","0.0435","2","0.5385","0.0347","0.3232","1","16.234","15","0.00225","1","18","0.307","0","0","0","2","2","0","","","","5","0","0","COLLISION GATE t=11.5s","0"
"2026-08-03T05:08:02","135","191","holdblind","0.3","filt_auto_191.csv","KEEP_UPSTREAM","OK","84.3","6.8","0","","0.0025","1","","","","0","0.0","0","0.0","0","0","0.0","0","0","0","1","1","0","","","","5","0","0","COLLISION GATE t=7.8s","0"
"2026-08-03T05:08:46","136","192","holdblind","0.3","filt_auto_192.csv","DISCARD_RATE","DISCARD","103.8","2.9","0","g1:49Hz","0.1097","1","","","","0","0.0","0","0.0","0","0","0.0","0","0","0","1","1","0","","","","5","0","0","COLLISION GATE t=7.8s","0"
"2026-08-03T05:09:30","137","193","holdblind","0.3","filt_auto_193.csv","KEEP_UPSTREAM","OK","90.0","7.1","0","","0.0989","1","","","","0","0.0","0","0.0","0","0","0.0","0","0","0","1","1","0","","","","5","0","0","COLLISION GATE t=7.7s","0"
"2026-08-03T05:10:13","138","194","holdblind","0.3","filt_auto_194.csv","DISCARD_RATE","DISCARD","103.3","6.7","0","g1:50Hz","0.0326","1","","","","0","0.0","0","0.0","0","0","0.0","0","0","0","1","1","0","","","","5","0","0","COLLISION GATE t=7.7s","0"
"2026-08-03T05:10:57","139","195","holdblind","0.3","filt_auto_195.csv","DISCARD_RATE","DISCARD","104.0","9.8","0","g1:48Hz|g2:49Hz","0.0997","2","0.5069","0.1127","0.2835","1","17.354","21","0.00306","1","21","0.305","0","0","0","2","2","0","","","","5","0","0","COLLISION GATE t=11.6s","0"
"2026-08-03T05:11:40","140","196","holdblind","0.3","filt_auto_196.csv","DISCARD_RATE","DISCARD","107.6","9.9","0","g2:48Hz","0.0908","2","0.5196","0.1368","0.3379","0","17.535","16","0.00228","1","20","0.302","0","0","0","2","2","0","","","","5","0","0","COLLISION GATE t=11.5s","0"
"2026-08-03T05:12:24","141","197","holdblind","0.3","filt_auto_197.csv","DISCARD_RATE","DISCARD","96.6","6.1","0","g1:49Hz","0.0954","2","0.4286","0.4897","0.1809","0","17.832","17","0.00268","1","0","0.0","0","0","0","2","2","0","","","","5","0","0","COLLISION ENV/ground t=14.8s","0"
"2026-08-03T05:13:07","142","198","holdblind","0.3","filt_auto_198.csv","KEEP_DEEP","OK","74.4","16.0","0","","0.1137","2","0.4957","0.2348","0.0816","0","0.871","19","0.00328","1","14","0.292","0","0","0","2","2","0","","","","5","0","0","COLLISION ENV/ground t=14.5s","0"
"2026-08-03T05:13:51","143","199","holdblind","0.3","filt_auto_199.csv","DISCARD_RATE","DISCARD","108.6","8.7","0","g1:49Hz","0.0526","1","","","","0","0.0","0","0.0","0","0","0.0","0","0","0","1","1","0","","","","5","0","0","COLLISION GATE t=7.7s","0"
"2026-08-03T05:14:34","144","200","holdblind","0.3","filt_auto_200.csv","DISCARD_RATE","DISCARD","79.5","12.8","0","g1:48Hz|g2:47Hz","0.1084","2","0.5348","0.311","0.1967","1","2.99","31","0.00451","1","9","0.228","0","0","0","2","2","0","","","","5","0","0","COLLISION ENV/ground t=14.8s","0"
"2026-08-03T05:15:18","145","201","holdblind","0.3","filt_auto_201.csv","DISCARD_DIRTY","DISCARD","105.3","7.6","1","g1:49Hz","0.1217","2","0.5256","-0.2517","0.3109","0","17.028","17","0.00248","1","19","0.297","0","0","0","2","2","0","","","","5","0","0","COLLISION GATE t=7.8s","0"
